442.224,64.985,125.1
436.792,63.893,125.1
42.178,115.153,125.1
43.785,113.754,125.1
44.559,113.096,125.1
46.222,111.711,125.1
47.869,110.385,125.1
49.483,109.128,125.1
50.367,108.45,125.1
52.003,107.232,125.1
53.703,106,125.1
55.554,104.701,125.1
57.141,103.618,125.1
58.942,102.423,125.1
60.704,101.289,125.1
62.412,100.223,125.1
64.203,99.131,125.1
66.006,98.065,125.1
67.795,97.038,125.1
69.653,95.998,125.1
70.65,95.453,125.1
72.504,94.462,125.1
75.238,93.048,125.1
77.13,92.101,125.1
79.031,91.18,125.1
80.951,90.272,125.1
82.885,89.383,125.1
83.94,88.91,125.1
85.894,88.054,125.1
87.91,87.195,125.1
89.846,86.391,125.1
91.839,85.591,125.1
93.846,84.81,125.1
95.868,84.046,125.1
97.904,83.298,125.1
99.95,82.572,125.1
102.947,81.554,125.1
105.026,80.873,125.1
107.115,80.213,125.1
109.216,79.574,125.1
111.328,78.955,125.1
113.45,78.357,125.1
115.587,77.775,125.1
117.746,77.21,125.1
119.891,76.673,125.1
121.075,76.387,125.1
123.247,75.879,125.1
126.422,75.177,125.1
128.619,74.717,125.1
130.822,74.279,125.1
133.038,73.86,125.1
135.262,73.464,125.1
137.491,73.09,125.1
139.728,72.735,125.1
141.974,72.4,125.1
144.229,72.086,125.1
146.49,71.793,125.1
148.756,71.521,125.1
151.028,71.269,125.1
153.304,71.039,125.1
154.552,70.921,125.1
156.837,70.723,125.1
159.125,70.545,125.1
161.417,70.388,125.1
163.714,70.25,125.1
166.013,70.131,125.1
169.357,69.994,125.1
171.663,69.924,125.1
175.231,69.852,125.1
177.704,69.829,125.1
180.896,69.83,125.1
183.209,69.852,125.1
185.696,69.898,125.1
189.081,69.992,125.1
190.261,70.033,125.1
193.698,70.174,125.1
194.82,70.228,125.1
198.304,70.42,125.1
199.556,70.497,125.1
203.953,70.803,125.1
207.485,71.087,125.1
212.153,71.51,125.1
216.619,71.963,125.1
221.162,72.472,125.1
225.687,73.019,125.1
230.196,73.605,125.1
235.725,74.369,125.1
239.155,74.866,125.1
249.074,76.39,125.1
289.38,82.984,125.1
290.969,83.235,125.1
295.426,83.913,125.1
298.629,84.385,125.1
303.808,85.118,125.1
306.664,85.502,125.1
310.116,85.943,125.1
312.419,86.228,125.1
316.276,86.676,125.1
319.318,87.007,125.1
323.434,87.418,125.1
325.377,87.593,125.1
328.629,87.87,125.1
330.689,88.027,125.1
334.736,88.301,125.1
338.108,88.487,125.1
339.771,88.564,125.1
342.956,88.688,125.1
345.864,88.765,125.1
347.255,88.793,125.1
349.907,88.821,125.1
351.924,88.825,125.1
353.943,88.811,125.1
355.96,88.781,125.1
357.23,88.753,125.1
360.187,88.659,125.1
361.302,88.612,125.1
364.033,88.476,125.1
365.374,88.393,125.1
368.023,88.209,125.1
369.447,88.093,125.1
371.49,87.912,125.1
374.04,87.65,125.1
376.041,87.423,125.1
379.022,87.04,125.1
380.041,86.897,125.1
382.527,86.525,125.1
383.743,86.328,125.1
385.942,85.951,125.1
388.466,85.478,125.1
390.05,85.161,125.1
392.53,84.631,125.1
394.746,84.122,125.1
395.697,83.895,125.1
398.131,83.279,125.1
400.194,82.725,125.1
402.051,82.2,125.1
404.779,81.38,125.1
406.416,80.861,125.1
407.656,80.449,125.1
410.061,79.627,125.1
412.057,78.901,125.1
413.257,78.454,125.1
414.744,77.88,125.1
415.965,77.395,125.1
417.391,76.812,125.1
418.617,76.3,125.1
421.222,75.158,125.1
422.529,74.566,125.1
423.765,73.988,125.1
425.023,73.387,125.1
426.155,72.834,125.1
427.346,72.239,125.1
428.729,71.53,125.1
429.895,70.919,125.1
431.147,70.249,125.1
432.269,69.636,125.1
433.524,68.936,125.1
434.61,68.317,125.1
435.864,67.587,125.1
436.912,66.966,125.1
438.16,66.212,125.1
439.609,65.319,125.1
440.316,64.874,125.1
