-5.116620310506625469e-01,6.282154520884744020e-01,1.945964199489213509e-01,-2.547875542236751611e-01,-8.149944052237169112e-01,6.566753214859151200e-01,1.221736192449102143e+00,1.746111156090376926e-01,-8.727737090754143778e-02,8.996954767657720418e-05,-5.341540243530357645e-05,1.151388640828606368e-04,-2.617866688043312684e-01,3.803258151782581357e-05
-5.116620310506625469e-01,6.282154520884744020e-01,1.945964199489213509e-01,-2.547875542236751611e-01,-8.149944052237169112e-01,6.566753214859151200e-01,1.221736192449102143e+00,1.746111156090376926e-01,-8.727737090754143778e-02,8.996954767657720418e-05,-5.341540243530357645e-05,1.151388640828606368e-04,-2.617866688043312684e-01,3.803258151782581357e-05
-5.116620310506625469e-01,6.282154520884744020e-01,1.946073769545491050e-01,-2.547875542236751611e-01,-8.149944052237169112e-01,6.566753214859151200e-01,1.221736192449102143e+00,1.746111156090376926e-01,-8.727737090754143778e-02,7.197563814126175792e-05,-5.341540243530357645e-05,1.151388640828606368e-04,-2.617866688043312684e-01,3.803258151782581357e-05
-5.116620310506625469e-01,6.282154520884744020e-01,1.946073769545491050e-01,-2.547875542236751611e-01,-8.149944052237169112e-01,6.566753214859151200e-01,1.221736192449102143e+00,1.746111156090376926e-01,-8.727737090754143778e-02,7.197563814126175792e-05,-5.341540243530357645e-05,1.151388640828606368e-04,-2.617866688043312684e-01,3.803258151782581357e-05
-5.116620310506625469e-01,6.282154520884744020e-01,1.946073769545491050e-01,-2.547875542236751611e-01,-8.149944052237169112e-01,6.566753214859151200e-01,1.221736192449102143e+00,1.746111156090376926e-01,-8.727737090754143778e-02,7.197563814126175792e-05,-5.341540243530357645e-05,1.151388640828606368e-04,-2.617866688043312684e-01,3.803258151782581357e-05
-5.116620310506625469e-01,6.282154520884744020e-01,1.946073769545491050e-01,-2.547875542236751611e-01,-8.149944052237169112e-01,6.567137011072761155e-01,1.221736192449102143e+00,1.746111156090376926e-01,-8.727737090754143778e-02,7.197563814126175792e-05,-5.341540243530357645e-05,1.151388640828606368e-04,-2.617866688043312684e-01,3.803258151782581357e-05
-5.116620310506625469e-01,6.282154520884744020e-01,1.946073769545491050e-01,-2.547875542236751611e-01,-8.149944052237169112e-01,6.567137011072761155e-01,1.221736192449102143e+00,1.746111156090376926e-01,-8.727737090754143778e-02,7.197563814126175792e-05,-3.561026829020238430e-05,1.151388640828606368e-04,-2.617866688043312684e-01,3.803258151782581357e-05
-5.116620310506625469e-01,6.282154520884744020e-01,1.946073769545491050e-01,-2.547875542236751611e-01,-8.149944052237169112e-01,6.567137011072761155e-01,1.221736192449102143e+00,1.746111156090376926e-01,-8.727737090754143778e-02,7.197563814126175792e-05,-3.561026829020238430e-05,1.151388640828606368e-04,-2.617866688043312684e-01,3.803258151782581357e-05
-5.116620310506625469e-01,6.282154520884744020e-01,1.946073769545491050e-01,-2.547875542236751611e-01,-8.149944052237169112e-01,6.567137011072761155e-01,1.221736192449102143e+00,1.746111156090376926e-01,-8.727737090754143778e-02,7.197563814126175792e-05,-3.561026829020238430e-05,1.151388640828606368e-04,-2.617866688043312684e-01,3.803258151782581357e-05
-5.116620310506625469e-01,6.282154520884744020e-01,1.946073769545491050e-01,-2.547875542236751611e-01,-8.149944052237169112e-01,6.567137011072761155e-01,1.221736192449102143e+00,1.746111156090376926e-01,-8.727737090754143778e-02,7.197563814126175792e-05,-3.561026829020238430e-05,1.151388640828606368e-04,-2.617866688043312684e-01,3.803258151782581357e-05
-5.116620310506625469e-01,6.282154520884744020e-01,1.946073769545491050e-01,-2.547875542236751611e-01,-8.149944052237169112e-01,6.567137011072761155e-01,1.221736192449102143e+00,1.746111156090376926e-01,-8.727737090754143778e-02,7.197563814126175792e-05,-3.561026829020238430e-05,7.675924272190709572e-05,-2.617866688043312684e-01,3.803258151782581357e-05
-5.116620310506625469e-01,6.282154520884744020e-01,1.946073769545491050e-01,-2.547875542236751611e-01,-8.149944052237169112e-01,6.567137011072761155e-01,1.221736192449102143e+00,1.746111156090376926e-01,-8.727737090754143778e-02,7.197563814126175792e-05,-3.561026829020238430e-05,7.675924272190709572e-05,-2.617866688043312684e-01,3.803258151782581357e-05
-5.116620310506625469e-01,6.282154520884744020e-01,1.946073769545491050e-01,-2.547875542236751611e-01,-8.149944052237169112e-01,6.567137011072761155e-01,1.221736192449102143e+00,1.746111156090376926e-01,-8.727737090754143778e-02,7.197563814126175792e-05,-3.561026829020238430e-05,7.675924272190709572e-05,-2.617866688043312684e-01,3.803258151782581357e-05
