timestamp,voltage,current,feedrate,energy
1.688586578825142000e+15,1.118999999999999950e+01,3.979999999999999716e+01,1.939999999999999947e+00,4.299999999999999822e+00
1.688586578825445000e+15,1.118999999999999950e+01,3.979999999999999716e+01,1.939999999999999947e+00,4.299999999999999822e+00
1.688586578839961000e+15,1.118999999999999950e+01,3.979999999999999716e+01,1.939999999999999947e+00,4.299999999999999822e+00
1.688586578855525000e+15,1.118999999999999950e+01,3.979999999999999716e+01,1.939999999999999947e+00,4.299999999999999822e+00
1.688586578855822000e+15,1.118999999999999950e+01,3.979999999999999716e+01,1.939999999999999947e+00,4.299999999999999822e+00
1.688586578870853000e+15,1.118999999999999950e+01,3.979999999999999716e+01,1.939999999999999947e+00,4.299999999999999822e+00
1.688586578885956000e+15,1.118999999999999950e+01,3.979999999999999716e+01,1.939999999999999947e+00,4.299999999999999822e+00
1.688586578886196000e+15,1.118999999999999950e+01,3.979999999999999716e+01,1.939999999999999947e+00,4.299999999999999822e+00
1.688586578900992000e+15,1.118999999999999950e+01,3.979999999999999716e+01,1.939999999999999947e+00,4.299999999999999822e+00
1.688586578916227000e+15,1.118999999999999950e+01,3.979999999999999716e+01,1.939999999999999947e+00,4.299999999999999822e+00
1.688586578916454000e+15,1.118999999999999950e+01,3.979999999999999716e+01,1.939999999999999947e+00,4.299999999999999822e+00
1.688586578931290000e+15,1.118999999999999950e+01,3.979999999999999716e+01,1.939999999999999947e+00,4.299999999999999822e+00
1.688586578945831000e+15,1.118999999999999950e+01,3.979999999999999716e+01,1.939999999999999947e+00,4.299999999999999822e+00
1.688586578946042000e+15,1.118999999999999950e+01,3.979999999999999716e+01,1.939999999999999947e+00,4.299999999999999822e+00
1.688586578960922000e+15,1.118999999999999950e+01,3.979999999999999716e+01,1.939999999999999947e+00,4.299999999999999822e+00
1.688586578976010000e+15,1.118999999999999950e+01,3.979999999999999716e+01,1.939999999999999947e+00,4.299999999999999822e+00
1.688586578976405000e+15,1.118999999999999950e+01,3.979999999999999716e+01,1.939999999999999947e+00,4.299999999999999822e+00
1.688586578992058000e+15,1.118999999999999950e+01,3.979999999999999716e+01,1.939999999999999947e+00,4.299999999999999822e+00
1.688586579007608000e+15,1.118999999999999950e+01,3.979999999999999716e+01,1.939999999999999947e+00,4.299999999999999822e+00
1.688586579007990000e+15,1.118999999999999950e+01,3.979999999999999716e+01,1.939999999999999947e+00,4.299999999999999822e+00
1.688586579023636000e+15,1.118999999999999950e+01,3.979999999999999716e+01,1.939999999999999947e+00,4.299999999999999822e+00
