0.000000000000000000e+00,0.000000000000000000e+00,-4.151041328455440937e-01,5.135969015067657351e-01,1.713675643483102834e-02,2.576541739909486706e-02,-9.785701990090578395e-02,-6.229012549896815326e-02,-3.795012264300465926e-02,8.485598153674388522e-01,-2.367239232129326673e-02,-1.784276078269933230e-01,-3.590583448547426948e-01,5.635663603369367447e-01,-2.618041672676718612e-01,1.333625048780894939e+00
3.999948501586914062e-03,0.000000000000000000e+00,-4.151041328455440937e-01,5.135969015067657351e-01,1.713675643483102834e-02,2.576541739909486706e-02,-9.783921476628043568e-02,-6.229012549896815326e-02,-3.795012264300465926e-02,8.485598153674388522e-01,-2.367239232129326673e-02,-1.784276078269933230e-01,-3.590583448547426948e-01,5.635663603369367447e-01,-2.618041672676718612e-01,1.333625048780894939e+00
9.999990463256835938e-03,0.000000000000000000e+00,-4.151041328455440937e-01,5.135969015067657351e-01,1.714771344022414032e-02,2.576541739909486706e-02,-9.783921476628043568e-02,-6.229012549896815326e-02,-3.795012264300465926e-02,8.485598153674388522e-01,-2.367239232129326673e-02,-1.784276078269933230e-01,-3.590583448547426948e-01,5.635663603369367447e-01,-2.618041672676718612e-01,1.333625048780894939e+00
2.399992942810058594e-02,0.000000000000000000e+00,-4.151041328455440937e-01,5.135969015067657351e-01,1.714771344022414032e-02,2.576541739909486706e-02,-9.783921476628043568e-02,-6.229012549896815326e-02,-3.795012264300465926e-02,8.485598153674388522e-01,-2.367239232129326673e-02,-1.784276078269933230e-01,-3.590583448547426948e-01,5.635663603369367447e-01,-2.618041672676718612e-01,1.333625048780894939e+00
2.799987792968750000e-02,0.000000000000000000e+00,-4.151041328455440937e-01,5.135969015067657351e-01,1.714771344022414032e-02,2.576541739909486706e-02,-9.783921476628043568e-02,-6.229012549896815326e-02,-3.795012264300465926e-02,8.485598153674388522e-01,-2.367239232129326673e-02,-1.784276078269933230e-01,-3.590583448547426948e-01,5.635663603369367447e-01,-2.618041672676718612e-01,1.333625048780894939e+00
3.199982643127441406e-02,0.000000000000000000e+00,-4.151041328455440937e-01,5.135969015067657351e-01,1.714771344022414032e-02,2.576541739909486706e-02,-9.783921476628043568e-02,-6.229012549896815326e-02,-3.795012264300465926e-02,8.485598153674388522e-01,-2.367239232129326673e-02,-1.784276078269933230e-01,-3.590583448547426948e-01,5.635663603369367447e-01,-2.618041672676718612e-01,1.333625048780894939e+00
3.600001335144042969e-02,0.000000000000000000e+00,-4.151041328455440937e-01,5.135969015067657351e-01,1.714771344022414032e-02,2.576541739909486706e-02,-9.783921476628043568e-02,-6.229012549896815326e-02,-3.795012264300465926e-02,8.485598153674388522e-01,-2.367239232129326673e-02,-1.784276078269933230e-01,-3.590583448547426948e-01,5.635663603369367447e-01,-2.618041672676718612e-01,1.333625048780894939e+00
3.999996185302734375e-02,0.000000000000000000e+00,-4.151041328455440937e-01,5.135969015067657351e-01,1.714771344022414032e-02,2.576541739909486706e-02,-9.783921476628043568e-02,-6.229012549896815326e-02,-3.795012264300465926e-02,8.485598153674388522e-01,-2.367239232129326673e-02,-1.784276078269933230e-01,-3.590583448547426948e-01,5.635663603369367447e-01,-2.618041672676718612e-01,1.333625048780894939e+00
1.180000305175781250e-01,1.000000000000000000e+00,-4.151041328455440937e-01,5.135877525158772938e-01,1.714771344022414032e-02,2.576541739909486706e-02,-9.782140963165508740e-02,-6.232850512034767559e-02,-3.795012264300465926e-02,8.485463930356551554e-01,-2.367239232129326673e-02,-1.784276078269933230e-01,-3.590583448547426948e-01,5.635663603369367447e-01,-2.618041672676718612e-01,1.333625048780894939e+00
1.239998340606689453e-01,1.000000000000000000e+00,-4.151041328455440937e-01,5.135877525158772938e-01,1.714771344022414032e-02,2.576541739909486706e-02,-9.782140963165508740e-02,-6.229012549896815326e-02,-3.795012264300465926e-02,8.485463930356551554e-01,-2.367239232129326673e-02,-1.784276078269933230e-01,-3.590405397201173465e-01,5.635663603369367447e-01,-2.618041672676718612e-01,1.333625048780894939e+00
1.289999485015869141e-01,1.000000000000000000e+00,-4.151041328455440937e-01,5.135877525158772938e-01,1.714771344022414032e-02,2.576541739909486706e-02,-9.782140963165508740e-02,-6.232850512034767559e-02,-3.795012264300465926e-02,8.485463930356551554e-01,-2.367239232129326673e-02,-1.784276078269933230e-01,-3.590583448547426948e-01,5.635663603369367447e-01,-2.618041672676718612e-01,1.333625048780894939e+00
1.329998970031738281e-01,1.000000000000000000e+00,-4.151041328455440937e-01,5.135877525158772938e-01,1.714771344022414032e-02,2.576541739909486706e-02,-9.782140963165508740e-02,-6.229012549896815326e-02,-3.795012264300465926e-02,8.485463930356551554e-01,-2.367239232129326673e-02,-1.784276078269933230e-01,-3.590583448547426948e-01,5.635663603369367447e-01,-2.618041672676718612e-01,1.333625048780894939e+00
1.369998455047607422e-01,1.000000000000000000e+00,-4.151041328455440937e-01,5.135877525158772938e-01,1.714771344022414032e-02,2.576541739909486706e-02,-9.782140963165508740e-02,-6.232850512034767559e-02,-3.796228224654294575e-02,8.485463930356551554e-01,-2.367239232129326673e-02,-1.784276078269933230e-01,-3.590583448547426948e-01,5.635663603369367447e-01,-2.618041672676718612e-01,1.333625048780894939e+00
1.409997940063476562e-01,1.000000000000000000e+00,-4.151041328455440937e-01,5.135877525158772938e-01,1.714771344022414032e-02,2.576541739909486706e-02,-9.782140963165508740e-02,-6.232850512034767559e-02,-3.796228224654294575e-02,8.485598153674388522e-01,-2.367239232129326673e-02,-1.784276078269933230e-01,-3.590583448547426948e-01,5.635663603369367447e-01,-2.618041672676718612e-01,1.333625048780894939e+00
1.449999809265136719e-01,1.000000000000000000e+00,-4.151041328455440937e-01,5.135877525158772938e-01,1.714771344022414032e-02,2.576541739909486706e-02,-9.782140963165508740e-02,-6.232850512034767559e-02,-3.796228224654294575e-02,8.485598153674388522e-01,-2.367239232129326673e-02,-1.784276078269933230e-01,-3.590583448547426948e-01,5.635663603369367447e-01,-2.618041672676718612e-01,1.333625048780894939e+00
1.489999294281005859e-01,1.000000000000000000e+00,-4.151041328455440937e-01,5.135877525158772938e-01,1.714771344022414032e-02,2.576541739909486706e-02,-9.782140963165508740e-02,-6.232850512034767559e-02,-3.796228224654294575e-02,8.485598153674388522e-01,-2.367239232129326673e-02,-1.784276078269933230e-01,-3.590583448547426948e-01,5.635663603369367447e-01,-2.618041672676718612e-01,1.333625048780894939e+00
1.529998779296875000e-01,1.000000000000000000e+00,-4.151041328455440937e-01,5.135877525158772938e-01,1.714771344022414032e-02,2.576541739909486706e-02,-9.782140963165508740e-02,-6.232850512034767559e-02,-3.796228224654294575e-02,8.485598153674388522e-01,-2.367239232129326673e-02,-1.784276078269933230e-01,-3.590583448547426948e-01,5.636047399583161699e-01,-2.618041672676718612e-01,1.333625048780894939e+00
1.569998264312744141e-01,1.000000000000000000e+00,-4.151041328455440937e-01,5.135969015067657351e-01,1.714771344022414032e-02,2.578248058942539389e-02,-9.782140963165508740e-02,-6.232850512034767559e-02,-3.796228224654294575e-02,8.485598153674388522e-01,-2.367239232129326673e-02,-1.784276078269933230e-01,-3.590583448547426948e-01,5.636047399583161699e-01,-2.618041672676718612e-01,1.333625048780894939e+00
1.610000133514404297e-01,1.000000000000000000e+00,-4.151041328455440937e-01,5.135969015067657351e-01,1.714771344022414032e-02,2.578248058942539389e-02,-9.782140963165508740e-02,-6.232850512034767559e-02,-3.796228224654294575e-02,8.485598153674388522e-01,-2.367239232129326673e-02,-1.784276078269933230e-01,-3.590583448547426948e-01,5.636047399583161699e-01,-2.618041672676718612e-01,1.333625048780894939e+00
1.659998893737792969e-01,1.000000000000000000e+00,-4.151041328455440937e-01,5.135969015067657351e-01,1.715867044561725577e-02,2.578248058942539389e-02,-9.782140963165508740e-02,-6.232850512034767559e-02,-3.796228224654294575e-02,8.485598153674388522e-01,-2.367239232129326673e-02,-1.784276078269933230e-01,-3.590583448547426948e-01,5.636047399583161699e-01,-2.618041672676718612e-01,1.333625048780894939e+00
1.719999313354492188e-01,1.000000000000000000e+00,-4.151041328455440937e-01,5.135969015067657351e-01,1.715867044561725577e-02,2.578248058942539389e-02,-9.783921476628043568e-02,-6.232850512034767559e-02,-3.797444185008123918e-02,8.485598153674388522e-01,-2.368466416801244534e-02,-1.784276078269933230e-01,-3.590939551239933913e-01,5.636431195796958171e-01,-2.618041672676718612e-01,1.333637726307119964e+00
1.759998798370361328e-01,1.000000000000000000e+00,-4.151041328455440937e-01,5.135969015067657351e-01,1.715867044561725577e-02,2.578248058942539389e-02,-9.783921476628043568e-02,-6.232850512034767559e-02,-3.797444185008123918e-02,8.485598153674388522e-01,-2.368466416801244534e-02,-1.784456017366168878e-01,-3.591117602586187396e-01,5.636431195796958171e-01,-2.618041672676718612e-01,1.333637726307119964e+00
1.799998283386230469e-01,1.000000000000000000e+00,-4.151041328455440937e-01,5.135969015067657351e-01,1.715867044561725577e-02,2.578248058942539389e-02,-9.783921476628043568e-02,-6.232850512034767559e-02,-3.798660145361952567e-02,8.485732376992225490e-01,-2.368466416801244534e-02,-1.784456017366168878e-01,-3.591295653932440879e-01,5.636814992010753533e-01,-2.618041672676718612e-01,1.333650403833345210e+00
1.849999427795410156e-01,1.000000000000000000e+00,-4.151041328455440937e-01,5.135969015067657351e-01,1.715867044561725577e-02,2.578248058942539389e-02,-9.783921476628043568e-02,-6.232850512034767559e-02,-3.798660145361952567e-02,8.485732376992225490e-01,-2.368466416801244534e-02,-1.784635956462404249e-01,-3.591651756624947844e-01,5.636814992010753533e-01,-2.618041672676718612e-01,1.333650403833345210e+00
