0.000000000000000000e+00,0.000000000000000000e+00,-2.996405480893527540e-01,6.891019857467981513e-01,1.560496741504807383e-01,2.710317111765909726e-01,-7.129353763039968372e-01,-6.620100888550877194e-01,-4.828092287373381142e-01,1.070712837516223148e+00,-1.236020359646734235e-01,-1.035909371948109836e+00,-1.490592415225436618e+00,2.809234765136355616e+00,1.115855502041207981e+00,-1.931966398415343011e+00
3.999948501586914062e-03,0.000000000000000000e+00,-2.996405480893527540e-01,6.891019857467981513e-01,1.560496741504807383e-01,2.710317111765909726e-01,-7.129353763039968372e-01,-6.620100888550877194e-01,-4.828092287373381142e-01,1.070712837516223148e+00,-1.236020359646734235e-01,-1.035909371948109836e+00,-1.490592415225436618e+00,2.809234765136355616e+00,1.115855502041207981e+00,-1.931966398415343011e+00
8.000135421752929688e-03,0.000000000000000000e+00,-2.996405480893527540e-01,6.891019857467981513e-01,1.560496741504807383e-01,2.710317111765909726e-01,-7.129353763039968372e-01,-6.620100888550877194e-01,-4.828092287373381142e-01,1.070712837516223148e+00,-1.236020359646734235e-01,-1.035909371948109836e+00,-1.490610220359581684e+00,2.809234765136355616e+00,1.115855502041207981e+00,-1.931966398415343011e+00
1.200008392333984375e-02,0.000000000000000000e+00,-2.996405480893527540e-01,6.891019857467981513e-01,1.560496741504807383e-01,2.710317111765909726e-01,-7.129353763039968372e-01,-6.620100888550877194e-01,-4.828092287373381142e-01,1.070712837516223148e+00,-1.236020359646734235e-01,-1.035909371948109836e+00,-1.490610220359581684e+00,2.809234765136355616e+00,1.115855502041207981e+00,-1.931966398415343011e+00
2.399992942810058594e-02,0.000000000000000000e+00,-2.996405480893527540e-01,6.891019857467981513e-01,1.560496741504807383e-01,2.710317111765909726e-01,-7.129353763039968372e-01,-6.620100888550877194e-01,-4.828092287373381142e-01,1.070712837516223148e+00,-1.236020359646734235e-01,-1.035909371948109836e+00,-1.490610220359581684e+00,2.809234765136355616e+00,1.115855502041207981e+00,-1.931966398415343011e+00
2.800011634826660156e-02,0.000000000000000000e+00,-2.996405480893527540e-01,6.891019857467981513e-01,1.560496741504807383e-01,2.710317111765909726e-01,-7.129353763039968372e-01,-6.620100888550877194e-01,-4.828092287373381142e-01,1.070712837516223148e+00,-1.236020359646734235e-01,-1.035909371948109836e+00,-1.490610220359581684e+00,2.809234765136355616e+00,1.115855502041207981e+00,-1.931966398415343011e+00
3.200006484985351562e-02,0.000000000000000000e+00,-2.996405480893527540e-01,6.891019857467981513e-01,1.560496741504807383e-01,2.710317111765909726e-01,-7.129353763039968372e-01,-6.620100888550877194e-01,-4.828092287373381142e-01,1.070712837516223148e+00,-1.236020359646734235e-01,-1.035909371948109836e+00,-1.490610220359581684e+00,2.809234765136355616e+00,1.115855502041207981e+00,-1.931966398415343011e+00
3.900003433227539062e-02,0.000000000000000000e+00,-2.996405480893527540e-01,6.891019857467981513e-01,1.560496741504807383e-01,2.710317111765909726e-01,-7.129353763039968372e-01,-6.620100888550877194e-01,-4.828092287373381142e-01,1.070712837516223148e+00,-1.236020359646734235e-01,-1.035909371948109836e+00,-1.490610220359581684e+00,2.809234765136355616e+00,1.115855502041207981e+00,-1.931966398415343011e+00
4.299998283386230469e-02,0.000000000000000000e+00,-2.996405480893527540e-01,6.891019857467981513e-01,1.560496741504807383e-01,2.710317111765909726e-01,-7.129353763039968372e-01,-6.620100888550877194e-01,-4.828092287373381142e-01,1.070712837516223148e+00,-1.236020359646734235e-01,-1.035909371948109836e+00,-1.490610220359581684e+00,2.809234765136355616e+00,1.115855502041207981e+00,-1.931966398415343011e+00
5.699992179870605469e-02,1.000000000000000000e+00,-2.996405480893527540e-01,6.891019857467981513e-01,1.560496741504807383e-01,2.710317111765909726e-01,-7.129353763039968372e-01,-6.620100888550877194e-01,-4.828092287373381142e-01,1.070712837516223148e+00,-1.236020359646734235e-01,-1.035909371948109836e+00,-1.490610220359581684e+00,2.809196385514994621e+00,1.115855502041207981e+00,-1.931966398415343011e+00
