4.611431716943265968e+01 1.556996345989924180e+01 -5.681454398485761459e+01
4.668692632888857474e+01 1.586210322803730222e+01 -5.678825693329041258e+01
4.726903620499632552e+01 1.615011269329651356e+01 -5.675884068890401579e+01
4.785787094999044200e+01 1.643155804964539257e+01 -5.672741395283458132e+01
4.844255404623247330e+01 1.670097021300460938e+01 -5.669540288696936869e+01
4.890596115790830112e+01 1.690744314695970019e+01 -5.666988391153532945e+01
4.908537610035668308e+01 1.698573452812154017e+01 -5.666002500672666997e+01
4.965021707023421271e+01 1.722634911435918070e+01 -5.662920616699432941e+01
5.024798342174548083e+01 1.747159163363843604e+01 -5.659712228292775649e+01
5.084626151500997082e+01 1.770779614638917110e+01 -5.656567810144078834e+01
5.144262171622525415e+01 1.793447175350163647e+01 -5.653502066640065493e+01
5.203033150640437299e+01 1.814969537365211849e+01 -5.650543574184057860e+01
5.251729048791330001e+01 1.832214890097941407e+01 -5.648134193042615436e+01
5.266300390405388043e+01 1.837274938286273240e+01 -5.647419844633301977e+01
5.321746717844070673e+01 1.856118977634316281e+01 -5.644726375640806992e+01
5.378717528200442644e+01 1.874824218419158584e+01 -5.641994857722767875e+01
5.417483272536716754e+01 1.887184376819850584e+01 -5.640154427290148220e+01
5.473220679470787786e+01 1.904450733006026653e+01 -5.637531870973820958e+01
5.529787100843589087e+01 1.921383777514097702e+01 -5.634898077149988183e+01
5.585968250865555262e+01 1.937633041007677548e+01 -5.632311328307820730e+01
5.641729133679317698e+01 1.953219261961293896e+01 -5.629776161328996409e+01
5.696786095590309174e+01 1.968096773910394504e+01 -5.627309661630764737e+01
5.744074388435936385e+01 1.980481505201826664e+01 -5.625225058017540647e+01
5.754881743529555393e+01 1.983262019259201026e+01 -5.624753520565052156e+01
5.807393529457876014e+01 1.996513637523822382e+01 -5.622490852743680279e+01
5.862156724769837979e+01 2.009887039071836412e+01 -5.620186421252141429e+01
5.916076123029758094e+01 2.022623024159483762e+01 -5.617978939543380079e+01
5.952965435218037982e+01 2.031096732093098112e+01 -5.616506677730826880e+01
5.973871137562517220e+01 2.035814274463808005e+01 -5.615686698918791819e+01
6.027152200995884357e+01 2.047566374098222042e+01 -5.613645527563031123e+01
6.082518371419673997e+01 2.059375117435937241e+01 -5.611600305346473760e+01
6.138256864893298825e+01 2.070859548071890543e+01 -5.609619882644103939e+01
6.193723888122816845e+01 2.081896240482995353e+01 -5.607725445767670180e+01
6.236183577542551149e+01 2.090086285209206807e+01 -5.606324051161088562e+01
6.253971357421667676e+01 2.093451708106749365e+01 -5.605748773848962685e+01
6.308966461439403872e+01 2.103614531495802709e+01 -5.604010578807259435e+01
6.367053860118706154e+01 2.113956121727577298e+01 -5.602232428387382157e+01
6.425899683389056349e+01 2.124026464086015764e+01 -5.600477573479025040e+01
6.485071585784052672e+01 2.133743772290133833e+01 -5.598743045179188726e+01
6.536703114529606751e+01 2.141889288753018761e+01 -5.597238944788935555e+01
6.550204135912782988e+01 2.143968033119970329e+01 -5.596845246034585841e+01
6.607658765669120271e+01 2.152576671112014495e+01 -5.595159177349760427e+01
6.669498850619379482e+01 2.161411254128963222e+01 -5.593307318645201320e+01
6.731009414003226254e+01 2.169752840204927935e+01 -5.591401948282000234e+01
6.778810301486672074e+01 2.175926023793378405e+01 -5.589861313372264107e+01
6.800017496940962758e+01 2.178577697631334331e+01 -5.589157628127892252e+01
6.860089342003564639e+01 2.185796588360744863e+01 -5.587086424489210401e+01
6.924325281484897232e+01 2.193034963249585445e+01 -5.584725974446246965e+01
6.987181925453778319e+01 2.199633643104040459e+01 -5.582249445265034637e+01
7.030719044593772082e+01 2.203922268072697932e+01 -5.580427965866159212e+01
7.058188817450169950e+01 2.206509326473584309e+01 -5.579231434791840627e+01
7.119529678300345665e+01 2.211954681528991529e+01 -5.576422041956735143e+01
7.184298318235720160e+01 2.217209167389577118e+01 -5.573243009195076780e+01
