2.948574529335008876e+01 -3.756594170991982562e-01 -3.179072629484594614e+01
3.000546107039415133e+01 8.710238182506990778e-03 -3.178800495863970355e+01
3.053548165562217420e+01 3.968319793385658434e-01 -3.178674249846779176e+01
3.107416435134552657e+01 7.853927463755672189e-01 -3.178613126346060014e+01
3.161881466575167110e+01 1.170890691158276153e+00 -3.178561727301383399e+01
3.216796834601014154e+01 1.551245573843932801e+00 -3.178486317976596709e+01
3.272105447774910658e+01 1.925416807176457690e+00 -3.178369971867690325e+01
3.327766200512767369e+01 2.292772289953992626e+00 -3.178207560491210515e+01
3.383780901078278447e+01 2.653171792499226633e+00 -3.178001423423079430e+01
3.440138886988690814e+01 3.006528094050515243e+00 -3.177758298446205387e+01
3.496856985493418790e+01 3.353011261869031756e+00 -3.177486871675221991e+01
3.553963850509269662e+01 3.692900167670686962e+00 -3.177196242714732932e+01
3.611463699332743715e+01 4.026341531802958507e+00 -3.176895116775821748e+01
3.669374015007681322e+01 4.353561616663433220e+00 -3.176591026482994806e+01
3.727677036107240838e+01 4.674581240487144740e+00 -3.176290274020668036e+01
3.786407525007327024e+01 4.989697979325376842e+00 -3.175997375229529140e+01
3.845520034836013679e+01 5.298760370248824181e+00 -3.175715773926747332e+01
3.905015144339027700e+01 5.601854682339654445e+00 -3.175447336560822720e+01
3.964878014499948478e+01 5.898972266275812615e+00 -3.175192863860675629e+01
4.025085990057797858e+01 6.190056421175654577e+00 -3.174952278759419144e+01
4.085613457994969622e+01 6.475031085628661032e+00 -3.174724845664791673e+01
4.146454279954254218e+01 6.753905701575326326e+00 -3.174509329379905864e+01
4.207592844176838298e+01 7.026637799313425248e+00 -3.174304325028263918e+01
4.269014848400342999e+01 7.293187067192586248e+00 -3.174108399309943351e+01
4.330704010437482765e+01 7.553502859707943884e+00 -3.173920249584786646e+01
4.392666620363461760e+01 7.807626420351175156e+00 -3.173738742576774641e+01
4.454873019222183217e+01 8.055449502457863176e+00 -3.173563161697674317e+01
4.517303932118346665e+01 8.296913193885666615e+00 -3.173393103479020638e+01
4.579981749293964555e+01 8.532118382588217642e+00 -3.173228411354426015e+01
4.642910685755492750e+01 8.761088427402222933e+00 -3.173069327794094008e+01
4.706064397868813387e+01 8.983737256982362140e+00 -3.172916479122329036e+01
4.769429363288718093e+01 9.200032496542302596e+00 -3.172770709980936132e+01
4.833040794321335909e+01 9.410104935526705461e+00 -3.172632953758782648e+01
4.896881482884366932e+01 9.613904346932441669e+00 -3.172504399663809593e+01
4.960938046977326366e+01 9.811398609311918761e+00 -3.172386287222531465e+01
5.025229417512068153e+01 1.000265455341832244e+01 -3.172279798406091089e+01
5.089740449833491454e+01 1.018763355272417570e+01 -3.172186119546047678e+01
5.154469686088424396e+01 1.036633889679452913e+01 -3.172106299723911604e+01
5.219394421765471037e+01 1.053871734018249384e+01 -3.172041251952408913e+01
5.284512144602270922e+01 1.070477353284645616e+01 -3.171991666459769732e+01
5.349811482498853366e+01 1.086448967561991452e+01 -3.171958022156724510e+01
5.415291013928842290e+01 1.101787308042590752e+01 -3.171940559981364416e+01
5.480941392022214131e+01 1.116491184663927072e+01 -3.171939290680415624e+01
5.546749683006243004e+01 1.130558797098924551e+01 -3.171953993575722208e+01
5.612703339763052668e+01 1.143988708400617149e+01 -3.171984230514824432e+01
5.678795078118434247e+01 1.156780751928994100e+01 -3.172029373889180093e+01
