3.116902609477758546e+01 6.188013876647733280e-01 -4.788563143817482270e+00
3.175713582354396181e+01 9.168980595541116330e-01 -4.788465371869787823e+00
3.234425278147713811e+01 1.213523558319905771e+00 -4.788370202569796064e+00
3.293096682288590671e+01 1.507752689577891658e+00 -4.788298771573474610e+00
3.351768714135334193e+01 1.798875513488915834e+00 -4.788259311742395496e+00
3.385732162486593211e+01 1.965705566667973248e+00 -4.788251306377047989e+00
3.436868472883210046e+01 2.214284652235086526e+00 -4.788257662099946188e+00
3.488023470555307171e+01 2.459601787845506315e+00 -4.788282261134232165e+00
3.539191488154745002e+01 2.701447825552524939e+00 -4.788320009016463707e+00
3.590395588235979574e+01 2.939807648321678180e+00 -4.788365708982997404e+00
3.641626239415588628e+01 3.174556681082608911e+00 -4.788414501646109933e+00
3.692895325913129057e+01 3.405702598249599866e+00 -4.788462207293214590e+00
3.744188243705839625e+01 3.633157379721557945e+00 -4.788505444291293323e+00
3.795510313796341961e+01 3.856940267992354343e+00 -4.788541730110456029e+00
3.846862456638596939e+01 4.077061111137235905e+00 -4.788569439515554471e+00
3.898247887573876369e+01 4.293545370343763601e+00 -4.788587740301135653e+00
3.949663619714311835e+01 4.506394939447623038e+00 -4.788596489808290890e+00
4.001101657456160865e+01 4.715592640207280084e+00 -4.788596122471319383e+00
4.052571441233995841e+01 4.921191018990708876e+00 -4.788587523262942014e+00
4.104069389409512780e+01 5.123186412839769943e+00 -4.788571902983290940e+00
4.155592800626946115e+01 5.321575887223249701e+00 -4.788550684930359402e+00
4.207151726557796678e+01 5.516400924826942109e+00 -4.788525393117932794e+00
4.258729627693936948e+01 5.707598270693077680e+00 -4.788497580501359430e+00
4.310332086004508767e+01 5.895184873034904349e+00 -4.788468729741865992e+00
4.361962015391910086e+01 6.079162726857695986e+00 -4.788440204067797801e+00
4.413624581381854028e+01 6.259537163101763113e+00 -4.788413200430365002e+00
4.465313851948697987e+01 6.436271272328561110e+00 -4.788388725481595998e+00
4.517044737408109256e+01 6.609396095643234936e+00 -4.788367562077524120e+00
4.568795116148580604e+01 6.778816139783693018e+00 -4.788350286840177716e+00
4.620576386906766686e+01 6.944546587411433158e+00 -4.788337243375798025e+00
4.672394533627688418e+01 7.106581142998519063e+00 -4.788328571576126791e+00
4.724250392327324732e+01 7.264895215589202593e+00 -4.788324222808097552e+00
4.776136472464717997e+01 7.419438845978828745e+00 -4.788323979727045376e+00
4.828049619826553851e+01 7.570176463171847558e+00 -4.788327480151150617e+00
4.880001218279362263e+01 7.717114048091578304e+00 -4.788334248277850591e+00
4.931990014895231411e+01 7.860220115659539708e+00 -4.788343721450996071e+00
4.984019263141992440e+01 7.999475936363281470e+00 -4.788355279126432329e+00
