6.042010420428368178e+01 2.317445356232229514e+01 -6.047121124684890958e+01
6.115976284321303069e+01 2.335465556590205338e+01 -6.043360912761105652e+01
6.189388255401447481e+01 2.351777074273683610e+01 -6.039180522991244260e+01
6.261346634542486100e+01 2.366906560106844282e+01 -6.034903982753820628e+01
6.332243217154309889e+01 2.381258553400152778e+01 -6.031041755555999373e+01
6.403357508916174368e+01 2.395376998695615356e+01 -6.027831557119576189e+01
6.476450062736866187e+01 2.409784640730282135e+01 -6.025250993480125317e+01
6.553174347425934343e+01 2.424770721917531091e+01 -6.023088474806917247e+01
6.634504913144709803e+01 2.440212587525918408e+01 -6.020961407256738340e+01
6.720309662460374511e+01 2.455528961256414178e+01 -6.018359549898306682e+01
6.809327389709022782e+01 2.469911943784117270e+01 -6.014808523155124220e+01
6.899612048890811877e+01 2.482747511357349168e+01 -6.010106025211951675e+01
6.989164021884734268e+01 2.493881406349559171e+01 -6.004439212299686091e+01
7.076779532371222103e+01 2.503586458802541870e+01 -5.998245898208659810e+01
7.162129787334430375e+01 2.512286997596412164e+01 -5.991981568267704716e+01
7.245718111271848727e+01 2.520361796057665771e+01 -5.985940532726741736e+01
7.328361986521761651e+01 2.528034127189130942e+01 -5.980218092079037717e+01
7.410718688316219982e+01 2.535346411344153950e+01 -5.974737887960612426e+01
7.492930691965767664e+01 2.542179302069008884e+01 -5.969305378774119220e+01
7.574594070349657216e+01 2.548325776095443729e+01 -5.963681865439225049e+01
7.654921380837379274e+01 2.553597085523811572e+01 -5.957686809380076909e+01
7.733007050666110160e+01 2.557916273027117171e+01 -5.951285081919627373e+01
7.808127726800896085e+01 2.561354453236819495e+01 -5.944600080114670249e+01
7.879917163697774640e+01 2.564097149074673609e+01 -5.937851912150603084e+01
7.948419349633844888e+01 2.566378299427766052e+01 -5.931267862057173801e+01
8.014033169023730352e+01 2.568422659003917019e+01 -5.925018876046877381e+01
8.077422301579841246e+01 2.570415951360605789e+01 -5.919197088045619637e+01
8.139394815785537673e+01 2.572497349726434734e+01 -5.913825248737956031e+01
8.200842748677327165e+01 2.574763954599767501e+01 -5.908871963613448486e+01
8.262663331060808503e+01 2.577274257127330159e+01 -5.904266944674712647e+01
8.325589202467300254e+01 2.580041301100584761e+01 -5.899914120141127682e+01
8.390248380604067791e+01 2.583029324400710180e+01 -5.895680607407255280e+01
8.457088699919628993e+01 2.586145529914673702e+01 -5.891396618321429912e+01
8.526307958164176171e+01 2.589241006951957758e+01 -5.886863807284584738e+01
8.597899162579768984e+01 2.592136383960118451e+01 -5.881876009449949549e+01
8.671656524894763152e+01 2.594667958112782102e+01 -5.876265531593175950e+01
8.747289200525663944e+01 2.596749149010569369e+01 -5.869954264849645398e+01
8.824491824272158169e+01 2.598416858372720029e+01 -5.862995920496013014e+01
8.903315595210057154e+01 2.599845453821671981e+01 -5.855551114798338830e+01
8.984169303745032664e+01 2.601305665443070225e+01 -5.847842695016692005e+01
9.068260206157574999e+01 2.603098297251289850e+01 -5.840027561634095576e+01
9.157171449903344751e+01 2.605433923269570684e+01 -5.832105789284624819e+01
9.252446254671832548e+01 2.608219478503357180e+01 -5.823742886681378650e+01
9.354466247848904459e+01 2.610722875295684986e+01 -5.814090155961321216e+01
9.461578256874221893e+01 2.611462388385663402e+01 -5.801854496828005381e+01
9.569807610617709770e+01 2.608980935332196793e+01 -5.786130751021310203e+01
9.673957745238740813e+01 2.603313697534001037e+01 -5.767639108304577888e+01
9.770148860717364414e+01 2.596307477473581926e+01 -5.748728268735703040e+01
9.858283398985787471e+01 2.590051125856338032e+01 -5.731526557591250537e+01
9.941812834562023227e+01 2.585582509459909772e+01 -5.716534378434297281e+01
1.002546553100688413e+02 2.582830081732895167e+01 -5.702805410995969737e+01
1.011246836546638832e+02 2.580464503621435668e+01 -5.688524695396039732e+01
1.020198121054306881e+02 2.575693467340859755e+01 -5.671813029951345442e+01
1.028883539162409164e+02 2.566603159311530646e+01 -5.651919172648345580e+01
1.036612556082446304e+02 2.554785787919676920e+01 -5.630379749228450947e+01
1.042977277463311054e+02 2.543086925663248365e+01 -5.611625007572826007e+01
1.047952893764866218e+02 2.534436301998092489e+01 -5.597201812099085316e+01
1.051812790593576210e+02 2.529292243297625475e+01 -5.586459922194224959e+01
