2.970758594091537574e+01 -3.106971081749844710e-01 -4.595268376326959014e+01
3.015037971735601730e+01 1.996874951222634142e-01 -4.603027508889060471e+01
3.053772768338260946e+01 6.279722255424664557e-01 -4.608860665309767057e+01
3.091667156676844996e+01 1.038155311182487051e+00 -4.614345397995690945e+01
3.129878810482176732e+01 1.446024782743454029e+00 -4.619923257900196489e+01
3.169125617648391824e+01 1.859503868081082478e+00 -4.625763470020396539e+01
3.209892659516221869e+01 2.282351337476816511e+00 -4.631893908982620189e+01
3.252388576425722277e+01 2.714513369442415058e+00 -4.638244473036489524e+01
3.296633496330943558e+01 3.153678229784929510e+00 -4.644696164784002690e+01
3.342494790083453182e+01 3.596188466405723094e+00 -4.651117743234721758e+01
3.389726650898525406e+01 4.037872778383603922e+00 -4.657395938230818189e+01
3.438064290418723346e+01 4.475181850084154256e+00 -4.663461054187625621e+01
3.487244217631992882e+01 4.905381733817152146e+00 -4.669288877419519679e+01
3.536976952043342948e+01 5.326208066680304221e+00 -4.674888010292647067e+01
3.587039512335994829e+01 5.736473412285305606e+00 -4.680296293487757708e+01
3.637263383481947443e+01 6.135708337277810287e+00 -4.685564077588741583e+01
3.687525274698409561e+01 6.523885475119361566e+00 -4.690741620286967617e+01
3.737743546647413950e+01 6.901253699575644163e+00 -4.695871647540479898e+01
3.787927023780048330e+01 7.268607221629342696e+00 -4.700991397624526513e+01
3.838128675807990930e+01 7.626872257437475433e+00 -4.706128146959816405e+01
3.888389474730119133e+01 7.976705379782519145e+00 -4.711295548363691665e+01
3.938809129190033786e+01 8.319011201775310838e+00 -4.716503620370794891e+01
3.989454417699841571e+01 8.654328395731738510e+00 -4.721752120027097988e+01
4.040430515499298281e+01 8.983344840838862311e+00 -4.727040428467059030e+01
4.091864881282284472e+01 9.306794511451755625e+00 -4.732368023389545897e+01
4.143824819972372353e+01 9.624965333207232021e+00 -4.737727629526182227e+01
4.196415914054250607e+01 9.938346880752201074e+00 -4.743116759402506943e+01
4.249715643589081537e+01 1.024723512796692582e+01 -4.748531861972409018e+01
4.303811625687092857e+01 1.055197925405683712e+01 -4.753972948701322565e+01
4.358724813179964030e+01 1.085256688289328864e+01 -4.759436318572355162e+01
4.414467931937139156e+01 1.114898599408910762e+01 -4.764920715611314961e+01
4.471055186987985053e+01 1.144127809598992052e+01 -4.770428057883753326e+01
4.528495675087227568e+01 1.172949722468620593e+01 -4.775962214387425320e+01
