1.900935999999999808e+02,1.231899999999999906e+01,-2.887979999999999947e+01
1.899157999999999902e+02,1.236979999999999968e+01,-2.893059999999999832e+01
1.897379999999999711e+02,1.242059999999999853e+01,-2.895599999999999596e+01
1.895601999999999805e+02,1.247139999999999915e+01,-2.900679999999999481e+01
1.893569999999999993e+02,1.252219999999999978e+01,-2.903219999999999956e+01
1.891792000000000087e+02,1.257299999999999862e+01,-2.908299999999999841e+01
1.890013999999999896e+02,1.262379999999999924e+01,-2.910839999999999606e+01
1.888235999999999990e+02,1.267459999999999987e+01,-2.915919999999999490e+01
1.886457999999999799e+02,1.272539999999999871e+01,-2.918459999999999965e+01
1.884934000000000083e+02,1.275079999999999991e+01,-2.923539999999999850e+01
1.883155999999999892e+02,1.280159999999999876e+01,-2.926079999999999615e+01
1.881377999999999986e+02,1.285239999999999938e+01,-2.931159999999999499e+01
1.879600000000000080e+02,1.290320000000000000e+01,-2.933699999999999974e+01
1.877821999999999889e+02,1.295399999999999885e+01,-2.938779999999999859e+01
1.876297999999999888e+02,1.300479999999999947e+01,-2.941319999999999624e+01
1.874519999999999982e+02,1.305560000000000009e+01,-2.946399999999999508e+01
1.872742000000000075e+02,1.310639999999999894e+01,-2.948939999999999984e+01
1.870963999999999885e+02,1.315719999999999956e+01,-2.954019999999999868e+01
1.869439999999999884e+02,1.320800000000000018e+01,-2.956559999999999633e+01
1.867661999999999694e+02,1.325879999999999903e+01,-2.961639999999999517e+01
1.865883999999999787e+02,1.330959999999999965e+01,-2.966719999999999757e+01
1.864359999999999786e+02,1.336040000000000028e+01,-2.969259999999999877e+01
1.862581999999999880e+02,1.341119999999999912e+01,-2.974339999999999762e+01
1.860803999999999689e+02,1.346199999999999974e+01,-2.979420000000000002e+01
1.859025999999999783e+02,1.351280000000000037e+01,-2.981959999999999766e+01
1.857501999999999782e+02,1.356359999999999921e+01,-2.987039999999999651e+01
1.855723999999999876e+02,1.358900000000000041e+01,-2.989580000000000126e+01
1.854199999999999875e+02,1.363979999999999926e+01,-2.994660000000000011e+01
1.852421999999999969e+02,1.369059999999999988e+01,-2.999739999999999895e+01
1.850643999999999778e+02,1.374140000000000050e+01,-3.002279999999999660e+01
1.849120000000000061e+02,1.379219999999999935e+01,-3.007359999999999545e+01
1.847341999999999871e+02,1.384299999999999997e+01,-3.012439999999999785e+01
1.845563999999999965e+02,1.389380000000000059e+01,-3.017519999999999669e+01
1.843786000000000058e+02,1.394459999999999944e+01,-3.020060000000000144e+01
1.842262000000000057e+02,1.399540000000000006e+01,-3.025140000000000029e+01
1.840484000000000151e+02,1.404620000000000068e+01,-3.030219999999999914e+01
1.838705999999999960e+02,1.409700000000000131e+01,-3.035300000000000153e+01
1.836928000000000054e+02,1.414780000000000015e+01,-3.037839999999999563e+01
1.835403999999999769e+02,1.419860000000000078e+01,-3.042919999999999803e+01
1.833625999999999863e+02,1.424940000000000140e+01,-3.047999999999999687e+01
1.831847999999999956e+02,1.430019999999999847e+01,-3.053079999999999572e+01
1.830323999999999955e+02,1.435099999999999731e+01,-3.058159999999999812e+01
1.828545999999999765e+02,1.440179999999999794e+01,-3.063239999999999696e+01
1.827021999999999764e+02,1.445259999999999856e+01,-3.065780000000000172e+01
1.825243999999999858e+02,1.450339999999999741e+01,-3.070860000000000056e+01
1.823465999999999951e+02,1.455419999999999803e+01,-3.075939999999999941e+01
1.821941999999999950e+02,1.460499999999999865e+01,-3.081020000000000181e+01
1.820164000000000044e+02,1.465579999999999750e+01,-3.086100000000000065e+01
1.818385999999999854e+02,1.470659999999999812e+01,-3.091179999999999950e+01
1.816861999999999853e+02,1.475739999999999874e+01,-3.096260000000000190e+01
1.815083999999999946e+02,1.480819999999999759e+01,-3.098799999999999599e+01
1.813306000000000040e+02,1.485899999999999821e+01,-3.103879999999999839e+01
1.811782000000000039e+02,1.490979999999999883e+01,-3.108959999999999724e+01
1.810003999999999849e+02,1.496059999999999768e+01,-3.114039999999999608e+01
1.808225999999999942e+02,1.501139999999999830e+01,-3.119119999999999848e+01
1.806701999999999941e+02,1.506219999999999892e+01,-3.124199999999999733e+01
1.804923999999999751e+02,1.511299999999999777e+01,-3.129279999999999617e+01
1.803145999999999844e+02,1.516379999999999839e+01,-3.134359999999999857e+01
1.801621999999999844e+02,1.521459999999999901e+01,-3.139439999999999742e+01
1.799843999999999937e+02,1.526539999999999786e+01,-3.144519999999999627e+01
1.798065999999999747e+02,1.531619999999999848e+01,-3.149599999999999866e+01
1.796033999999999935e+02,1.536699999999999910e+01,-3.154679999999999751e+01
1.794256000000000029e+02,1.541779999999999795e+01,-3.162300000000000111e+01
1.792478000000000122e+02,1.549399999999999800e+01,-3.167379999999999995e+01
1.790446000000000026e+02,1.554479999999999862e+01,-3.172460000000000235e+01
1.788922000000000025e+02,1.559559999999999924e+01,-3.177539999999999409e+01
1.787143999999999835e+02,1.564639999999999809e+01,-3.182619999999999649e+01
1.785365999999999929e+02,1.569719999999999871e+01,-3.187699999999999534e+01
1.783841999999999928e+02,1.574799999999999933e+01,-3.192779999999999418e+01
1.782064000000000021e+02,1.579879999999999818e+01,-3.197859999999999658e+01
1.780539999999999736e+02,1.584959999999999880e+01,-3.202939999999999543e+01
1.778761999999999830e+02,1.590039999999999942e+01,-3.210559999999999548e+01
1.777237999999999829e+02,1.592579999999999885e+01,-3.215639999999999787e+01
1.775459999999999923e+02,1.597659999999999947e+01,-3.220720000000000027e+01
1.773681999999999732e+02,1.602740000000000009e+01,-3.225799999999999557e+01
1.772158000000000015e+02,1.607819999999999894e+01,-3.230879999999999797e+01
1.770379999999999825e+02,1.612899999999999778e+01,-3.235960000000000036e+01
1.768856000000000108e+02,1.617980000000000018e+01,-3.241039999999999566e+01
1.767077999999999918e+02,1.623059999999999903e+01,-3.246119999999999806e+01
1.765300000000000011e+02,1.628139999999999787e+01,-3.251200000000000045e+01
1.763776000000000010e+02,1.633220000000000027e+01,-3.258819999999999339e+01
1.761998000000000104e+02,1.638299999999999912e+01,-3.263899999999999579e+01
1.760219999999999914e+02,1.643379999999999797e+01,-3.268979999999999819e+01
1.758695999999999913e+02,1.648460000000000036e+01,-3.274059999999999349e+01
1.756917999999999722e+02,1.653539999999999921e+01,-3.279139999999999588e+01
1.755393999999999721e+02,1.658619999999999806e+01,-3.286759999999999593e+01
1.753615999999999815e+02,1.663700000000000045e+01,-3.291839999999999833e+01
1.751837999999999909e+02,1.668779999999999930e+01,-3.296920000000000073e+01
1.750059999999999718e+02,1.673859999999999815e+01,-3.301999999999999602e+01
1.748281999999999812e+02,1.678940000000000055e+01,-3.309619999999999607e+01
1.746503999999999905e+02,1.684019999999999939e+01,-3.314699999999999847e+01
1.744472000000000094e+02,1.689099999999999824e+01,-3.322319999999999851e+01
1.742693999999999903e+02,1.694180000000000064e+01,-3.327400000000000091e+01
1.740915999999999997e+02,1.699259999999999948e+01,-3.335019999999999385e+01
1.739391999999999996e+02,1.704339999999999833e+01,-3.340099999999999625e+01
1.737614000000000090e+02,1.709420000000000073e+01,-3.345179999999999865e+01
1.736089999999999804e+02,1.714499999999999957e+01,-3.350259999999999394e+01
1.734311999999999898e+02,1.719580000000000197e+01,-3.357880000000000109e+01
1.732533999999999708e+02,1.724660000000000082e+01,-3.362959999999999638e+01
1.731009999999999991e+02,1.729739999999999966e+01,-3.368039999999999878e+01
1.729231999999999800e+02,1.734820000000000206e+01,-3.375659999999999883e+01
1.727199999999999989e+02,1.739900000000000091e+01,-3.380739999999999412e+01
1.725422000000000082e+02,1.744979999999999976e+01,-3.388360000000000127e+01
1.723643999999999892e+02,1.750059999999999860e+01,-3.393439999999999657e+01
1.721865999999999985e+02,1.755139999999999745e+01,-3.401059999999999661e+01
1.719833999999999889e+02,1.760219999999999629e+01,-3.408679999999999666e+01
1.718055999999999983e+02,1.765299999999999869e+01,-3.413759999999999906e+01
1.716277999999999793e+02,1.770379999999999754e+01,-3.421379999999999910e+01
1.714499999999999886e+02,1.775459999999999638e+01,-3.426459999999999440e+01
1.712467999999999790e+02,1.780539999999999878e+01,-3.434080000000000155e+01
1.710689999999999884e+02,1.785619999999999763e+01,-3.439160000000000394e+01
1.708911999999999978e+02,1.790699999999999648e+01,-3.446779999999999688e+01
1.707133999999999787e+02,1.795779999999999887e+01,-3.454400000000000404e+01
1.705355999999999881e+02,1.800859999999999772e+01,-3.459479999999999933e+01
