timestamp,voltage,current,feedrate,energy
0.000000000000000000e+00,5.790000000000000036e+00,0.000000000000000000e+00,1.899999999999999911e+00,0.000000000000000000e+00
9.961000000000000000e+03,5.790000000000000036e+00,0.000000000000000000e+00,1.899999999999999911e+00,0.000000000000000000e+00
2.009300000000000000e+04,5.790000000000000036e+00,0.000000000000000000e+00,1.899999999999999911e+00,0.000000000000000000e+00
2.997000000000000000e+04,5.790000000000000036e+00,0.000000000000000000e+00,1.899999999999999911e+00,0.000000000000000000e+00
4.009300000000000000e+04,5.790000000000000036e+00,0.000000000000000000e+00,1.899999999999999911e+00,0.000000000000000000e+00
4.999700000000000000e+04,5.790000000000000036e+00,0.000000000000000000e+00,1.899999999999999911e+00,0.000000000000000000e+00
5.996500000000000000e+04,5.790000000000000036e+00,0.000000000000000000e+00,1.899999999999999911e+00,0.000000000000000000e+00
6.996700000000000000e+04,5.790000000000000036e+00,0.000000000000000000e+00,1.899999999999999911e+00,0.000000000000000000e+00
8.000500000000000000e+04,5.790000000000000036e+00,0.000000000000000000e+00,1.899999999999999911e+00,0.000000000000000000e+00
9.001500000000000000e+04,5.790000000000000036e+00,0.000000000000000000e+00,1.899999999999999911e+00,0.000000000000000000e+00
9.996900000000000000e+04,5.790000000000000036e+00,0.000000000000000000e+00,1.899999999999999911e+00,0.000000000000000000e+00
1.100130000000000000e+05,5.790000000000000036e+00,0.000000000000000000e+00,1.899999999999999911e+00,0.000000000000000000e+00
1.199970000000000000e+05,5.790000000000000036e+00,0.000000000000000000e+00,1.899999999999999911e+00,0.000000000000000000e+00
1.300390000000000000e+05,5.790000000000000036e+00,0.000000000000000000e+00,1.899999999999999911e+00,0.000000000000000000e+00
1.399690000000000000e+05,5.790000000000000036e+00,0.000000000000000000e+00,1.899999999999999911e+00,0.000000000000000000e+00
1.500670000000000000e+05,1.698999999999999844e+01,3.770000000000000284e+01,3.300000000000000155e-01,0.000000000000000000e+00
1.600170000000000000e+05,1.698999999999999844e+01,3.770000000000000284e+01,3.300000000000000155e-01,0.000000000000000000e+00
