1.686589488454999924e+09,0.000000000000000000e+00,-4.314334964389728855e-01,6.857900590189027756e-01,2.291328967808097528e-01,1.894184758591735962e-01,-7.609914538873203682e-01,-4.680394827233004262e-01,1.570789744679905287e+00,6.308495938353310102e-04,-5.399612556438070565e-04,7.197563849414817918e-05,-1.246359423774273157e-04,-4.989350779338176493e-04,-2.618041672676718612e-01,-2.980017347062468680e+00
1.686589488460000038e+09,0.000000000000000000e+00,-4.314334964389728855e-01,6.857900590189027756e-01,2.291328967808097528e-01,1.894184758591735962e-01,-7.609914538873203682e-01,-4.680394827233004262e-01,1.570789744679905287e+00,6.308495938353310102e-04,-5.399612556438070565e-04,7.197563849414817918e-05,-1.246359423774273157e-04,-4.989350779338176493e-04,-2.618041672676718612e-01,-2.980017347062468680e+00
1.686589488463999987e+09,0.000000000000000000e+00,-4.314334964389728855e-01,6.857900590189027756e-01,2.291328967808097528e-01,1.894184758591735962e-01,-7.609914538873203682e-01,-4.680394827233004262e-01,1.570789744679905287e+00,6.308495938353310102e-04,-5.399612556438070565e-04,7.197563849414817918e-05,-1.246359423774273157e-04,-4.989350779338176493e-04,-2.618041672676718612e-01,-2.980017347062468680e+00
1.686589488476999998e+09,0.000000000000000000e+00,-4.314334964389728855e-01,6.857900590189027756e-01,2.291438537862028613e-01,1.894184758591735962e-01,-7.609914538873203682e-01,-4.680394827233004262e-01,1.570789744679905287e+00,6.308495938353310102e-04,-5.399612556438070565e-04,7.197563849414817918e-05,-1.246359423774273157e-04,-4.989350779338176493e-04,-2.618041672676718612e-01,-2.980017347062468680e+00
1.686589488480999947e+09,0.000000000000000000e+00,-4.314334964389728855e-01,6.857900590189027756e-01,2.291438537862028613e-01,1.894184758591735962e-01,-7.609914538873203682e-01,-4.680394827233004262e-01,1.570789744679905287e+00,6.308495938353310102e-04,-5.399612556438070565e-04,7.197563849414817918e-05,-1.246359423774273157e-04,-4.989350779338176493e-04,-2.618041672676718612e-01,-2.980017347062468680e+00
1.686589488486999989e+09,0.000000000000000000e+00,-4.314334964389728855e-01,6.857900590189027756e-01,2.291438537862028613e-01,1.894184758591735962e-01,-7.609914538873203682e-01,-4.680394827233004262e-01,1.570789744679905287e+00,6.308495938353310102e-04,-5.399612556438070565e-04,7.197563849414817918e-05,-1.246359423774273157e-04,-4.989350779338176493e-04,-2.618041672676718612e-01,-2.980017347062468680e+00
1.686589488492000103e+09,0.000000000000000000e+00,-4.314334964389728855e-01,6.857900590189027756e-01,2.291438537862028613e-01,1.894184758591735962e-01,-7.609914538873203682e-01,-4.680394827233004262e-01,1.570789744679905287e+00,6.308495938353310102e-04,-5.399612556438070565e-04,7.197563849414817918e-05,-1.246359423774273157e-04,-4.989350779338176493e-04,-2.618041672676718612e-01,-2.980017347062468680e+00
1.686589488496000051e+09,0.000000000000000000e+00,-4.314334964389728855e-01,6.857900590189027756e-01,2.291438537862028613e-01,1.894184758591735962e-01,-7.609914538873203682e-01,-4.680394827233004262e-01,1.570789744679905287e+00,6.308495938353310102e-04,-5.399612556438070565e-04,7.197563849414817918e-05,-1.246359423774273157e-04,-4.989350779338176493e-04,-2.618041672676718612e-01,-2.980017347062468680e+00
1.686589488509999990e+09,0.000000000000000000e+00,-4.314334964389728855e-01,6.857900590189027756e-01,2.291438537862028613e-01,1.894184758591735962e-01,-7.609914538873203682e-01,-4.680394827233004262e-01,1.570789744679905287e+00,6.308495938353310102e-04,-5.399612556438070565e-04,7.197563849414817918e-05,-1.246359423774273157e-04,-4.989350779338176493e-04,-2.618041672676718612e-01,-2.980017347062468680e+00
1.686589488519999981e+09,1.000000000000000000e+00,-4.314334964389728855e-01,6.857900590189027756e-01,2.291438537862028613e-01,1.894184758591735962e-01,-7.609914538873203682e-01,-4.680394827233004262e-01,1.570789744679905287e+00,6.308495938353310102e-04,-5.399612556438070565e-04,7.197563849414817918e-05,-1.246359423774273157e-04,-4.989350779338176493e-04,-2.618041672676718612e-01,-2.980017347062468680e+00
