9.647307453593663595e+00,-3.364415935784153078e+01,1.340999999999999943e+02,0.000000000000000000e+00,6.046634486653710283e-01,7.964810819147559728e-01,0.000000000000000000e+00
9.165708551059500664e+00,-3.377854032898749637e+01,1.340999999999999943e+02,0.000000000000000000e+00,6.103371258510769115e-01,7.921417756991778747e-01,0.000000000000000000e+00
8.682239127571723003e+00,-3.390602783771143436e+01,1.340999999999999943e+02,0.000000000000000000e+00,6.159796635199016324e-01,7.877620542587138175e-01,0.000000000000000000e+00
8.196997848681606413e+00,-3.402659586659689950e+01,1.340999999999999943e+02,0.000000000000000000e+00,6.215907737884918127e-01,7.833421410475910340e-01,0.000000000000000000e+00
7.710083741537429702e+00,-3.414021981034217390e+01,1.340999999999999943e+02,0.000000000000000000e+00,6.271701703769289038e-01,7.788822615706265662e-01,0.000000000000000000e+00
7.221596174675179114e+00,-3.424687648078167257e+01,1.340999999999999943e+02,0.000000000000000000e+00,6.327175686233336149e-01,7.743826433717229119e-01,0.000000000000000000e+00
6.731634837739613353e+00,-3.434654411161813670e+01,1.340999999999999943e+02,0.000000000000000000e+00,6.382326854983879638e-01,7.698435160222600881e-01,0.000000000000000000e+00
6.240299721139774825e+00,-3.443920236286466263e+01,1.340999999999999943e+02,0.000000000000000000e+00,6.437152396197728388e-01,7.652651111093844438e-01,0.000000000000000000e+00
5.747691095643138404e+00,-3.452483232499564991e+01,1.340999999999999943e+02,0.000000000000000000e+00,6.491649512665232935e-01,7.606476622241945540e-01,0.000000000000000000e+00
5.253909491912529539e+00,-3.460341652280582991e+01,1.340999999999999943e+02,0.000000000000000000e+00,6.545815423933198929e-01,7.559914049498065447e-01,0.000000000000000000e+00
4.759055679990018994e+00,-3.467493891897655089e+01,1.340999999999999943e+02,0.000000000000000000e+00,6.599647366446375063e-01,7.512965768493653496e-01,0.000000000000000000e+00
4.263230648731953565e+00,-3.473938491734867284e+01,1.340999999999999943e+02,0.000000000000000000e+00,6.653142593688806672e-01,7.465634174538944290e-01,0.000000000000000000e+00
3.766535585199337177e+00,-3.479674136590130473e+01,1.340999999999999943e+02,0.000000000000000000e+00,6.706298376323719390e-01,7.417921682500958624e-01,0.000000000000000000e+00
3.269071854007759459e+00,-3.484699655943585839e+01,1.340999999999999943e+02,0.000000000000000000e+00,6.759112002333087510e-01,7.369830726680010047e-01,0.000000000000000000e+00
2.770940976641095510e+00,-3.489014024196479369e+01,1.340999999999999943e+02,0.000000000000000000e+00,6.811580777155357147e-01,7.321363760686093736e-01,0.000000000000000000e+00
2.272244610733182846e+00,-3.492616360880469983e+01,1.340999999999999943e+02,0.000000000000000000e+00,6.863702023823723408e-01,7.272523257312974998e-01,0.000000000000000000e+00
1.773084529321723446e+00,-3.495505930837308739e+01,1.340999999999999943e+02,0.000000000000000000e+00,6.915473083102287033e-01,7.223311708412405441e-01,0.000000000000000000e+00
1.273562600078625762e+00,-3.497682144368869217e+01,1.340999999999999943e+02,0.000000000000000000e+00,6.966891313621665915e-01,7.173731624767055726e-01,0.000000000000000000e+00
7.737807645210386109e-01,-3.499144557357493568e+01,1.340999999999999943e+02,0.000000000000000000e+00,7.017954092013715117e-01,7.123785535962459115e-01,0.000000000000000000e+00
2.738410172073139637e-01,-3.499892871356629342e+01,1.340999999999999943e+02,0.000000000000000000e+00,7.068658813046048150e-01,7.073475990257296342e-01,0.000000000000000000e+00
-2.261546150778553643e-01,-3.499926933651728689e+01,1.340999999999999943e+02,-0.000000000000000000e+00,7.119002889753858199e-01,7.022805554454445431e-01,0.000000000000000000e+00
-7.261040941448742014e-01,-3.499246737291421994e+01,1.340999999999999943e+02,-0.000000000000000000e+00,7.168983753572817363e-01,6.971776813769141601e-01,0.000000000000000000e+00
-1.225905391223011565e+00,-3.497852421088931862e+01,1.340999999999999943e+02,-0.000000000000000000e+00,7.218598854469630011e-01,6.920392371697557943e-01,0.000000000000000000e+00
-1.725456507782243909e+00,-3.495744269593746623e+01,1.340999999999999943e+02,-0.000000000000000000e+00,7.267845661072404040e-01,6.868654849883711888e-01,0.000000000000000000e+00
-2.224655496348928896e+00,-3.492922713033548376e+01,1.340999999999999943e+02,-0.000000000000000000e+00,7.316721660799664351e-01,6.816566887985843204e-01,0.000000000000000000e+00
-2.723400481311056609e+00,-3.489388327226413367e+01,1.340999999999999943e+02,-0.000000000000000000e+00,7.365224359988559177e-01,6.764131143541728397e-01,0.000000000000000000e+00
-3.221589679708839693e+00,-3.485141833463300287e+01,1.340999999999999943e+02,-0.000000000000000000e+00,7.413351284022041687e-01,6.711350291833138026e-01,0.000000000000000000e+00
-3.719121422006388844e+00,-3.480184098360851408e+01,1.340999999999999943e+02,-0.000000000000000000e+00,7.461099977455338816e-01,6.658227025749118289e-01,0.000000000000000000e+00
-4.215894172840250143e+00,-3.474516133684532804e+01,1.340999999999999943e+02,-0.000000000000000000e+00,7.508468004140848029e-01,6.604764055649009480e-01,0.000000000000000000e+00
-4.711806551740552074e+00,-3.468139096142158451e+01,1.340999999999999943e+02,-0.000000000000000000e+00,7.555452947352937487e-01,6.550964109223604837e-01,0.000000000000000000e+00
-5.206757353820542278e+00,-3.461054287147827324e+01,1.340999999999999943e+02,-0.000000000000000000e+00,7.602052409910678987e-01,6.496829931356618015e-01,0.000000000000000000e+00
-5.700645570430301845e+00,-3.453263152556337445e+01,1.340999999999999943e+02,-0.000000000000000000e+00,7.648264014300701907e-01,6.442364283984017836e-01,0.000000000000000000e+00
-6.193370409770401430e+00,-3.444767282368114536e+01,1.340999999999999943e+02,-0.000000000000000000e+00,7.694085402798044315e-01,6.387569945953630590e-01,0.000000000000000000e+00
-6.684831317461306099e+00,-3.435568410404730599e+01,1.340999999999999943e+02,-0.000000000000000000e+00,7.739514237586739842e-01,6.332449712883011506e-01,0.000000000000000000e+00
-7.174927997064327378e+00,-3.425668413955067138e+01,1.340999999999999943e+02,-0.000000000000000000e+00,7.784548200878873558e-01,6.277006397017091954e-01,0.000000000000000000e+00
-7.663560430549939184e+00,-3.415069313392203298e+01,1.340999999999999943e+02,-0.000000000000000000e+00,7.829184995033154904e-01,6.221242827084286775e-01,0.000000000000000000e+00
-8.150628898709268100e+00,-3.403773271761098584e+01,1.340999999999999943e+02,-0.000000000000000000e+00,7.873422342671672070e-01,6.165161848152773683e-01,0.000000000000000000e+00
-8.636034001504617308e+00,-3.391782594337166756e+01,1.340999999999999943e+02,-0.000000000000000000e+00,7.917257986796568670e-01,6.108766321484718764e-01,0.000000000000000000e+00
-9.119676678354826649e+00,-3.379099728155816251e+01,1.340999999999999943e+02,-0.000000000000000000e+00,7.960689690904912963e-01,6.052059124390659628e-01,0.000000000000000000e+00
-9.601458228351390289e+00,-3.365727261513064406e+01,1.340999999999999943e+02,-0.000000000000000000e+00,8.003715239102755508e-01,5.995043150082768335e-01,0.000000000000000000e+00
-1.008128033040114602e+01,-3.351667923437324959e+01,1.340999999999999943e+02,-0.000000000000000000e+00,8.046332436218518458e-01,5.937721307526799830e-01,0.000000000000000000e+00
-1.055904506329146919e+01,-3.336924583132469024e+01,1.340999999999999943e+02,-0.000000000000000000e+00,8.088539107914625159e-01,5.880096521294160272e-01,0.000000000000000000e+00
-1.103465492567384842e+01,-3.321500249392286008e+01,1.340999999999999943e+02,-0.000000000000000000e+00,8.130333100798557977e-01,5.822171731412540963e-01,0.000000000000000000e+00
-1.150801285596179113e+01,-3.305398069986454601e+01,1.340999999999999943e+02,-0.000000000000000000e+00,8.171712282532822558e-01,5.763949893215780662e-01,0.000000000000000000e+00
-1.197902225213895910e+01,-3.288621331018151039e+01,1.340999999999999943e+02,-0.000000000000000000e+00,8.212674541943698614e-01,5.705433977193133943e-01,0.000000000000000000e+00
-1.244758699147354619e+01,-3.271173456253426082e+01,1.340999999999999943e+02,-0.000000000000000000e+00,8.253217789128862725e-01,5.646626968837846761e-01,0.000000000000000000e+00
-1.291361145013481426e+01,-3.253058006422490678e+01,1.340999999999999943e+02,-0.000000000000000000e+00,8.293339955564050792e-01,5.587531868494788334e-01,0.000000000000000000e+00
-1.337700052270783857e+01,-3.234278678493048886e+01,1.340999999999999943e+02,-0.000000000000000000e+00,8.333038994208704642e-01,5.528151691207213725e-01,0.000000000000000000e+00
-1.383765964160244621e+01,-3.214839304915825835e+01,1.340999999999999943e+02,-0.000000000000000000e+00,8.372312879610269709e-01,5.468489466563137835e-01,0.000000000000000000e+00
-1.429549479635238995e+01,-3.194743852842449527e+01,1.340999999999999943e+02,-0.000000000000000000e+00,8.411159608007593436e-01,5.408548238540684672e-01,0.000000000000000000e+00
-1.475041255280083341e+01,-3.173996423315841753e+01,1.340999999999999943e+02,-0.000000000000000000e+00,8.449577197433147946e-01,5.348331065352798230e-01,0.000000000000000000e+00
-1.520232007216822723e+01,-3.152601250433284719e+01,1.340999999999999943e+02,-0.000000000000000000e+00,8.487563687814210223e-01,5.287841019291109612e-01,0.000000000000000000e+00
-1.565112512999866645e+01,-3.130562700482333582e+01,1.340999999999999943e+02,-0.000000000000000000e+00,8.525117141072718896e-01,5.227081186569433324e-01,0.000000000000000000e+00
-1.609673613498090106e+01,-3.107885271049753939e+01,1.340999999999999943e+02,-0.000000000000000000e+00,8.562235641224392735e-01,5.166054667165912440e-01,0.000000000000000000e+00
-1.653906214764010940e+01,-3.084573590103660123e+01,1.340999999999999943e+02,-0.000000000000000000e+00,8.598917294476196016e-01,5.104764574665336951e-01,0.000000000000000000e+00
-1.697801289889666521e+01,-3.060632415049050792e+01,1.340999999999999943e+02,-0.000000000000000000e+00,8.635160229323181058e-01,5.043214036099917807e-01,0.000000000000000000e+00
