timestamp,voltage,current,feedrate,energy
1.688586537822393000e+15,1.105000000000000071e+01,4.089999999999999858e+01,8.900000000000000133e-01,2.100000000000000089e+00
1.688586537837395000e+15,1.105000000000000071e+01,4.089999999999999858e+01,8.900000000000000133e-01,2.100000000000000089e+00
1.688586537837702000e+15,1.105000000000000071e+01,4.089999999999999858e+01,8.900000000000000133e-01,2.100000000000000089e+00
1.688586537852979000e+15,1.105000000000000071e+01,4.089999999999999858e+01,8.900000000000000133e-01,2.100000000000000089e+00
1.688586537868401000e+15,1.105000000000000071e+01,4.089999999999999858e+01,8.900000000000000133e-01,2.100000000000000089e+00
1.688586537868897000e+15,1.105000000000000071e+01,4.089999999999999858e+01,8.900000000000000133e-01,2.100000000000000089e+00
1.688586537883361000e+15,1.105000000000000071e+01,4.089999999999999858e+01,8.900000000000000133e-01,2.100000000000000089e+00
1.688586537898900000e+15,1.105000000000000071e+01,4.089999999999999858e+01,8.900000000000000133e-01,2.100000000000000089e+00
1.688586537899158000e+15,1.105000000000000071e+01,4.089999999999999858e+01,8.900000000000000133e-01,2.100000000000000089e+00
1.688586537913900000e+15,1.105000000000000071e+01,4.089999999999999858e+01,8.900000000000000133e-01,2.100000000000000089e+00
1.688586537930061000e+15,1.105000000000000071e+01,4.089999999999999858e+01,8.900000000000000133e-01,2.100000000000000089e+00
1.688586537930603000e+15,1.105000000000000071e+01,4.089999999999999858e+01,8.900000000000000133e-01,2.100000000000000089e+00
1.688586537944924000e+15,1.105000000000000071e+01,4.089999999999999858e+01,8.900000000000000133e-01,2.100000000000000089e+00
1.688586537945373000e+15,1.105000000000000071e+01,4.089999999999999858e+01,8.900000000000000133e-01,2.100000000000000089e+00
1.688586537960795000e+15,1.105000000000000071e+01,4.089999999999999858e+01,8.900000000000000133e-01,2.100000000000000089e+00
1.688586537976807000e+15,1.105000000000000071e+01,4.089999999999999858e+01,8.900000000000000133e-01,2.100000000000000089e+00
1.688586537977229000e+15,1.105000000000000071e+01,4.089999999999999858e+01,8.900000000000000133e-01,2.100000000000000089e+00
1.688586537991835000e+15,1.105000000000000071e+01,4.089999999999999858e+01,8.900000000000000133e-01,2.100000000000000089e+00
1.688586538007762000e+15,1.105000000000000071e+01,4.089999999999999858e+01,8.900000000000000133e-01,2.100000000000000089e+00
1.688586538008189000e+15,1.105000000000000071e+01,4.089999999999999858e+01,8.900000000000000133e-01,2.100000000000000089e+00
1.688586538023531000e+15,1.105000000000000071e+01,4.089999999999999858e+01,8.900000000000000133e-01,2.100000000000000089e+00
1.688586538038759000e+15,1.105000000000000071e+01,4.089999999999999858e+01,8.900000000000000133e-01,2.100000000000000089e+00
1.688586538039188000e+15,1.105000000000000071e+01,4.089999999999999858e+01,8.900000000000000133e-01,2.100000000000000089e+00
1.688586538054164000e+15,1.105000000000000071e+01,4.089999999999999858e+01,8.900000000000000133e-01,2.100000000000000089e+00
1.688586538070125000e+15,1.105000000000000071e+01,4.089999999999999858e+01,8.900000000000000133e-01,2.100000000000000089e+00
1.688586538070514000e+15,1.105000000000000071e+01,4.089999999999999858e+01,8.900000000000000133e-01,2.100000000000000089e+00
1.688586538085147000e+15,1.105000000000000071e+01,4.089999999999999858e+01,8.900000000000000133e-01,2.100000000000000089e+00
1.688586538085546000e+15,1.105000000000000071e+01,4.089999999999999858e+01,8.900000000000000133e-01,2.100000000000000089e+00
1.688586538100158000e+15,1.105000000000000071e+01,4.089999999999999858e+01,8.900000000000000133e-01,2.100000000000000089e+00
1.688586538115162000e+15,1.105000000000000071e+01,4.089999999999999858e+01,8.900000000000000133e-01,2.100000000000000089e+00
1.688586538115541000e+15,1.105000000000000071e+01,4.089999999999999858e+01,8.900000000000000133e-01,2.100000000000000089e+00
1.688586538131203000e+15,1.105000000000000071e+01,4.089999999999999858e+01,8.900000000000000133e-01,2.100000000000000089e+00
1.688586538146239000e+15,1.105000000000000071e+01,4.089999999999999858e+01,8.900000000000000133e-01,2.100000000000000089e+00
1.688586538146627000e+15,1.105000000000000071e+01,4.089999999999999858e+01,8.900000000000000133e-01,2.100000000000000089e+00
1.688586538161788000e+15,1.105000000000000071e+01,4.089999999999999858e+01,8.900000000000000133e-01,2.100000000000000089e+00
1.688586538177484000e+15,1.105000000000000071e+01,4.089999999999999858e+01,8.900000000000000133e-01,2.100000000000000089e+00
1.688586538177745000e+15,1.105000000000000071e+01,4.089999999999999858e+01,8.900000000000000133e-01,2.100000000000000089e+00
1.688586538192828000e+15,1.105000000000000071e+01,4.089999999999999858e+01,8.900000000000000133e-01,2.100000000000000089e+00
1.688586538207708000e+15,1.105000000000000071e+01,4.089999999999999858e+01,8.900000000000000133e-01,2.100000000000000089e+00
1.688586538208100000e+15,1.105000000000000071e+01,4.089999999999999858e+01,8.900000000000000133e-01,2.100000000000000089e+00
1.688586538223164000e+15,1.105000000000000071e+01,4.089999999999999858e+01,8.900000000000000133e-01,2.100000000000000089e+00
1.688586538238271000e+15,1.105000000000000071e+01,4.089999999999999858e+01,8.900000000000000133e-01,2.100000000000000089e+00
1.688586538238652000e+15,1.105000000000000071e+01,4.089999999999999858e+01,8.900000000000000133e-01,2.100000000000000089e+00
1.688586538253833000e+15,1.105000000000000071e+01,4.089999999999999858e+01,8.900000000000000133e-01,2.100000000000000089e+00
1.688586538269009000e+15,1.105000000000000071e+01,4.089999999999999858e+01,8.900000000000000133e-01,2.100000000000000089e+00
1.688586538269520000e+15,1.105000000000000071e+01,4.089999999999999858e+01,8.900000000000000133e-01,2.100000000000000089e+00
1.688586538283958000e+15,1.105000000000000071e+01,4.089999999999999858e+01,8.900000000000000133e-01,2.100000000000000089e+00
1.688586538299005000e+15,1.105000000000000071e+01,4.089999999999999858e+01,8.900000000000000133e-01,2.100000000000000089e+00
