timestamp,voltage,current,feedrate,energy
0.000000000000000000e+00,1.172000000000000064e+01,4.129999999999999716e+01,7.900000000000000355e-01,2.010000000000000142e+01
3.800000000000000209e-04,1.172000000000000064e+01,4.129999999999999716e+01,7.900000000000000355e-01,2.010000000000000142e+01
1.615199999999999969e-02,1.172000000000000064e+01,4.129999999999999716e+01,7.900000000000000355e-01,2.010000000000000142e+01
3.113399999999999848e-02,1.172000000000000064e+01,4.129999999999999716e+01,7.900000000000000355e-01,2.010000000000000142e+01
3.177200000000000163e-02,1.172000000000000064e+01,4.129999999999999716e+01,7.900000000000000355e-01,2.010000000000000142e+01
4.604300000000000059e-02,1.172000000000000064e+01,4.129999999999999716e+01,7.900000000000000355e-01,2.010000000000000142e+01
6.223299999999999665e-02,1.172000000000000064e+01,4.129999999999999716e+01,7.900000000000000355e-01,2.010000000000000142e+01
6.269500000000000073e-02,1.172000000000000064e+01,4.129999999999999716e+01,7.900000000000000355e-01,2.010000000000000142e+01
7.817399999999999349e-02,1.172000000000000064e+01,4.129999999999999716e+01,7.900000000000000355e-01,2.010000000000000142e+01
7.846899999999999709e-02,1.172000000000000064e+01,4.129999999999999716e+01,7.900000000000000355e-01,2.010000000000000142e+01
9.419800000000000395e-02,1.172000000000000064e+01,4.129999999999999716e+01,7.900000000000000355e-01,2.010000000000000142e+01
1.095340000000000064e-01,1.172000000000000064e+01,4.129999999999999716e+01,7.900000000000000355e-01,2.010000000000000142e+01
1.100219999999999948e-01,1.172000000000000064e+01,4.129999999999999716e+01,7.900000000000000355e-01,2.010000000000000142e+01
1.244900000000000034e-01,1.172000000000000064e+01,4.129999999999999716e+01,7.900000000000000355e-01,2.010000000000000142e+01
1.400490000000000068e-01,1.172000000000000064e+01,4.129999999999999716e+01,7.900000000000000355e-01,2.010000000000000142e+01
1.402859999999999940e-01,1.172000000000000064e+01,4.129999999999999716e+01,7.900000000000000355e-01,2.010000000000000142e+01
1.561009999999999898e-01,1.172000000000000064e+01,4.129999999999999716e+01,7.900000000000000355e-01,2.010000000000000142e+01
1.721669999999999867e-01,1.172000000000000064e+01,4.129999999999999716e+01,7.900000000000000355e-01,2.010000000000000142e+01
1.726580000000000059e-01,1.172000000000000064e+01,4.129999999999999716e+01,7.900000000000000355e-01,2.010000000000000142e+01
1.871420000000000028e-01,1.172000000000000064e+01,4.129999999999999716e+01,7.900000000000000355e-01,2.010000000000000142e+01
1.875519999999999965e-01,1.172000000000000064e+01,4.129999999999999716e+01,7.900000000000000355e-01,2.010000000000000142e+01
2.031999999999999917e-01,1.172000000000000064e+01,4.129999999999999716e+01,7.900000000000000355e-01,2.010000000000000142e+01
2.185799999999999965e-01,1.172000000000000064e+01,4.129999999999999716e+01,7.900000000000000355e-01,2.010000000000000142e+01
