1.679057042335999966e+09,-2.602218849242543314e-05,-1.280778126291132191e+00,-4.382727406731476053e-05,-3.241976187984640478e-04,-5.341455219265827119e-05,-7.675902012428773577e-05,-1.211821877398150810e-01,-1.395587876426121143e+00,-2.454363760079197662e-05,1.079633972499277459e-04,-1.432812544354571616e+00,0.000000000000000000e+00,-2.618030515945922732e-01,3.141560643718673163e+00
1.679057042342999935e+09,-2.602218849242543314e-05,-1.280778126291132191e+00,-4.382727406731476053e-05,-3.241976187984640478e-04,-5.341455219265827119e-05,-7.675902012428773577e-05,-1.211821877398150810e-01,-1.395587876426121143e+00,-2.454363760079197662e-05,1.079633972499277459e-04,-1.432812544354571616e+00,0.000000000000000000e+00,-2.618030515945922732e-01,3.141560643718673163e+00
1.679057042346999884e+09,-2.602218849242543314e-05,-1.280778126291132191e+00,-4.382727406731476053e-05,-3.241976187984640478e-04,-5.341455219265827119e-05,-7.675902012428773577e-05,-1.211821877398150810e-01,-1.395587876426121143e+00,-2.454363760079197662e-05,1.079633972499277459e-04,-1.432812544354571616e+00,0.000000000000000000e+00,-2.618030515945922732e-01,3.141560643718673163e+00
1.679057042351000071e+09,-2.602218849242543314e-05,-1.280778126291132191e+00,-4.382727406731476053e-05,-3.241976187984640478e-04,-5.341455219265827119e-05,-7.675902012428773577e-05,-1.211821877398150810e-01,-1.395587876426121143e+00,-2.454363760079197662e-05,1.079633972499277459e-04,-1.432812544354571616e+00,0.000000000000000000e+00,-2.618030515945922732e-01,3.141560643718673163e+00
1.679057042362999916e+09,-2.602218849242543314e-05,-1.280778126291132191e+00,-4.382727406731476053e-05,-3.241976187984640478e-04,-5.341455219265827119e-05,-7.675902012428773577e-05,-1.211821877398150810e-01,-1.395587876426121143e+00,-2.454363760079197662e-05,1.079633972499277459e-04,-1.432812544354571616e+00,0.000000000000000000e+00,-2.618030515945922732e-01,3.141560643718673163e+00
1.679057042367000103e+09,-2.602218849242543314e-05,-1.280778126291132191e+00,-4.382727406731476053e-05,-3.241976187984640478e-04,-5.341455219265827119e-05,-7.675902012428773577e-05,-1.211821877398150810e-01,-1.395587876426121143e+00,-2.454363760079197662e-05,1.079633972499277459e-04,-1.432812544354571616e+00,0.000000000000000000e+00,-2.618030515945922732e-01,3.141560643718673163e+00
1.679057042371000051e+09,-2.602218849242543314e-05,-1.280778126291132191e+00,-4.382727406731476053e-05,-3.241976187984640478e-04,-5.341455219265827119e-05,-7.675902012428773577e-05,-1.211821877398150810e-01,-1.395587876426121143e+00,-2.454363760079197662e-05,1.079633972499277459e-04,-1.432812544354571616e+00,0.000000000000000000e+00,-2.618030515945922732e-01,3.141560643718673163e+00
1.679057042375000000e+09,-2.602218849242543314e-05,-1.280778126291132191e+00,-4.382727406731476053e-05,-3.241976187984640478e-04,-5.341455219265827119e-05,-7.675902012428773577e-05,-1.211821877398150810e-01,-1.395587876426121143e+00,-2.454363760079197662e-05,1.079633972499277459e-04,-1.432812544354571616e+00,0.000000000000000000e+00,-2.618030515945922732e-01,3.141560643718673163e+00
1.679057042378999949e+09,-2.602218849242543314e-05,-1.280778126291132191e+00,-4.382727406731476053e-05,-3.241976187984640478e-04,-5.341455219265827119e-05,-7.675902012428773577e-05,-1.211821877398150810e-01,-1.395587876426121143e+00,-2.454363760079197662e-05,1.079633972499277459e-04,-1.432812544354571616e+00,0.000000000000000000e+00,-2.618030515945922732e-01,3.141560643718673163e+00
1.679057042382999897e+09,-2.602218849242543314e-05,-1.280778126291132191e+00,-4.382727406731476053e-05,-3.241976187984640478e-04,-5.341455219265827119e-05,-7.675902012428773577e-05,-1.211821877398150810e-01,-1.395587876426121143e+00,-2.454363760079197662e-05,1.079633972499277459e-04,-1.432812544354571616e+00,0.000000000000000000e+00,-2.618030515945922732e-01,3.141560643718673163e+00
1.679057042394999981e+09,-2.602218849242543314e-05,-1.280778126291132191e+00,-4.382727406731476053e-05,-3.241976187984640478e-04,-5.341455219265827119e-05,-7.675902012428773577e-05,-1.211821877398150810e-01,-1.395587876426121143e+00,-2.454363760079197662e-05,1.079633972499277459e-04,-1.432812544354571616e+00,0.000000000000000000e+00,-2.618030515945922732e-01,3.141560643718673163e+00
1.679057042405999899e+09,-2.602218849242543314e-05,-1.280595147531447209e+00,-4.382727406731476053e-05,-3.241976187984640478e-04,-5.341455219265827119e-05,-7.675902012428773577e-05,-1.211821877398150810e-01,-1.395587876426121143e+00,-2.454363760079197662e-05,1.079633972499277459e-04,-1.432812544354571616e+00,0.000000000000000000e+00,-2.618030515945922732e-01,3.141560643718673163e+00
1.679057042411000013e+09,-2.602218849242543314e-05,-1.280110253818282029e+00,-4.382727406731476053e-05,-3.241976187984640478e-04,-5.341455219265827119e-05,-7.675902012428773577e-05,-1.211821877398150810e-01,-1.395587876426121143e+00,-2.454363760079197662e-05,1.079633972499277459e-04,-1.432812544354571616e+00,0.000000000000000000e+00,-2.618030515945922732e-01,3.141560643718673163e+00
1.679057042414999962e+09,-2.602218849242543314e-05,-1.280110253818282029e+00,-4.382727406731476053e-05,-3.241976187984640478e-04,-5.341455219265827119e-05,-7.675902012428773577e-05,-1.211821877398150810e-01,-1.395587876426121143e+00,-2.454363760079197662e-05,1.079633972499277459e-04,-1.432812544354571616e+00,0.000000000000000000e+00,-2.618030515945922732e-01,3.141560643718673163e+00
1.679057042420000076e+09,-2.602218849242543314e-05,-1.279579615415195493e+00,-4.382727406731476053e-05,-3.241976187984640478e-04,-5.341455219265827119e-05,-7.675902012428773577e-05,-1.211821877398150810e-01,-1.395587876426121143e+00,-2.454363760079197662e-05,1.079633972499277459e-04,-1.432812544354571616e+00,0.000000000000000000e+00,-2.618030515945922732e-01,3.141560643718673163e+00
1.679057042427000046e+09,-2.602218849242543314e-05,-1.279048977012108956e+00,-4.382727406731476053e-05,-3.241976187984640478e-04,-5.341455219265827119e-05,-7.675902012428773577e-05,-1.211821877398150810e-01,-1.395587876426121143e+00,-2.454363760079197662e-05,1.079633972499277459e-04,-1.432812544354571616e+00,0.000000000000000000e+00,-2.618030515945922732e-01,3.141560643718673163e+00
1.679057042430999994e+09,-2.602218849242543314e-05,-1.279048977012108956e+00,-4.382727406731476053e-05,-3.241976187984640478e-04,-5.341455219265827119e-05,-7.675902012428773577e-05,-1.211821877398150810e-01,-1.395587876426121143e+00,-2.454363760079197662e-05,1.079633972499277459e-04,-1.432812544354571616e+00,0.000000000000000000e+00,-2.618030515945922732e-01,3.141560643718673163e+00
1.679057042434999943e+09,-2.602218849242543314e-05,-1.278518338609022420e+00,-4.382727406731476053e-05,-3.241976187984640478e-04,-5.341455219265827119e-05,-7.675902012428773577e-05,-1.211821877398150810e-01,-1.395587876426121143e+00,-2.454363760079197662e-05,1.079633972499277459e-04,-1.432812544354571616e+00,0.000000000000000000e+00,-2.618030515945922732e-01,3.141560643718673163e+00
1.679057042438999891e+09,-2.602218849242543314e-05,-1.278518338609022420e+00,-4.382727406731476053e-05,-3.241976187984640478e-04,-5.341455219265827119e-05,-7.675902012428773577e-05,-1.211821877398150810e-01,-1.395587876426121143e+00,-2.454363760079197662e-05,1.079633972499277459e-04,-1.432812544354571616e+00,0.000000000000000000e+00,-2.618030515945922732e-01,3.141560643718673163e+00
1.679057042443000078e+09,-2.602218849242543314e-05,-1.277987700205936106e+00,-4.382727406731476053e-05,-3.241976187984640478e-04,-5.341455219265827119e-05,-7.675902012428773577e-05,-1.211821877398150810e-01,-1.395587876426121143e+00,-2.454363760079197662e-05,1.079633972499277459e-04,-1.432812544354571616e+00,0.000000000000000000e+00,-2.618030515945922732e-01,3.141560643718673163e+00
1.679057042447000027e+09,-2.602218849242543314e-05,-1.277987700205936106e+00,-4.382727406731476053e-05,-3.241976187984640478e-04,-5.341455219265827119e-05,-7.675902012428773577e-05,-1.211821877398150810e-01,-1.395587876426121143e+00,-2.454363760079197662e-05,1.079633972499277459e-04,-1.432812544354571616e+00,0.000000000000000000e+00,-2.618030515945922732e-01,3.141560643718673163e+00
