# cmd_v,cmd_fd,stickout
2.775465685669465721e+00,8.000000000000000000e+01,-5.597677525534933141e-01
2.763298868584271428e+00,8.000000000000000000e+01,-3.579911260403856876e-01
2.763298868584271428e+00,8.000000000000000000e+01,-3.396260600970659738e-01
2.763298868584271428e+00,8.000000000000000000e+01,-3.422512080686399560e-01
2.763298868584271428e+00,8.000000000000000000e+01,-3.577297189866068261e-01
2.763298868584271428e+00,8.000000000000000000e+01,-3.620549101467269160e-01
2.763298868584271428e+00,8.000000000000000000e+01,-3.802520457649603003e-01
2.763298868584271428e+00,8.000000000000000000e+01,-3.731924101503413804e-01
2.763298868584271428e+00,8.000000000000000000e+01,-3.725440892793680514e-01
2.763298868584271428e+00,8.000000000000000000e+01,-4.226942733210415915e-01
2.766400214115791290e+00,8.000000000000000000e+01,-4.203191807536412195e-01
2.772602905178831456e+00,8.000000000000000000e+01,-4.266082155611462534e-01
2.772602905178831900e+00,8.000000000000000000e+01,-4.332868908280556042e-01
2.772602905178831456e+00,8.000000000000000000e+01,-4.292205920163075783e-01
2.772602905178831900e+00,8.000000000000000000e+01,-4.262913157023510702e-01
2.772602905178831456e+00,8.000000000000000000e+01,-4.298139456919286006e-01
2.772602905178831900e+00,8.000000000000000000e+01,-4.377953031694706287e-01
2.772602905178831900e+00,8.000000000000000000e+01,-4.412286501347797985e-01
2.772602905178831456e+00,8.000000000000000000e+01,-4.995839753576584163e-01
2.772602905178831900e+00,8.000000000000000000e+01,-5.411461277543795356e-01
2.775465685669465721e+00,8.000000000000000000e+01,-5.597677525534933141e-01
2.781906941773391484e+00,8.000000000000000000e+01,-5.475794660982705730e-01
2.781906941773391484e+00,8.000000000000000000e+01,-5.553837138668035189e-01
2.781906941773391928e+00,8.000000000000000000e+01,-5.434152931128486408e-01
2.781906941773391484e+00,8.000000000000000000e+01,-5.381235989506217843e-01
2.781906941773391928e+00,8.000000000000000000e+01,-5.318209189840180651e-01
2.781906941773391484e+00,8.000000000000000000e+01,-5.395574550994689522e-01
2.781906941773391928e+00,8.000000000000000000e+01,-5.333776021963715364e-01
2.781906941773391484e+00,8.000000000000000000e+01,-5.255196791025374958e-01
2.781906941773391928e+00,8.000000000000000000e+01,-5.521223807281026019e-01
2.784232950922030714e+00,8.000000000000000000e+01,-5.398381370329090601e-01
2.791210978367951068e+00,8.000000000000000000e+01,-5.727036064167769780e-01
2.791210978367950624e+00,8.000000000000000000e+01,-5.544751147929131152e-01
2.791210978367951068e+00,8.000000000000000000e+01,-5.458054671352409182e-01
2.791210978367951068e+00,8.000000000000000000e+01,-5.436088230667017740e-01
2.791210978367950624e+00,8.000000000000000000e+01,-5.364819435791775559e-01
2.791210978367951068e+00,8.000000000000000000e+01,-5.363980664276392085e-01
2.791210978367951068e+00,8.000000000000000000e+01,-5.218448887151106996e-01
2.791210978367950624e+00,8.000000000000000000e+01,-4.910338963064431739e-01
2.791210978367951068e+00,8.000000000000000000e+01,-4.975424478978099363e-01
2.793358063735926766e+00,8.000000000000000000e+01,-4.987611950122996518e-01
2.781906941773391484e+00,8.000000000000000000e+01,-5.475794660982705730e-01
2.781906941773391484e+00,8.000000000000000000e+01,-5.553837138668035189e-01
2.781906941773391928e+00,8.000000000000000000e+01,-5.434152931128486408e-01
2.781906941773391484e+00,8.000000000000000000e+01,-5.381235989506217843e-01
2.781906941773391928e+00,8.000000000000000000e+01,-5.318209189840180651e-01
2.781906941773391484e+00,8.000000000000000000e+01,-5.395574550994689522e-01
2.781906941773391928e+00,8.000000000000000000e+01,-5.333776021963715364e-01
2.781906941773391484e+00,8.000000000000000000e+01,-5.255196791025374958e-01
2.781906941773391928e+00,8.000000000000000000e+01,-5.521223807281026019e-01
2.784232950922030714e+00,8.000000000000000000e+01,-5.398381370329090601e-01
2.791210978367951068e+00,8.000000000000000000e+01,-5.727036064167769780e-01
2.791210978367950624e+00,8.000000000000000000e+01,-5.544751147929131152e-01
2.791210978367951068e+00,8.000000000000000000e+01,-5.458054671352409182e-01
2.791210978367951068e+00,8.000000000000000000e+01,-5.436088230667017740e-01
2.791210978367950624e+00,8.000000000000000000e+01,-5.364819435791775559e-01
2.791210978367951068e+00,8.000000000000000000e+01,-5.363980664276392085e-01
2.791210978367951068e+00,8.000000000000000000e+01,-5.218448887151106996e-01
2.791210978367950624e+00,8.000000000000000000e+01,-4.910338963064431739e-01
2.791210978367951068e+00,8.000000000000000000e+01,-4.975424478978099363e-01
2.793358063735926766e+00,8.000000000000000000e+01,-4.987611950122996518e-01
2.800515014962510651e+00,8.000000000000000000e+01,-5.052218094909944890e-01
2.800515014962510651e+00,8.000000000000000000e+01,-5.029244181351296694e-01
2.800515014962511096e+00,8.000000000000000000e+01,-5.017798475183267159e-01
2.800515014962510651e+00,8.000000000000000000e+01,-4.307558177226050167e-01
2.800515014962511096e+00,8.000000000000000000e+01,-4.083690233733944241e-01
2.800515014962510651e+00,8.000000000000000000e+01,-4.303873923858502759e-01
2.800515014962510651e+00,8.000000000000000000e+01,-4.473940304818893599e-01
2.800515014962511096e+00,8.000000000000000000e+01,-4.613297381816903187e-01
2.800515014962510651e+00,8.000000000000000000e+01,-4.702668212363564915e-01
2.801946405207827340e+00,8.000000000000000000e+01,-4.643293826021612225e-01
2.809819051557070679e+00,8.000000000000000000e+01,-4.591059933821537986e-01
2.809819051557070679e+00,8.000000000000000000e+01,-4.590992382786437953e-01
2.809819051557070679e+00,8.000000000000000000e+01,-4.743121809401398270e-01
2.809819051557070679e+00,8.000000000000000000e+01,-5.070121171998073217e-01
2.809819051557070679e+00,8.000000000000000000e+01,-5.034671573272706535e-01
2.809819051557070679e+00,8.000000000000000000e+01,-5.034514417376628748e-01
2.809819051557070679e+00,8.000000000000000000e+01,-4.845246282992038966e-01
2.809819051557070679e+00,8.000000000000000000e+01,-4.652760037228522161e-01
2.809819051557070679e+00,8.000000000000000000e+01,-4.815391661052140226e-01
2.810594387939950423e+00,8.000000000000000000e+01,-4.698737844112527706e-01
2.800515014962510651e+00,8.000000000000000000e+01,-5.052218094909944890e-01
2.800515014962510651e+00,8.000000000000000000e+01,-5.029244181351296694e-01
2.800515014962511096e+00,8.000000000000000000e+01,-5.017798475183267159e-01
2.800515014962510651e+00,8.000000000000000000e+01,-4.307558177226050167e-01
2.800515014962511096e+00,8.000000000000000000e+01,-4.083690233733944241e-01
2.800515014962510651e+00,8.000000000000000000e+01,-4.303873923858502759e-01
2.800515014962510651e+00,8.000000000000000000e+01,-4.473940304818893599e-01
2.800515014962511096e+00,8.000000000000000000e+01,-4.613297381816903187e-01
2.800515014962510651e+00,8.000000000000000000e+01,-4.702668212363564915e-01
2.801946405207827340e+00,8.000000000000000000e+01,-4.643293826021612225e-01
2.809819051557070679e+00,8.000000000000000000e+01,-4.591059933821537986e-01
2.809819051557070679e+00,8.000000000000000000e+01,-4.590992382786437953e-01
2.809819051557070679e+00,8.000000000000000000e+01,-4.743121809401398270e-01
2.809819051557070679e+00,8.000000000000000000e+01,-5.070121171998073217e-01
2.809819051557070679e+00,8.000000000000000000e+01,-5.034671573272706535e-01
2.809819051557070679e+00,8.000000000000000000e+01,-5.034514417376628748e-01
2.809819051557070679e+00,8.000000000000000000e+01,-4.845246282992038966e-01
2.809819051557070679e+00,8.000000000000000000e+01,-4.652760037228522161e-01
2.809819051557070679e+00,8.000000000000000000e+01,-4.815391661052140226e-01
2.810594387939950423e+00,8.000000000000000000e+01,-4.698737844112527706e-01
2.819123088151630263e+00,8.000000000000000000e+01,-4.828004967169285400e-01
2.819123088151630707e+00,8.000000000000000000e+01,-4.849645419627517384e-01
2.819123088151630263e+00,8.000000000000000000e+01,-5.208674563039772387e-01
2.819123088151630707e+00,8.000000000000000000e+01,-5.593644685523410098e-01
2.819123088151630707e+00,8.000000000000000000e+01,-5.659123547626782047e-01
2.819123088151630263e+00,8.000000000000000000e+01,-5.456080264560386750e-01
2.819123088151630707e+00,8.000000000000000000e+01,-5.390669169920059289e-01
2.819123088151630263e+00,8.000000000000000000e+01,-4.630028455288864309e-01
2.819123088151630707e+00,8.000000000000000000e+01,-4.472632915289238009e-01
2.819838783274289273e+00,8.000000000000000000e+01,-4.474131392523720829e-01
2.828427124746190291e+00,8.000000000000000000e+01,-4.333568002409051156e-01
2.828427124746190291e+00,8.000000000000000000e+01,-4.017836585405696326e-01
2.828427124746190735e+00,8.000000000000000000e+01,-4.010206853671948179e-01
2.828427124746190291e+00,8.000000000000000000e+01,-3.971723517325453368e-01
2.828427124746190735e+00,8.000000000000000000e+01,-4.510718170721666476e-01
2.828427124746190291e+00,8.000000000000000000e+01,-4.842596772866419319e-01
2.828427124746190291e+00,8.000000000000000000e+01,-4.960088517188777080e-01
2.828427124746190291e+00,8.000000000000000000e+01,-4.949559591150839988e-01
2.828427124746190735e+00,8.000000000000000000e+01,-5.190152924469214613e-01
2.828427124746190291e+00,8.000000000000000000e+01,-5.157898513273503349e-01
2.819123088151630263e+00,8.000000000000000000e+01,-4.828004967169285400e-01
2.819123088151630707e+00,8.000000000000000000e+01,-4.849645419627517384e-01
2.819123088151630263e+00,8.000000000000000000e+01,-5.208674563039772387e-01
2.819123088151630707e+00,8.000000000000000000e+01,-5.593644685523410098e-01
2.819123088151630707e+00,8.000000000000000000e+01,-5.659123547626782047e-01
2.819123088151630263e+00,8.000000000000000000e+01,-5.456080264560386750e-01
2.819123088151630707e+00,8.000000000000000000e+01,-5.390669169920059289e-01
2.819123088151630263e+00,8.000000000000000000e+01,-4.630028455288864309e-01
2.819123088151630707e+00,8.000000000000000000e+01,-4.472632915289238009e-01
2.819838783274289273e+00,8.000000000000000000e+01,-4.474131392523720829e-01
2.828427124746190291e+00,8.000000000000000000e+01,-4.333568002409051156e-01
2.828427124746190291e+00,8.000000000000000000e+01,-4.017836585405696326e-01
2.828427124746190735e+00,8.000000000000000000e+01,-4.010206853671948179e-01
2.828427124746190291e+00,8.000000000000000000e+01,-3.971723517325453368e-01
2.828427124746190735e+00,8.000000000000000000e+01,-4.510718170721666476e-01
2.828427124746190291e+00,8.000000000000000000e+01,-4.842596772866419319e-01
2.828427124746190291e+00,8.000000000000000000e+01,-4.960088517188777080e-01
2.828427124746190291e+00,8.000000000000000000e+01,-4.949559591150839988e-01
2.828427124746190735e+00,8.000000000000000000e+01,-5.190152924469214613e-01
2.828427124746190291e+00,8.000000000000000000e+01,-5.157898513273503349e-01
2.837731161340749431e+00,8.000000000000000000e+01,-5.043399749084636063e-01
2.837731161340749875e+00,8.000000000000000000e+01,-4.678897334862526236e-01
2.837731161340749875e+00,8.000000000000000000e+01,-4.255907239407286657e-01
2.837731161340749431e+00,8.000000000000000000e+01,-4.051634465763560011e-01
2.837731161340749875e+00,8.000000000000000000e+01,-4.128166626056432587e-01
2.837731161340749431e+00,8.000000000000000000e+01,-4.215895136119600095e-01
2.837731161340749875e+00,8.000000000000000000e+01,-4.146391384323606100e-01
2.837731161340749875e+00,8.000000000000000000e+01,-4.293042456457047962e-01
2.837731161340749431e+00,8.000000000000000000e+01,-4.241615359403961283e-01
2.837731161340749875e+00,8.000000000000000000e+01,-4.507623025367865632e-01
2.846319502812651780e+00,8.000000000000000000e+01,-4.567178499786559986e-01
2.847035197935309458e+00,8.000000000000000000e+01,-4.539532962185385823e-01
2.847035197935309903e+00,8.000000000000000000e+01,-4.455731841107755664e-01
2.847035197935309458e+00,8.000000000000000000e+01,-4.307373032681359182e-01
2.847035197935309458e+00,8.000000000000000000e+01,-4.101452764636028259e-01
2.847035197935309903e+00,8.000000000000000000e+01,-3.853616036177713311e-01
2.847035197935309458e+00,8.000000000000000000e+01,-4.333691725057485233e-01
2.847035197935309903e+00,8.000000000000000000e+01,-5.145427278569922880e-01
2.847035197935309458e+00,8.000000000000000000e+01,-4.879503085523963501e-01
2.847035197935309458e+00,8.000000000000000000e+01,-4.901551798791399794e-01
2.837731161340749431e+00,8.000000000000000000e+01,-5.043399749084636063e-01
2.837731161340749875e+00,8.000000000000000000e+01,-4.678897334862526236e-01
2.837731161340749875e+00,8.000000000000000000e+01,-4.255907239407286657e-01
2.837731161340749431e+00,8.000000000000000000e+01,-4.051634465763560011e-01
2.837731161340749875e+00,8.000000000000000000e+01,-4.128166626056432587e-01
2.837731161340749431e+00,8.000000000000000000e+01,-4.215895136119600095e-01
2.837731161340749875e+00,8.000000000000000000e+01,-4.146391384323606100e-01
2.837731161340749875e+00,8.000000000000000000e+01,-4.293042456457047962e-01
2.837731161340749431e+00,8.000000000000000000e+01,-4.241615359403961283e-01
2.837731161340749875e+00,8.000000000000000000e+01,-4.507623025367865632e-01
2.846319502812651780e+00,8.000000000000000000e+01,-4.567178499786559986e-01
2.847035197935309458e+00,8.000000000000000000e+01,-4.539532962185385823e-01
2.847035197935309903e+00,8.000000000000000000e+01,-4.455731841107755664e-01
2.847035197935309458e+00,8.000000000000000000e+01,-4.307373032681359182e-01
2.847035197935309458e+00,8.000000000000000000e+01,-4.101452764636028259e-01
2.847035197935309903e+00,8.000000000000000000e+01,-3.853616036177713311e-01
2.847035197935309458e+00,8.000000000000000000e+01,-4.333691725057485233e-01
2.847035197935309903e+00,8.000000000000000000e+01,-5.145427278569922880e-01
2.847035197935309458e+00,8.000000000000000000e+01,-4.879503085523963501e-01
2.847035197935309458e+00,8.000000000000000000e+01,-4.901551798791399794e-01
2.855563898146989743e+00,8.000000000000000000e+01,-5.123665366636801499e-01
2.856339234529869930e+00,8.000000000000000000e+01,-4.654098569135079466e-01
2.856339234529869930e+00,8.000000000000000000e+01,-4.878920935974194184e-01
2.856339234529869930e+00,8.000000000000000000e+01,-5.212973310696370488e-01
2.856339234529869930e+00,8.000000000000000000e+01,-5.202197705092691526e-01
2.856339234529869930e+00,8.000000000000000000e+01,-5.330680649034118535e-01
2.856339234529869930e+00,8.000000000000000000e+01,-5.512388059043497046e-01
2.856339234529869930e+00,8.000000000000000000e+01,-5.638857542610727913e-01
2.856339234529869930e+00,8.000000000000000000e+01,-5.682449996086388344e-01
2.856339234529869930e+00,8.000000000000000000e+01,-4.712506178955114255e-01
2.864211880879112826e+00,8.000000000000000000e+01,-4.688481977117083810e-01
2.865643271124429514e+00,8.000000000000000000e+01,-4.477553507194193538e-01
2.865643271124429514e+00,8.000000000000000000e+01,-4.408964743969712718e-01
2.865643271124429070e+00,8.000000000000000000e+01,-4.489364253726484955e-01
2.865643271124429514e+00,8.000000000000000000e+01,-4.340978875988525942e-01
2.865643271124429070e+00,8.000000000000000000e+01,-3.554636693101318468e-01
2.865643271124429514e+00,8.000000000000000000e+01,-3.736844965742260882e-01
2.865643271124429514e+00,8.000000000000000000e+01,-3.811287902853883192e-01
2.865643271124429070e+00,8.000000000000000000e+01,-3.798304348885324089e-01
2.865643271124429514e+00,8.000000000000000000e+01,-3.791895774400710906e-01
2.855563898146989743e+00,8.000000000000000000e+01,-5.123665366636801499e-01
2.856339234529869930e+00,8.000000000000000000e+01,-4.654098569135079466e-01
2.856339234529869930e+00,8.000000000000000000e+01,-4.878920935974194184e-01
2.856339234529869930e+00,8.000000000000000000e+01,-5.212973310696370488e-01
2.856339234529869930e+00,8.000000000000000000e+01,-5.202197705092691526e-01
2.856339234529869930e+00,8.000000000000000000e+01,-5.330680649034118535e-01
2.856339234529869930e+00,8.000000000000000000e+01,-5.512388059043497046e-01
2.856339234529869930e+00,8.000000000000000000e+01,-5.638857542610727913e-01
2.856339234529869930e+00,8.000000000000000000e+01,-5.682449996086388344e-01
2.856339234529869930e+00,8.000000000000000000e+01,-4.712506178955114255e-01
2.864211880879112826e+00,8.000000000000000000e+01,-4.688481977117083810e-01
2.865643271124429514e+00,8.000000000000000000e+01,-4.477553507194193538e-01
2.865643271124429514e+00,8.000000000000000000e+01,-4.408964743969712718e-01
2.865643271124429070e+00,8.000000000000000000e+01,-4.489364253726484955e-01
2.865643271124429514e+00,8.000000000000000000e+01,-4.340978875988525942e-01
2.865643271124429070e+00,8.000000000000000000e+01,-3.554636693101318468e-01
2.865643271124429514e+00,8.000000000000000000e+01,-3.736844965742260882e-01
2.865643271124429514e+00,8.000000000000000000e+01,-3.811287902853883192e-01
2.865643271124429070e+00,8.000000000000000000e+01,-3.798304348885324089e-01
2.865643271124429514e+00,8.000000000000000000e+01,-3.791895774400710906e-01
2.873396634953229611e+00,8.000000000000000000e+01,-3.878903809431933358e-01
2.874947307718989986e+00,8.000000000000000000e+01,-3.519061598921027212e-01
2.874947307718989986e+00,8.000000000000000000e+01,-3.380625966507970759e-01
2.874947307718989986e+00,8.000000000000000000e+01,-3.704905426966155213e-01
2.874947307718989986e+00,8.000000000000000000e+01,-4.481274369619896447e-01
2.874947307718989986e+00,8.000000000000000000e+01,-4.210443669231201946e-01
2.874947307718989986e+00,8.000000000000000000e+01,-4.420077586191937802e-01
2.874947307718989986e+00,8.000000000000000000e+01,-4.460284042358745316e-01
2.874947307718989986e+00,8.000000000000000000e+01,-5.080218151825496298e-01
2.874947307718989986e+00,8.000000000000000000e+01,-5.311874422388740413e-01
2.881925335164908564e+00,8.000000000000000000e+01,-5.305485554631653722e-01
2.884251344313548238e+00,8.000000000000000000e+01,-4.715399130454193122e-01
2.884251344313548682e+00,8.000000000000000000e+01,-4.497039305786921237e-01
2.884251344313548238e+00,8.000000000000000000e+01,-4.497796643922488680e-01
2.884251344313548682e+00,8.000000000000000000e+01,-4.560036468859038905e-01
2.884251344313548682e+00,8.000000000000000000e+01,-4.488995656756007979e-01
2.884251344313548238e+00,8.000000000000000000e+01,-4.602072728143691838e-01
2.884251344313548682e+00,8.000000000000000000e+01,-4.683871192616149703e-01
2.884251344313548238e+00,8.000000000000000000e+01,-4.437916364874473496e-01
2.884251344313548682e+00,8.000000000000000000e+01,-3.860075615120355796e-01
2.873396634953229611e+00,8.000000000000000000e+01,-3.878903809431933358e-01
2.874947307718989986e+00,8.000000000000000000e+01,-3.519061598921027212e-01
2.874947307718989986e+00,8.000000000000000000e+01,-3.380625966507970759e-01
2.874947307718989986e+00,8.000000000000000000e+01,-3.704905426966155213e-01
2.874947307718989986e+00,8.000000000000000000e+01,-4.481274369619896447e-01
2.874947307718989986e+00,8.000000000000000000e+01,-4.210443669231201946e-01
2.874947307718989986e+00,8.000000000000000000e+01,-4.420077586191937802e-01
2.874947307718989986e+00,8.000000000000000000e+01,-4.460284042358745316e-01
2.874947307718989986e+00,8.000000000000000000e+01,-5.080218151825496298e-01
2.874947307718989986e+00,8.000000000000000000e+01,-5.311874422388740413e-01
2.881925335164908564e+00,8.000000000000000000e+01,-5.305485554631653722e-01
2.884251344313548238e+00,8.000000000000000000e+01,-4.715399130454193122e-01
2.884251344313548682e+00,8.000000000000000000e+01,-4.497039305786921237e-01
2.884251344313548238e+00,8.000000000000000000e+01,-4.497796643922488680e-01
2.884251344313548682e+00,8.000000000000000000e+01,-4.560036468859038905e-01
2.884251344313548682e+00,8.000000000000000000e+01,-4.488995656756007979e-01
2.884251344313548238e+00,8.000000000000000000e+01,-4.602072728143691838e-01
2.884251344313548682e+00,8.000000000000000000e+01,-4.683871192616149703e-01
2.884251344313548238e+00,8.000000000000000000e+01,-4.437916364874473496e-01
2.884251344313548682e+00,8.000000000000000000e+01,-3.860075615120355796e-01
2.890066367185148977e+00,8.000000000000000000e+01,-3.841079934835374132e-01
2.893555380908109154e+00,8.000000000000000000e+01,-3.899306159381907833e-01
2.893555380908109154e+00,8.000000000000000000e+01,-4.257119764854013777e-01
2.893555380908109154e+00,8.000000000000000000e+01,-4.361146169721289989e-01
2.893555380908109154e+00,8.000000000000000000e+01,-4.241182053935830254e-01
2.893555380908109154e+00,8.000000000000000000e+01,-4.055946601480230895e-01
2.893555380908109154e+00,8.000000000000000000e+01,-4.050004516623169626e-01
2.893555380908109154e+00,8.000000000000000000e+01,-3.933947604964673217e-01
2.893555380908109154e+00,8.000000000000000000e+01,-3.684303111833398536e-01
2.893555380908109154e+00,8.000000000000000000e+01,-3.616568760424823670e-01
2.897133856521401540e+00,8.000000000000000000e+01,-3.565614035190520781e-01
2.902859417502668737e+00,8.000000000000000000e+01,-3.875980804981556394e-01
2.902859417502668737e+00,8.000000000000000000e+01,-3.964778050811972321e-01
2.902859417502668737e+00,8.000000000000000000e+01,-4.015043249861142138e-01
2.902859417502668737e+00,8.000000000000000000e+01,-2.660559981193788559e-01
2.902859417502668737e+00,8.000000000000000000e+01,-2.271032916244178634e-01
2.902859417502668737e+00,8.000000000000000000e+01,-2.475118174814203154e-01
2.902859417502668737e+00,8.000000000000000000e+01,-2.120992716615338336e-01
2.902859417502668737e+00,8.000000000000000000e+01,-2.046549140020012814e-01
2.902859417502668737e+00,8.000000000000000000e+01,-1.986003858641733899e-01
2.890066367185148977e+00,8.000000000000000000e+01,-3.841079934835374132e-01
2.893555380908109154e+00,8.000000000000000000e+01,-3.899306159381907833e-01
2.893555380908109154e+00,8.000000000000000000e+01,-4.257119764854013777e-01
2.893555380908109154e+00,8.000000000000000000e+01,-4.361146169721289989e-01
2.893555380908109154e+00,8.000000000000000000e+01,-4.241182053935830254e-01
2.893555380908109154e+00,8.000000000000000000e+01,-4.055946601480230895e-01
2.893555380908109154e+00,8.000000000000000000e+01,-4.050004516623169626e-01
2.893555380908109154e+00,8.000000000000000000e+01,-3.933947604964673217e-01
2.893555380908109154e+00,8.000000000000000000e+01,-3.684303111833398536e-01
2.893555380908109154e+00,8.000000000000000000e+01,-3.616568760424823670e-01
2.897133856521401540e+00,8.000000000000000000e+01,-3.565614035190520781e-01
2.902859417502668737e+00,8.000000000000000000e+01,-3.875980804981556394e-01
2.902859417502668737e+00,8.000000000000000000e+01,-3.964778050811972321e-01
2.902859417502668737e+00,8.000000000000000000e+01,-4.015043249861142138e-01
2.902859417502668737e+00,8.000000000000000000e+01,-2.660559981193788559e-01
2.902859417502668737e+00,8.000000000000000000e+01,-2.271032916244178634e-01
2.902859417502668737e+00,8.000000000000000000e+01,-2.475118174814203154e-01
2.902859417502668737e+00,8.000000000000000000e+01,-2.120992716615338336e-01
2.902859417502668737e+00,8.000000000000000000e+01,-2.046549140020012814e-01
2.902859417502668737e+00,8.000000000000000000e+01,-1.986003858641733899e-01
2.905960763034189043e+00,8.000000000000000000e+01,-1.885454575005383049e-01
2.912163454097228321e+00,8.000000000000000000e+01,-1.890155503994797315e-01
2.912163454097228765e+00,8.000000000000000000e+01,-1.921965905798911078e-01
2.912163454097228765e+00,8.000000000000000000e+01,-1.918177336935199262e-01
2.912163454097228321e+00,8.000000000000000000e+01,-1.917262855228887564e-01
2.912163454097228765e+00,8.000000000000000000e+01,-2.250007233971379750e-01
2.912163454097228765e+00,8.000000000000000000e+01,-2.490158756656649930e-01
2.912163454097228321e+00,8.000000000000000000e+01,-2.495500111097492535e-01
2.912163454097228765e+00,8.000000000000000000e+01,-2.487646948593352503e-01
2.912163454097228321e+00,8.000000000000000000e+01,-2.335297229470480740e-01
2.915264799628749071e+00,8.000000000000000000e+01,-2.254814022486240077e-01
2.921467490691788793e+00,8.000000000000000000e+01,-2.168594382242101659e-01
2.921467490691788793e+00,8.000000000000000000e+01,-1.794407015411842721e-01
2.921467490691788793e+00,8.000000000000000000e+01,-1.903118720122905783e-01
2.921467490691788793e+00,8.000000000000000000e+01,-2.266545809756473906e-01
2.921467490691788793e+00,8.000000000000000000e+01,-2.260737600810417691e-01
2.921467490691788793e+00,8.000000000000000000e+01,-2.403031233293573821e-01
2.921467490691788793e+00,8.000000000000000000e+01,-2.378465928541088348e-01
2.921467490691788793e+00,8.000000000000000000e+01,-2.500459197004379353e-01
2.921467490691788793e+00,8.000000000000000000e+01,-2.160152872761145204e-01
2.905960763034189043e+00,8.000000000000000000e+01,-1.885454575005383049e-01
2.912163454097228321e+00,8.000000000000000000e+01,-1.890155503994797315e-01
2.912163454097228765e+00,8.000000000000000000e+01,-1.921965905798911078e-01
2.912163454097228765e+00,8.000000000000000000e+01,-1.918177336935199262e-01
2.912163454097228321e+00,8.000000000000000000e+01,-1.917262855228887564e-01
2.912163454097228765e+00,8.000000000000000000e+01,-2.250007233971379750e-01
2.912163454097228765e+00,8.000000000000000000e+01,-2.490158756656649930e-01
2.912163454097228321e+00,8.000000000000000000e+01,-2.495500111097492535e-01
2.912163454097228765e+00,8.000000000000000000e+01,-2.487646948593352503e-01
2.912163454097228321e+00,8.000000000000000000e+01,-2.335297229470480740e-01
2.915264799628749071e+00,8.000000000000000000e+01,-2.254814022486240077e-01
2.921467490691788793e+00,8.000000000000000000e+01,-2.168594382242101659e-01
2.921467490691788793e+00,8.000000000000000000e+01,-1.794407015411842721e-01
2.921467490691788793e+00,8.000000000000000000e+01,-1.903118720122905783e-01
2.921467490691788793e+00,8.000000000000000000e+01,-2.266545809756473906e-01
2.921467490691788793e+00,8.000000000000000000e+01,-2.260737600810417691e-01
2.921467490691788793e+00,8.000000000000000000e+01,-2.403031233293573821e-01
2.921467490691788793e+00,8.000000000000000000e+01,-2.378465928541088348e-01
2.921467490691788793e+00,8.000000000000000000e+01,-2.500459197004379353e-01
2.921467490691788793e+00,8.000000000000000000e+01,-2.160152872761145204e-01
2.924330271182422170e+00,8.000000000000000000e+01,-2.114962218489816470e-01
2.930771527286348377e+00,8.000000000000000000e+01,-2.047304503603927517e-01
2.930771527286348377e+00,8.000000000000000000e+01,-2.648269030485579378e-01
2.930771527286348377e+00,8.000000000000000000e+01,-2.374342618726892340e-01
2.930771527286348377e+00,8.000000000000000000e+01,-2.620553589383224913e-01
2.930771527286348377e+00,8.000000000000000000e+01,-2.074698542553831404e-01
2.930771527286348377e+00,8.000000000000000000e+01,-1.630095840193703793e-01
2.930771527286348377e+00,8.000000000000000000e+01,-1.473630996228830203e-01
2.930771527286348377e+00,8.000000000000000000e+01,-1.436387738829652816e-01
2.930771527286348377e+00,8.000000000000000000e+01,-1.512455168971807429e-01
2.933097536434988939e+00,8.000000000000000000e+01,-1.807936781190064013e-01
2.940075563880908849e+00,8.000000000000000000e+01,-2.095957284302632784e-01
2.940075563880909293e+00,8.000000000000000000e+01,-1.526649868368728236e-01
2.940075563880908849e+00,8.000000000000000000e+01,-1.422606097303808215e-01
2.940075563880908849e+00,8.000000000000000000e+01,-1.475954233783417779e-01
2.940075563880909293e+00,8.000000000000000000e+01,-1.513969555475125073e-01
2.940075563880908849e+00,8.000000000000000000e+01,-1.560590932068747494e-01
2.940075563880908849e+00,8.000000000000000000e+01,-9.107506813156440728e-02
2.940075563880909293e+00,8.000000000000000000e+01,-7.583001434380776118e-02
2.940075563880908849e+00,8.000000000000000000e+01,-8.326971995853327257e-02
2.924330271182422170e+00,8.000000000000000000e+01,-2.114962218489816470e-01
2.930771527286348377e+00,8.000000000000000000e+01,-2.047304503603927517e-01
2.930771527286348377e+00,8.000000000000000000e+01,-2.648269030485579378e-01
2.930771527286348377e+00,8.000000000000000000e+01,-2.374342618726892340e-01
2.930771527286348377e+00,8.000000000000000000e+01,-2.620553589383224913e-01
2.930771527286348377e+00,8.000000000000000000e+01,-2.074698542553831404e-01
2.930771527286348377e+00,8.000000000000000000e+01,-1.630095840193703793e-01
2.930771527286348377e+00,8.000000000000000000e+01,-1.473630996228830203e-01
2.930771527286348377e+00,8.000000000000000000e+01,-1.436387738829652816e-01
2.930771527286348377e+00,8.000000000000000000e+01,-1.512455168971807429e-01
2.933097536434988939e+00,8.000000000000000000e+01,-1.807936781190064013e-01
2.940075563880908849e+00,8.000000000000000000e+01,-2.095957284302632784e-01
2.940075563880909293e+00,8.000000000000000000e+01,-1.526649868368728236e-01
2.940075563880908849e+00,8.000000000000000000e+01,-1.422606097303808215e-01
2.940075563880908849e+00,8.000000000000000000e+01,-1.475954233783417779e-01
2.940075563880909293e+00,8.000000000000000000e+01,-1.513969555475125073e-01
