-2.617993877991494633e-01,-2.836032224298194571e+00
-2.617823977329079566e-01,-2.835976805289143865e+00
-2.617641289349204592e-01,-2.835924688050726061e+00
-2.617456111170065602e-01,-2.835873580397442417e+00
-2.617271206707044717e-01,-2.835822785555440539e+00
-2.617087142027578750e-01,-2.835772091641281634e+00
-2.616903884506636691e-01,-2.835721433816289050e+00
-2.616721271522583492e-01,-2.835670791627578957e+00
-2.616539139795172053e-01,-2.835620157905060168e+00
-2.616357354843597549e-01,-2.835569529403470845e+00
-2.616175812538751311e-01,-2.835518904026476772e+00
-2.615994434108222522e-01,-2.835468280036040234e+00
-2.615813160481882949e-01,-2.835417655843109230e+00
-2.615631947534606261e-01,-2.835367029964586560e+00
-2.615450762340317814e-01,-2.835316401020926413e+00
-2.615269580364334989e-01,-2.835265767742993326e+00
-2.615088383318189824e-01,-2.835215128971624310e+00
-2.614907157569233975e-01,-2.835164483657090617e+00
-2.614725892958019160e-01,-2.835113830854697259e+00
-2.614544581913246235e-01,-2.835063169718719411e+00
-2.614363218796586508e-01,-2.835012499495793481e+00
-2.614181799402907624e-01,-2.834961819516268466e+00
-2.614000320594957461e-01,-2.834911129186588941e+00
-2.613818780037077683e-01,-2.834860427982423658e+00
-2.613637175988309247e-01,-2.834809715441082290e+00
-2.613455507149464174e-01,-2.834758991155145402e+00
-2.613273772546766960e-01,-2.834708254765657021e+00
-2.613091971469334029e-01,-2.834657505958943169e+00
-2.612910103366183900e-01,-2.834606744456459548e+00
-2.612728167835551285e-01,-2.834555970015850690e+00
-2.612546164581807662e-01,-2.834505182424392089e+00
-2.612364093370068696e-01,-2.834454381493893838e+00
-2.612181954033594433e-01,-2.834403567060580276e+00
-2.611999746440257786e-01,-2.834352738980263187e+00
-2.611817470498878357e-01,-2.834301897126638270e+00
-2.611635126135767870e-01,-2.834251041388941683e+00
-2.611452713291015915e-01,-2.834200171669344126e+00
-2.611270231926194341e-01,-2.834149287882703039e+00
-2.611087681997258936e-01,-2.834098389952457442e+00
-2.610905063490318589e-01,-2.834047477813639304e+00
-2.610722376372597298e-01,-2.833996551406501752e+00
-2.610539620630233371e-01,-2.833945610679735161e+00
-2.610356796250256628e-01,-2.833894655587942513e+00
-2.610173903216168600e-01,-2.833843686090100622e+00
-2.609990941527200459e-01,-2.833792702151536336e+00
-2.609807911169008121e-01,-2.833741703739723672e+00
-2.609624812123124138e-01,-2.833690690825291902e+00
-2.609441644391609638e-01,-2.833639663383760166e+00
-2.609258407962579129e-01,-2.833588621391993634e+00
-2.609075102831731607e-01,-2.833537564829913702e+00
-2.608891728994812698e-01,-2.833486493679211016e+00
-2.608708286437190771e-01,-2.833435407922447080e+00
-2.608524775160740994e-01,-2.833384307545000258e+00
-2.608341195154010861e-01,-2.833333192532434985e+00
-2.608157546410312944e-01,-2.833282062872480633e+00
-2.607973828924630144e-01,-2.833230918553206301e+00
-2.607790042684353105e-01,-2.833179759563150490e+00
-2.607606187692158017e-01,-2.833128585893389229e+00
-2.607422263942085205e-01,-2.833077397534160990e+00
-2.607238271422580578e-01,-2.833026194476051085e+00
-2.607054210131763972e-01,-2.832974976711405635e+00
-2.606870080058016348e-01,-2.832923744231680807e+00
-2.606685881200511701e-01,-2.832872497030007430e+00
-2.606501613547224094e-01,-2.832821235098315515e+00
-2.606317277097504048e-01,-2.832769958430467305e+00
-2.606132871841997378e-01,-2.832718667019665126e+00
-2.605948397774604519e-01,-2.832667360859198791e+00
-2.605763854895050691e-01,-2.832616039943738784e+00
-2.605579243191479266e-01,-2.832564704266407052e+00
-2.605394562659398283e-01,-2.832513353821493052e+00
-2.605209813291635701e-01,-2.832461988603188541e+00
-2.605024995081912653e-01,-2.832410608605574698e+00
-2.604840108023028233e-01,-2.832359213823360644e+00
-2.604655152116819861e-01,-2.832307804251706251e+00
-2.604470127352335185e-01,-2.832256379884505737e+00
-2.604285033716288722e-01,-2.832204940715741248e+00
-2.604099871210950323e-01,-2.832153486740803139e+00
-2.603914639828999178e-01,-2.832102017954681639e+00
-2.603729339564718748e-01,-2.832050534352032578e+00
-2.603543970409394337e-01,-2.831999035927355024e+00
-2.603358532355507515e-01,-2.831947522675212880e+00
-2.603173025400800644e-01,-2.831895994591217658e+00
-2.602987449537553788e-01,-2.831844451669808471e+00
-2.602801804761978310e-01,-2.831792893906026620e+00
-2.602616091070064641e-01,-2.831741321295423663e+00
-2.602430308448987484e-01,-2.831689733831917355e+00
-2.602244456893945679e-01,-2.831638131510476608e+00
-2.602058536404309175e-01,-2.831586514326906112e+00
-2.601872546966159105e-01,-2.831534882275406506e+00
-2.601686488579729728e-01,-2.831483235351499594e+00
-2.601500361237078507e-01,-2.831431573549895830e+00
-2.601314164930898509e-01,-2.831379896865542367e+00
-2.601127899657424414e-01,-2.831328205293790923e+00
-2.600941565408101952e-01,-2.831276498829106814e+00
-2.600755162179407831e-01,-2.831224777466908815e+00
-2.600568689963856372e-01,-2.831173041201999308e+00
-2.600382148757708900e-01,-2.831121290029714910e+00
-2.600195538556244190e-01,-2.831069523945180411e+00
-2.600008859353633017e-01,-2.831017742943307436e+00
-2.599822111141998349e-01,-2.830965947018976969e+00
-2.599635293912841427e-01,-2.830914136166811979e+00
-2.599448407660620575e-01,-2.830862310381940805e+00
-2.599261452378244797e-01,-2.830810469659451822e+00
-2.599074428065405451e-01,-2.830758613994842410e+00
-2.598887334710577313e-01,-2.830706743382587653e+00
-2.598700172312440881e-01,-2.830654857817935355e+00
-2.598512940863619280e-01,-2.830602957295893951e+00
-2.598325640358912780e-01,-2.830551041811771640e+00
-2.598138270788140636e-01,-2.830499111359630060e+00
-2.597950832144715339e-01,-2.830447165934911968e+00
-2.597763324429466780e-01,-2.830395205533221326e+00
-2.597575747638069532e-01,-2.830343230149499067e+00
-2.597388101759890988e-01,-2.830291239778350842e+00
-2.597200386785982751e-01,-2.830239234414529292e+00
-2.597012602713369422e-01,-2.830187214053226707e+00
-2.596824749533395704e-01,-2.830135178689414666e+00
-2.596636827246474044e-01,-2.830083128318471974e+00
-2.627755151663873079e-01,-2.824492242796093233e+00
-2.627494288318428239e-01,-2.824408168005982045e+00
-2.627240516257961511e-01,-2.824330678961251895e+00
-2.626997488768646472e-01,-2.824257114419514547e+00
-2.626764169253892889e-01,-2.824186416048403370e+00
-2.626538606472782478e-01,-2.824118052653603161e+00
-2.176382683732809575e-01,-2.980193526206805998e+00
-2.176286835535342912e-01,-2.980171674006554028e+00
-2.176183839028587308e-01,-2.980148645513925665e+00
-2.176079868354329760e-01,-2.980123329490162121e+00
-2.175976626417250037e-01,-2.980095607879845065e+00
-2.175874428236023173e-01,-2.980065656141671848e+00
-1.695611153977601426e-01,-3.129720465528169626e+00
-1.695603378103087699e-01,-3.129707009444530730e+00
-1.695592455890317374e-01,-3.129691434895502056e+00
-1.695581673664824374e-01,-3.129673289299645500e+00
-1.695571917624945080e-01,-3.129652653235186044e+00
-1.695563299414622194e-01,-3.129629761088107642e+00
-1.191200583708910410e-01,-3.273459080789266729e+00
-1.191273714596387118e-01,-3.273452325510079142e+00
-1.191347655542127765e-01,-3.273442721001947664e+00
-1.191422864380935753e-01,-3.273430304792696699e+00
-1.191499351141243890e-01,-3.273415318535227492e+00
-1.191576990705140726e-01,-3.273398048992508969e+00
-6.655690982338137440e-02,-3.412584024413780615e+00
-6.657238510845042700e-02,-3.412581574157588005e+00
-6.658815570574043441e-02,-3.412575804551852610e+00
-6.660410830243440605e-02,-3.412567049577659439e+00
-6.662019317525985640e-02,-3.412555657127607223e+00
-6.663638491491678806e-02,-3.412541952062394746e+00
-1.164122139317738322e-02,-3.548783440195072192e+00
-1.166845045410033581e-02,-3.548727635437880945e+00
-1.169550216986542206e-02,-3.548675363831462537e+00
-1.172235396367607776e-02,-3.548626169235615802e+00
-1.174901945170454647e-02,-3.548579654609878009e+00
-1.177552177724317320e-02,-3.548535474350046570e+00
4.616543638139911088e-02,-3.682367797509308538e+00
4.612886927101809975e-02,-3.682310012045562075e+00
4.609293034496608765e-02,-3.682255892727275715e+00
4.605735721262303739e-02,-3.682204925356384440e+00
4.602202885235177204e-02,-3.682156689306671282e+00
4.598688198193738585e-02,-3.682110828466239827e+00
1.076758063136734611e-01,-3.814411595855627723e+00
1.076324145313558439e-01,-3.814402038968146336e+00
1.075901502640560087e-01,-3.814389821291797045e+00
1.075482526770254049e-01,-3.814375036634334304e+00
1.075064488726512890e-01,-3.814357923247132298e+00
1.074646429353131316e-01,-3.814338745709092926e+00
1.737845857845540243e-01,-3.946836813332323501e+00
1.737334413611855977e-01,-3.946820400171732413e+00
1.736844688376292800e-01,-3.946801978577850090e+00
1.736361830068604284e-01,-3.946781170506256320e+00
1.735880875517422373e-01,-3.946758065522806724e+00
1.735400197396429200e-01,-3.946732883606729914e+00
2.451326666654393971e-01,-4.080501603156510448e+00
2.450775992263749536e-01,-4.080475490138140593e+00
2.450257383638686504e-01,-4.080448361205320396e+00
2.449748273931853237e-01,-4.080419100337653759e+00
2.449241714467879083e-01,-4.080387590785377050e+00
2.448735605896041334e-01,-4.080353997630159490e+00
3.218645126267964951e-01,-4.217390333898867638e+00
3.218114624285963177e-01,-4.217300982125502529e+00
3.217623734717088291e-01,-4.217218326402004003e+00
3.217144095233691603e-01,-4.217139483161154168e+00
3.216667580632321388e-01,-4.217063388838721671e+00
3.216191876135136574e-01,-4.216989532206442348e+00
4.031614546060747761e-01,-4.358472245269265244e+00
4.031190360241656001e-01,-4.358371019868487295e+00
4.030806398636690435e-01,-4.358277796385376490e+00
4.030432964879352986e-01,-4.358188662771784294e+00
4.030062066648862906e-01,-4.358102319541729663e+00
4.029691586210329968e-01,-4.358018205334971640e+00
4.870747415289617965e-01,-4.505810071398105521e+00
4.870502312267613321e-01,-4.505699620970450958e+00
4.870291591825405830e-01,-4.505598224147506770e+00
4.870089506388649570e-01,-4.505501138172469666e+00
4.869889281602449715e-01,-4.505406863658146577e+00
4.869689180458417477e-01,-4.505314794095038877e+00
5.707459716041164421e-01,-4.659944849340856621e+00
5.707432354064916336e-01,-4.659879207531895773e+00
5.707429454249705048e-01,-4.659816961890664189e+00
5.707432968367993631e-01,-4.659753743212836419e+00
5.707438067860228781e-01,-4.659688601594025315e+00
5.707443506920593101e-01,-4.659621489267081529e+00
6.513177949065481753e-01,-4.821533634821036252e+00
6.513381664247274161e-01,-4.821467846441383820e+00
6.513598360188591618e-01,-4.821405586813559907e+00
6.513818558905323242e-01,-4.821342538757070528e+00
6.514039618481534122e-01,-4.821277686418532937e+00
6.514260847735756643e-01,-4.821210938447138439e+00
7.266176465964565567e-01,-4.989450455283443553e+00
7.266596111984426898e-01,-4.989340448792068727e+00
7.267018198756338698e-01,-4.989239959506502231e+00
7.267440420943968027e-01,-4.989144269300457069e+00
7.267862144701182636e-01,-4.989051676619498998e+00
7.268283245094325773e-01,-4.988961448046392633e+00
7.955558263439607147e-01,-5.160874116245033782e+00
7.956134834537026412e-01,-5.160826119318544514e+00
7.956706912956184041e-01,-5.160780225504001173e+00
7.957277175490097276e-01,-5.160733220965672885e+00
7.957846625613084202e-01,-5.160684264787145814e+00
7.958415678751105116e-01,-5.160633280453601479e+00
7.958597286405366678e-01,-5.160629923347301862e+00
7.959169017014456893e-01,-5.160571707497664917e+00
7.959738968297475070e-01,-5.160514464033731485e+00
7.960308295092521913e-01,-5.160456759558535111e+00
7.960877410679995103e-01,-5.160398215866906391e+00
7.961446471841869821e-01,-5.160338795422395819e+00
7.962015543640610371e-01,-5.160278563415721109e+00
7.962584656051976406e-01,-5.160217609441676068e+00
7.963153824078234022e-01,-5.160156022523508135e+00
7.963723055329046119e-01,-5.160093883866006870e+00
7.964292353194478702e-01,-5.160031265413252299e+00
7.964861718406626157e-01,-5.159968230223359598e+00
7.965431149961202939e-01,-5.159904833342795705e+00
7.966000645675318514e-01,-5.159841122751820386e+00
7.966570202608698192e-01,-5.159777140248245964e+00
7.967139817383506184e-01,-5.159712922236441734e+00
7.967709486381755468e-01,-5.159648500422412631e+00
7.968279205921052766e-01,-5.159583902419814017e+00
7.968848972350042192e-01,-5.159519152279305132e+00
7.969418782150484715e-01,-5.159454270947680499e+00
7.969988631970091886e-01,-5.159389276670486524e+00
7.970558518652172131e-01,-5.159324185340190105e+00
7.971128439282084699e-01,-5.159259010799750911e+00
7.971698391159104391e-01,-5.159193765107660923e+00
7.972268371813118204e-01,-5.159128458768837078e+00
7.972838378998275966e-01,-5.159063100933868995e+00
7.973408410676744440e-01,-5.158997699574892515e+00
7.973978465021637207e-01,-5.158932261636893557e+00
7.974548540399325480e-01,-5.158866793169770482e+00
7.975118635326468031e-01,-5.158801299445136657e+00
7.975688748496929659e-01,-5.158735785055567291e+00
7.976258878731944391e-01,-5.158670254003091316e+00
7.976829024999568807e-01,-5.158604709773420005e+00
7.977399186381611829e-01,-5.158539155404795906e+00
7.977969362076242632e-01,-5.158473593543347668e+00
7.978539551347376690e-01,-5.158408026496531740e+00
7.979109753572621866e-01,-5.158342456273405929e+00
7.979679968196281559e-01,-5.158276884625487391e+00
7.980250194738567338e-01,-5.158211313078550297e+00
7.980820432768749306e-01,-5.158145742962641833e+00
7.981390681926379127e-01,-5.158080175436047021e+00
7.981960941867950465e-01,-5.158014611509721625e+00
7.982531212307030222e-01,-5.157949052064351392e+00
7.983101493003500471e-01,-5.157883497866473377e+00
7.983671783740602379e-01,-5.157817949584980077e+00
7.984242084330221978e-01,-5.157752407802838057e+00
7.984812394614836384e-01,-5.157686873028011654e+00
7.985382714458284514e-01,-5.157621345703353732e+00
7.985953043738188706e-01,-5.157555826214743178e+00
7.986523382350400047e-01,-5.157490314899268569e+00
7.987093730201971775e-01,-5.157424812050849461e+00
7.987664087214434439e-01,-5.157359317925049425e+00
7.988234453340415930e-01,-5.157293832744469952e+00
7.988804828510317479e-01,-5.157228356704644412e+00
7.989375212695062345e-01,-5.157162889974455489e+00
7.989945605855282018e-01,-5.157097432702193451e+00
7.990516007940069443e-01,-5.157031985018182496e+00
7.991086418945255732e-01,-5.156966547034167903e+00
7.991656838848518740e-01,-5.156901118848460364e+00
7.992227267637038723e-01,-5.156835700547385493e+00
7.992797705286808219e-01,-5.156770292206398487e+00
7.993368151801492072e-01,-5.156704893890019292e+00
7.993938607177338840e-01,-5.156639505656048783e+00
7.994509071414431789e-01,-5.156574127554246267e+00
7.995079544504886115e-01,-5.156508759628747995e+00
7.995650026445156877e-01,-5.156443401918211933e+00
7.996220517251011461e-01,-5.156378054455295512e+00
7.996791016920011819e-01,-5.156312717270017387e+00
7.997361525471381460e-01,-5.156247390387486362e+00
7.997932042900629535e-01,-5.156182073830620993e+00
7.998502569209429147e-01,-5.156116767619679742e+00
7.999073104423289893e-01,-5.156051471771211148e+00
7.999643648547659636e-01,-5.155986186300875573e+00
8.000214201592702468e-01,-5.155920911222310998e+00
8.000784763566034519e-01,-5.155855646547497173e+00
8.001355334482851411e-01,-5.155790392286652590e+00
8.001925914363219317e-01,-5.155725148448890849e+00
8.002496503207139344e-01,-5.155659915042853925e+00
8.003067101035388209e-01,-5.155594692075696983e+00
8.003637707856192662e-01,-5.155529479554401107e+00
8.004208323674142367e-01,-5.155464277485068969e+00
8.004778948523902926e-01,-5.155399085871471776e+00
8.005349582403727959e-01,-5.155333904719787697e+00
8.005920225333034157e-01,-5.155268734033461087e+00
8.006490877319475397e-01,-5.155203573816706353e+00
8.007061538391255784e-01,-5.155138424072478465e+00
8.007632208555570674e-01,-5.155073284804375433e+00
8.008202887817168492e-01,-5.155008156015823850e+00
8.008773576191582366e-01,-5.154943037709204923e+00
8.009344273710924389e-01,-5.154877929886195531e+00
8.009914980379376770e-01,-5.154812832549644064e+00
8.010485696209874718e-01,-5.154747745701670603e+00
8.011056421210438483e-01,-5.154682669344864188e+00
8.011627155399830835e-01,-5.154617603480803112e+00
8.012197898804872542e-01,-5.154552548110509669e+00
8.012768651427748523e-01,-5.154487503236701684e+00
8.013339413288471658e-01,-5.154422468860233586e+00
8.013910184408593596e-01,-5.154357444982636594e+00
8.014480964788633921e-01,-5.154292431606299019e+00
8.015051754449975530e-01,-5.154227428731958049e+00
8.015622553400848505e-01,-5.154162436361481525e+00
8.016193361667954820e-01,-5.154097454495678576e+00
8.016764179253380584e-01,-5.154032483136384180e+00
8.017335006182770840e-01,-5.153967522284477631e+00
8.017905842453407761e-01,-5.153902571942179378e+00
8.018476688094104965e-01,-5.153837632109892652e+00
8.019047543119287580e-01,-5.153772702788690374e+00
8.019618407533960491e-01,-5.153707783980561175e+00
8.020189281362584133e-01,-5.153642875686046843e+00
8.020760164621818511e-01,-5.153577977906431684e+00
8.021331057314017299e-01,-5.153513090643365935e+00
8.021901959467543364e-01,-5.153448213897143582e+00
8.022472871084809221e-01,-5.153383347669947767e+00
8.023043792188794265e-01,-5.153318491962223469e+00
8.023614722775672670e-01,-5.153253646776160934e+00
8.024185662879371739e-01,-5.153188812111504369e+00
8.024756612518254562e-01,-5.153123987969776998e+00
8.091224813635864432e-01,-5.146782488816102230e+00
