timestamp,voltage,current,feedrate,energy
0.000000000000000000e+00,1.826999999999999957e+01,4.229999999999999716e+01,2.169999999999999929e+00,1.180000000000000071e+01
1.001500000000000000e+04,1.826999999999999957e+01,4.229999999999999716e+01,2.169999999999999929e+00,1.180000000000000071e+01
1.999400000000000000e+04,1.826999999999999957e+01,4.229999999999999716e+01,2.169999999999999929e+00,1.180000000000000071e+01
3.010300000000000000e+04,1.826999999999999957e+01,4.229999999999999716e+01,2.169999999999999929e+00,1.180000000000000071e+01
4.001200000000000000e+04,1.826999999999999957e+01,4.229999999999999716e+01,2.169999999999999929e+00,1.180000000000000071e+01
5.003000000000000000e+04,1.826999999999999957e+01,4.229999999999999716e+01,2.169999999999999929e+00,1.180000000000000071e+01
6.000000000000000000e+04,1.826999999999999957e+01,4.229999999999999716e+01,2.169999999999999929e+00,1.180000000000000071e+01
7.004800000000000000e+04,1.826999999999999957e+01,4.229999999999999716e+01,2.169999999999999929e+00,1.180000000000000071e+01
8.002800000000000000e+04,1.826999999999999957e+01,4.229999999999999716e+01,2.169999999999999929e+00,1.180000000000000071e+01
9.015300000000000000e+04,1.826999999999999957e+01,4.229999999999999716e+01,2.169999999999999929e+00,1.180000000000000071e+01
1.000190000000000000e+05,1.826999999999999957e+01,4.229999999999999716e+01,2.169999999999999929e+00,1.180000000000000071e+01
1.100630000000000000e+05,1.835000000000000142e+01,4.039999999999999858e+01,1.439999999999999947e+00,1.180000000000000071e+01
1.300500000000000000e+05,1.835000000000000142e+01,4.039999999999999858e+01,1.439999999999999947e+00,1.180000000000000071e+01
1.200030000000000000e+05,1.835000000000000142e+01,4.039999999999999858e+01,1.439999999999999947e+00,1.180000000000000071e+01
1.400200000000000000e+05,1.835000000000000142e+01,4.039999999999999858e+01,1.439999999999999947e+00,1.180000000000000071e+01
1.500740000000000000e+05,1.835000000000000142e+01,4.039999999999999858e+01,1.439999999999999947e+00,1.180000000000000071e+01
1.600090000000000000e+05,1.835000000000000142e+01,4.039999999999999858e+01,1.439999999999999947e+00,1.180000000000000071e+01
1.702120000000000000e+05,1.835000000000000142e+01,4.039999999999999858e+01,1.439999999999999947e+00,1.180000000000000071e+01
1.800110000000000000e+05,1.835000000000000142e+01,4.039999999999999858e+01,1.439999999999999947e+00,1.180000000000000071e+01
1.900660000000000000e+05,1.835000000000000142e+01,4.039999999999999858e+01,1.439999999999999947e+00,1.180000000000000071e+01
2.001290000000000000e+05,1.835000000000000142e+01,4.039999999999999858e+01,1.439999999999999947e+00,1.180000000000000071e+01
2.100580000000000000e+05,1.835000000000000142e+01,4.039999999999999858e+01,1.439999999999999947e+00,1.180000000000000071e+01
2.200260000000000000e+05,1.835000000000000142e+01,4.039999999999999858e+01,1.439999999999999947e+00,1.180000000000000071e+01
2.300250000000000000e+05,1.835000000000000142e+01,4.039999999999999858e+01,1.439999999999999947e+00,1.180000000000000071e+01
2.400130000000000000e+05,1.835000000000000142e+01,4.039999999999999858e+01,1.439999999999999947e+00,1.180000000000000071e+01
2.500280000000000000e+05,1.835000000000000142e+01,4.039999999999999858e+01,1.439999999999999947e+00,1.180000000000000071e+01
2.600090000000000000e+05,1.835000000000000142e+01,4.039999999999999858e+01,1.439999999999999947e+00,1.180000000000000071e+01
2.700090000000000000e+05,1.835000000000000142e+01,4.039999999999999858e+01,1.439999999999999947e+00,1.180000000000000071e+01
2.800490000000000000e+05,1.835000000000000142e+01,4.039999999999999858e+01,1.439999999999999947e+00,1.180000000000000071e+01
2.901980000000000000e+05,1.835000000000000142e+01,4.039999999999999858e+01,1.439999999999999947e+00,1.180000000000000071e+01
3.000120000000000000e+05,1.835000000000000142e+01,4.039999999999999858e+01,1.439999999999999947e+00,1.180000000000000071e+01
3.100600000000000000e+05,1.835000000000000142e+01,4.039999999999999858e+01,1.439999999999999947e+00,1.180000000000000071e+01
3.202300000000000000e+05,1.835000000000000142e+01,4.039999999999999858e+01,1.439999999999999947e+00,1.180000000000000071e+01
