0.000000000000000000e+00,-3.657907303155140677e-01,6.353516648989165905e-01,1.241867017849704047e-01,2.333049979172455435e-01,-7.197903529498608233e-01,-5.692849236470238772e-01,-3.024215062692373057e-01,9.957893808839186622e-01,-1.832063934587578879e-01,-1.154867107886080158e+00,-1.453344074593884816e+00,2.760223988658418115e+00,4.517751953002770993e-01,9.704089239436290981e+00
8.319854736328125000e-03,-3.658037417596970431e-01,6.353516648989165905e-01,1.241976587905981588e-01,2.332879347271689385e-01,-7.197903529498608233e-01,-5.692465440256629927e-01,-3.024093466654309004e-01,9.957759585520246093e-01,-1.832186653050609793e-01,-1.154867107886080158e+00,-1.453344074593884816e+00,2.760223988658418115e+00,4.517051824847643227e-01,9.708539051473877635e+00
1.631689071655273438e-02,-3.658037417596970431e-01,6.353516648989165905e-01,1.241976587905981588e-01,2.332879347271689385e-01,-7.198081580840058891e-01,-5.692081644043019972e-01,-3.023971870616244950e-01,9.957625362201306674e-01,-1.832186653050609793e-01,-1.154885101795615654e+00,-1.453344074593884816e+00,2.760223988658418115e+00,4.516614244750687956e-01,9.711518270359439597e+00
2.432084083557128906e-02,-3.658037417596970431e-01,6.353516648989165905e-01,1.242086157962259130e-01,2.332879347271689385e-01,-7.198081580840058891e-01,-5.692081644043019972e-01,-3.023971870616244950e-01,9.957625362201306674e-01,-1.832309371513640706e-01,-1.154885101795615654e+00,-1.453344074593884816e+00,2.760185609037057120e+00,4.516089148634341854e-01,9.714497489245003337e+00
3.231501579284667969e-02,-3.658037417596970431e-01,6.353608138896992275e-01,1.242195728018536671e-01,2.332879347271689385e-01,-7.198081580840058891e-01,-5.692081644043019972e-01,-3.023850274578180897e-01,9.957491138882366144e-01,-1.832432089976671341e-01,-1.154885101795615654e+00,-1.453344074593884816e+00,2.760185609037057120e+00,4.515651568537387139e-01,9.717476708130567076e+00
4.031682014465332031e-02,-3.658167532038800185e-01,6.353608138896992275e-01,1.242195728018536671e-01,2.332879347271689385e-01,-7.198081580840058891e-01,-5.692081644043019972e-01,-3.023850274578180897e-01,9.957356915563426725e-01,-1.832432089976671341e-01,-1.154903095705150928e+00,-1.453344074593884816e+00,2.760185609037057120e+00,4.515213988440431869e-01,9.720468604543301083e+00
4.833602905273437500e-02,-3.658167532038800185e-01,6.353608138896992275e-01,1.242195728018536671e-01,2.332708715370923613e-01,-7.198081580840058891e-01,-5.692081644043019972e-01,-3.023850274578180897e-01,9.957356915563426725e-01,-1.832554808439702254e-01,-1.154903095705150928e+00,-1.453344074593884816e+00,2.760185609037057120e+00,4.515038956401649650e-01,9.721964552749669863e+00
5.599880218505859375e-02,-3.658167532038800185e-01,6.353608138896992275e-01,1.242305298074814351e-01,2.332708715370923613e-01,-7.198259632181510659e-01,-5.692081644043019972e-01,-3.023728678540116288e-01,9.957222692244486195e-01,-1.832554808439702254e-01,-1.154903095705150928e+00,-1.453344074593884816e+00,2.760185609037057120e+00,4.514513860285303548e-01,9.724956449162405647e+00
6.431484222412109375e-02,-3.658297646480629384e-01,6.353608138896992275e-01,1.242414868131091893e-01,2.332708715370923613e-01,-7.198259632181510659e-01,-5.692081644043019972e-01,-3.023728678540116288e-01,9.957088468925546776e-01,-1.832677526902733167e-01,-1.154903095705150928e+00,-1.453344074593884816e+00,2.760185609037057120e+00,4.513813732130175782e-01,9.729406261199990524e+00
7.232499122619628906e-02,-3.658297646480629384e-01,6.353608138896992275e-01,1.242414868131091893e-01,2.332708715370923613e-01,-7.198259632181510659e-01,-5.691697847829411128e-01,-3.023607082502052235e-01,9.957088468925546776e-01,-1.832800245365764080e-01,-1.154921089614686203e+00,-1.453344074593884816e+00,2.760185609037057120e+00,4.513376152033220512e-01,9.732372802558382219e+00
8.034491539001464844e-02,-3.658297646480629384e-01,6.353608138896992275e-01,1.242524438187369434e-01,2.332708715370923613e-01,-7.198437683522961317e-01,-5.691697847829411128e-01,-3.023607082502052235e-01,9.956954245606606246e-01,-1.832800245365764080e-01,-1.154921089614686203e+00,-1.453344074593884816e+00,2.760185609037057120e+00,4.513201119994438848e-01,9.733843395710403357e+00
8.798789978027343750e-02,-3.658297646480629384e-01,6.353608138896992275e-01,1.242524438187369434e-01,2.332708715370923613e-01,-7.198437683522961317e-01,-5.691697847829411128e-01,-3.023485486463988181e-01,9.956954245606606246e-01,-1.832922963828794993e-01,-1.154921089614686203e+00,-1.453344074593884816e+00,2.760185609037057120e+00,4.512763539897483578e-01,9.736771904487277141e+00
9.632587432861328125e-02,-3.658427760922459138e-01,6.353608138896992275e-01,1.242634008243646976e-01,2.332538083470157564e-01,-7.198437683522961317e-01,-5.691697847829411128e-01,-3.023485486463988181e-01,9.956820022287666827e-01,-1.833045682291825629e-01,-1.154939083524221477e+00,-1.453344074593884816e+00,2.760185609037057120e+00,4.512063411742355257e-01,9.741094941253136241e+00
1.043188571929931641e-01,-3.658427760922459138e-01,6.353608138896992275e-01,1.242743578299924517e-01,2.332538083470157564e-01,-7.198437683522961317e-01,-5.691697847829411128e-01,-3.023363890425924128e-01,9.956685798968726298e-01,-1.833045682291825629e-01,-1.154939083524221477e+00,-1.453344074593884816e+00,2.760185609037057120e+00,4.511625831645400542e-01,9.743934707339800383e+00
1.123399734497070312e-01,-3.658427760922459138e-01,6.353608138896992275e-01,1.242743578299924517e-01,2.332538083470157564e-01,-7.198615734864411975e-01,-5.691697847829411128e-01,-3.023363890425924128e-01,9.956551575649786878e-01,-1.833168400754856542e-01,-1.154939083524221477e+00,-1.453344074593884816e+00,2.760185609037057120e+00,4.511188251548445272e-01,9.746749118372120435e+00
1.199998855590820312e-01,-3.658427760922459138e-01,6.353608138896992275e-01,1.242743578299924517e-01,2.332538083470157564e-01,-7.198615734864411975e-01,-5.691697847829411128e-01,-3.023363890425924128e-01,9.956551575649786878e-01,-1.833168400754856542e-01,-1.154939083524221477e+00,-1.453344074593884816e+00,2.760185609037057120e+00,4.511013219509663608e-01,9.748156323888279573e+00
