timestamp,current
1.824460029602050781e-01,1.415925740497186780e+01
1.796414852142333984e-01,7.493486337363719940e+01
1.766786575317382812e-01,3.815283223520964384e+01
1.832149028778076172e-01,5.046508252362400526e+00
1.839902400970458984e-01,4.835709549743114621e+00
1.863515377044677734e-01,4.150609252974390984e+01
1.871647834777832031e-01,8.967125453054904938e+01
1.901037693023681641e-01,6.806286821083631366e+00
1.909914016723632812e-01,6.330818722490221262e+00
1.855461597442626953e-01,3.734945514705032110e+01
1.882016658782958984e-01,8.738604120910167694e+01
1.892056465148925781e-01,7.073450521565973759e+01
1.847710609436035156e-01,5.219050869345664978e+00
1.965584754943847656e-01,5.647514309734106064e+01
1.958222389221191406e-01,4.383034314960241318e+01
1.950602531433105469e-01,2.652377132326364517e+01
1.985456943511962891e-01,9.145679883658885956e+01
1.974186897277832031e-01,1.000956408679485321e+02
1.996667385101318359e-01,3.337785289863859362e+01
2.007868289947509766e-01,5.345529976912075654e+00
2.019166946411132812e-01,1.917626608075806871e+01
2.064263820648193359e-01,8.545528158545494080e+01
2.028980255126953125e-01,4.280679833143949509e+01
2.073378562927246094e-01,5.818105278129223734e+01
2.046508789062500000e-01,4.407315241172909737e+01
2.037792205810546875e-01,4.356879662722349167e+01
2.055280208587646484e-01,9.860287401825189590e+01
2.103319168090820312e-01,5.575847144937142730e+00
2.128171920776367188e-01,6.663407899439334869e+01
2.112429141998291016e-01,1.937847680470440537e+01
2.135148048400878906e-01,9.437753170728683472e+01
2.153809070587158203e-01,8.414754912257194519e+01
2.120671272277832031e-01,4.167004719376564026e+01
2.094466686248779297e-01,5.589900431223213673e+00
2.084510326385498047e-01,6.222296443593222648e+00
2.161161899566650391e-01,1.859149522497318685e+01
2.177007198333740234e-01,5.803822081070393324e+00
2.214567661285400391e-01,4.895743606612086296e+01
2.229986190795898438e-01,8.676301419734954834e+01
2.195756435394287109e-01,4.418870113790035248e+01
2.186872959136962891e-01,2.222269750433042645e+01
2.205522060394287109e-01,4.572440881282091141e+01
2.169013023376464844e-01,5.980268367566168308e+00
2.222616672515869141e-01,8.605488593690097332e+01
2.237334251403808594e-01,7.310325790196657181e+01
2.244806289672851562e-01,7.379347016913015977e+00
2.312400341033935547e-01,2.586326956137781963e+01
2.252223491668701172e-01,6.238691878970712423e+00
2.259259223937988281e-01,5.753074153326451778e+00
2.294261455535888672e-01,9.723112121224403381e+01
2.266695499420166016e-01,7.053780219284817576e+00
2.284500598907470703e-01,6.017661195248365402e+01
2.303359508514404297e-01,8.787712402641773224e+01
2.274575233459472656e-01,4.080343029461801052e+01
2.353062629699707031e-01,4.838832439854741096e+00
2.361106872558593750e-01,1.034926632768474519e+01
2.385480403900146484e-01,7.098043621517717838e+01
2.395079135894775391e-01,9.346953563392162323e+01
2.368497848510742188e-01,4.314251508563756943e+01
2.376174926757812500e-01,4.437217425554990768e+01
2.466049194335937500e-01,7.637297940440475941e+01
2.449641227722167969e-01,4.298792917281389236e+01
2.458310127258300781e-01,4.633182112127542496e+01
2.416439056396484375e-01,1.745240137650398538e+01
2.405905723571777344e-01,8.562938578426837921e+01
2.441234588623046875e-01,4.189724139869213104e+01
2.425208091735839844e-01,8.302957662381231785e+00
2.474772930145263672e-01,9.197754897177219391e+01
2.433114051818847656e-01,1.181939208297990263e+01
2.523546218872070312e-01,4.496089418535120785e+00
2.496595382690429688e-01,1.150085174850573821e+01
2.531046867370605469e-01,2.734510563313961029e+01
2.485840320587158203e-01,8.332387235015630722e+01
2.506868839263916016e-01,4.927836392889730632e+00
2.515532970428466797e-01,4.678781626862473786e+00
2.560307979583740234e-01,4.189802210777997971e+01
2.605597972869873047e-01,6.315984709071926773e+00
2.632508277893066406e-01,4.464152783155441284e+01
2.615711688995361328e-01,1.877340648905374110e+01
2.568275928497314453e-01,6.231739019975066185e+01
2.624478340148925781e-01,4.271232966333627701e+01
2.640566825866699219e-01,5.680149022489786148e+01
2.594802379608154297e-01,2.567198931050370447e+01
2.585568428039550781e-01,8.927464172244071960e+01
2.576124668121337891e-01,9.671427436172962189e+01
2.648818492889404297e-01,9.677439108490943909e+01
2.707049846649169922e-01,4.331115387380123138e+01
2.696015834808349609e-01,7.905563047752366401e+00
2.665591239929199219e-01,3.408207683183718473e+01
2.715814113616943359e-01,4.391622439026832581e+01
2.657568454742431641e-01,8.646633483469486237e+01
2.674214839935302734e-01,6.021647267480148003e+00
2.685253620147705078e-01,5.667193186236545444e+00
2.723686695098876953e-01,7.536504905670881271e+01
2.780945301055908203e-01,1.298034621402621269e+01
2.790617942810058594e-01,5.933424164541065693e+00
2.771339416503906250e-01,8.505710609257221222e+01
2.731034755706787109e-01,9.206030771136283875e+01
2.800490856170654297e-01,5.575066446326673031e+00
2.856929302215576172e-01,8.812149487435817719e+01
2.865238189697265625e-01,7.789229219779372215e+01
2.821784019470214844e-01,4.263972099870443344e+01
2.874243259429931641e-01,7.548766731051728129e+00
2.811858654022216797e-01,3.704418719280511141e+01
2.830426692962646484e-01,4.702121101319789886e+01
2.848300933837890625e-01,8.296473285183310509e+01
2.838957309722900391e-01,5.251446861773729324e+01
2.910752296447753906e-01,5.176110272295773029e+00
2.926940917968750000e-01,4.327289797365665436e+01
2.886583805084228516e-01,5.143319380003958941e+00
2.954661846160888672e-01,6.989759656862588599e+00
2.919404506683349609e-01,3.500256289727985859e+01
2.940757274627685547e-01,8.811524905264377594e+01
2.898375988006591797e-01,5.157372683752328157e+00
2.933835983276367188e-01,1.035394672304391861e+02
2.947673797607421875e-01,4.649968170269858092e+01
3.027842044830322266e-01,9.012252084910869598e+01
3.020367622375488281e-01,8.039845373481512070e+01
3.035132884979248047e-01,8.170931011438369751e+01
3.002276420593261719e-01,4.099627224728465080e+01
3.012130260467529297e-01,4.306209942325949669e+01
2.992665767669677734e-01,2.886754060396924615e+01
2.973649501800537109e-01,6.574408187298104167e+00
2.983238697052001953e-01,7.018646933138370514e+00
3.042833805084228516e-01,9.522467058413894847e+00
3.092417716979980469e-01,9.197833031415939331e+01
3.050396442413330078e-01,6.041946425102651119e+00
3.064701557159423828e-01,3.910689152777194977e+01
3.072185516357421875e-01,4.406846772879362106e+01
3.081738948822021484e-01,7.993625840172171593e+01
3.057587146759033203e-01,6.825805308762937784e+00
3.119046688079833984e-01,5.792111014015972614e+00
3.111400604248046875e-01,9.639577338239178061e+00
3.101978302001953125e-01,8.089109897613525391e+01
3.183796405792236328e-01,4.273497100919485092e+01
3.126392364501953125e-01,5.820217508007772267e+00
3.194186687469482422e-01,4.579623624682426453e+01
3.133533000946044922e-01,6.421384087298065424e+00
3.174040317535400391e-01,3.936687656678259373e+01
3.203682899475097656e-01,5.858859463594853878e+01
3.240776062011718750e-01,5.422822854161495343e+00
3.214397430419921875e-01,1.004742985963821411e+02
3.223626613616943359e-01,9.232419624924659729e+01
3.259477615356445312e-01,4.575724494643509388e+00
3.250415325164794922e-01,4.421138779725879431e+00
3.232133388519287109e-01,3.508532233310688753e+01
3.268241882324218750e-01,3.892498006112873554e+01
3.277637958526611328e-01,4.403177317231893539e+01
3.289403915405273438e-01,4.467119595035910606e+01
3.356771469116210938e-01,2.927508468681480736e+01
3.320715427398681641e-01,7.263637791387736797e+01
3.300244808197021484e-01,9.103441935032606125e+01
3.335719108581542969e-01,5.729652121663093567e+00
3.311121463775634766e-01,8.742507830262184143e+01
3.328683376312255859e-01,6.041165681381244212e+00
3.349962234497070312e-01,5.764004469383507967e+00
3.343157768249511719e-01,5.879553420236334205e+00
3.406155109405517578e-01,4.977720882743597031e+01
3.424708843231201172e-01,9.258183896541595459e+01
3.387935161590576172e-01,4.196516532450914383e+01
3.416154384613037109e-01,8.451995864510536194e+01
3.396725654602050781e-01,4.388655632734298706e+01
3.465538024902343750e-01,2.127956864191219211e+01
3.449516296386718750e-01,8.298272965475916862e+00
3.506305217742919922e-01,9.032785460352897644e+01
3.516576290130615234e-01,5.638457876135362312e+01
3.496015071868896484e-01,9.863956850022077560e+01
3.473889827728271484e-01,4.198077995330095291e+01
3.457627296447753906e-01,7.401207529183011502e+00
3.432583808898925781e-01,8.131113518029451370e+01
3.440923690795898438e-01,9.446735518286004663e+00
3.485167026519775391e-01,4.239535086089745164e+01
3.525521755218505859e-01,6.492430996804614551e+00
3.540561199188232422e-01,6.403427104232832789e+00
3.594751358032226562e-01,4.949614383280277252e+01
3.547923564910888672e-01,1.115264351014047861e+01
3.585941791534423828e-01,4.509981993585824966e+01
3.555514812469482422e-01,4.376007713377475739e+01
3.533296585083007812e-01,6.444806116633117199e+00
3.652970790863037109e-01,5.555548055563122034e+00
3.604328632354736328e-01,5.650481060147285461e+01
3.637168407440185547e-01,3.667802343115909025e+01
3.676416873931884766e-01,3.888672390952706337e+01
3.645360469818115234e-01,6.244937781011685729e+00
3.628997802734375000e-01,8.578397132456302643e+01
3.613300323486328125e-01,6.152025855146348476e+01
3.668000698089599609e-01,6.417480448726564646e+00
3.660559654235839844e-01,5.407988983206450939e+00
3.621342182159423828e-01,1.015603016316890717e+02
3.687610626220703125e-01,6.009853834751993418e+01
3.707618713378906250e-01,8.788258992135524750e+01
3.741137981414794922e-01,5.130827628536280827e+00
3.733992576599121094e-01,5.069930216850480065e+00
3.748264312744140625e-01,5.071491708513349295e+00
3.716969490051269531e-01,2.594368539925199002e+01
3.755223751068115234e-01,3.656715767458081245e+01
3.726098537445068359e-01,5.588338839588686824e+00
3.697903156280517578e-01,9.791426502168178558e+01
3.830564022064208984e-01,9.357259318232536316e+01
3.805978298187255859e-01,4.622017599642276764e+01
3.796393871307373047e-01,4.386001128703355789e+01
3.838462829589843750e-01,4.844293345580808818e+01
3.813965320587158203e-01,5.102482527494430542e+01
3.822216987609863281e-01,1.023808554559946060e+02
3.846750259399414062e-01,5.059780736501124920e+00
3.862886428833007812e-01,3.520711593853775412e+01
3.854923248291015625e-01,4.855227952648419887e+00
3.892571926116943359e-01,8.831745835021138191e+01
3.938579559326171875e-01,6.149687974248081446e+00
3.922276496887207031e-01,6.592365261458326131e+00
3.870980739593505859e-01,4.108605688437819481e+01
3.958837985992431641e-01,1.722208418184891343e+01
3.952152729034423828e-01,6.242595561780035496e+00
3.902938365936279297e-01,8.982896417379379272e+01
3.931400775909423828e-01,5.970118765253573656e+00
3.945441246032714844e-01,6.232446011854335666e+00
3.881485462188720703e-01,4.272794445976614952e+01
3.913183212280273438e-01,7.489348540082573891e+01
4.000129699707031250e-01,4.370620630681514740e+01
4.025895595550537109e-01,8.581676137633621693e+01
4.017558097839355469e-01,4.923069346696138382e+01
4.034345149993896484e-01,9.147944003343582153e+01
4.042985439300537109e-01,7.966690486297011375e+01
4.009521007537841797e-01,4.572050482034683228e+01
4.160506725311279297e-01,7.170109663429684588e+00
4.132382869720458984e-01,9.157390773296356201e+01
4.069075584411621094e-01,6.133292573504149914e+00
4.167447090148925781e-01,7.665096265263855457e+00
4.112305641174316406e-01,5.057590153068304062e+01
4.060530662536621094e-01,6.244157056789845228e+00
4.091160297393798828e-01,4.239300858229398727e+01
4.153935909271240234e-01,7.346555951517075300e+00
4.140489101409912109e-01,8.736496172845363617e+01
4.175379276275634766e-01,7.976609924808144569e+00
4.079549312591552734e-01,3.151891926536336541e+01
4.207417964935302734e-01,7.881360132305417210e+00
4.101874828338623047e-01,4.481250900775194168e+01
4.223461151123046875e-01,1.333870400289015379e+01
4.147322177886962891e-01,6.509837280027568340e+01
4.052097797393798828e-01,7.385592938517220318e+00
4.238469600677490234e-01,7.258328691124916077e+01
4.122776985168457031e-01,5.841527095064520836e+01
4.215784072875976562e-01,7.865745419621816836e+00
4.230618476867675781e-01,4.218767497688531876e+01
4.246649742126464844e-01,9.548383429646492004e+01
4.318807125091552734e-01,5.310158271342515945e+01
4.262468814849853516e-01,1.451683443170622922e+01
4.254624843597412109e-01,8.633829396218061447e+01
4.290082454681396484e-01,4.160212315618991852e+01
4.299952983856201172e-01,4.292078610509634018e+01
4.270102977752685547e-01,5.646113327238708735e+00
4.309623241424560547e-01,4.677762135863304138e+01
4.279549121856689453e-01,1.030320288147777319e+01
4.328303337097167969e-01,5.624951049685478210e+01
4.352538585662841797e-01,4.908313665539026260e+01
4.344458580017089844e-01,8.181236788630485535e+01
4.359390735626220703e-01,5.491527647536713630e+00
4.367027282714843750e-01,5.468886301387101412e+00
4.336588382720947266e-01,9.945387605577707291e+01
4.408853054046630859e-01,6.182478860719129443e+00
4.417245388031005859e-01,6.466666776686906815e+00
4.438145160675048828e-01,3.954488419520203024e+01
4.464502334594726562e-01,8.575039975345134735e+01
4.446811676025390625e-01,6.243918467313051224e+01
4.430997371673583984e-01,6.832051172386854887e+00
4.455621242523193359e-01,9.561187520623207092e+01
4.424188137054443359e-01,6.158276164205744863e+00
4.473524093627929688e-01,2.343205786608450580e+01
4.485108852386474609e-01,6.716502167546423152e+00
4.507091045379638672e-01,5.399400757387411431e+00
4.536955356597900391e-01,4.660429798066616058e+01
4.496362209320068359e-01,5.800699025858193636e+00
4.554784297943115234e-01,7.695150452665984631e+01
4.527778625488281250e-01,4.462903596460819244e+01
4.517886638641357422e-01,3.744002049323171377e+01
4.545991420745849609e-01,5.224043056368827820e+01
4.562358856201171875e-01,9.388801015913486481e+01
4.577529430389404297e-01,1.393440549887600355e+01
4.569520950317382812e-01,8.417643576860427856e+01
4.618582725524902344e-01,7.756442199024604633e+00
4.610004425048828125e-01,7.398865194045356475e+00
4.625771045684814453e-01,3.195300873456289992e+01
4.633057117462158203e-01,4.312377747148275375e+01
4.640092849731445312e-01,6.493988195899873972e+01
4.676852226257324219e-01,5.397058547823689878e+00
4.656765460968017578e-01,8.746723808348178864e+01
4.702632427215576172e-01,4.934862938243895769e+00
4.690608978271484375e-01,5.119116592686623335e+00
4.666602611541748047e-01,2.148334117409831379e+01
4.647624492645263672e-01,9.666743025183677673e+01
4.724788665771484375e-01,7.861841763369739056e+00
4.714283943176269531e-01,4.837270928546786308e+00
4.743769168853759766e-01,4.234928742051124573e+01
4.798429012298583984e-01,4.150609284639358521e+01
4.769923686981201172e-01,9.768785171210765839e+01
4.826841354370117188e-01,1.024152076244354248e+02
4.848349094390869141e-01,2.879337073973147199e+01
4.862747192382812500e-01,4.555420838296413422e+01
4.869830608367919922e-01,4.754352340009063482e+01
4.753384590148925781e-01,6.409902950748801231e+01
4.855697154998779297e-01,4.280289497226476669e+01
4.762659072875976562e-01,1.009403976798057556e+02
4.908657073974609375e-01,5.982610556820873171e+00
4.819016456604003906e-01,4.488902183249592781e+01
4.841060638427734375e-01,5.124421387285110541e+01
4.889416694641113281e-01,8.148367799818515778e+01
4.734332561492919922e-01,4.135775256901979446e+01
4.898946285247802734e-01,5.374178789672441781e+01
4.930973052978515625e-01,5.613322502467781305e+00
4.833788871765136719e-01,9.363661289215087891e+01
4.924292564392089844e-01,5.561013217084109783e+00
4.943838119506835938e-01,5.697641982696950436e+00
4.789233207702636719e-01,2.375762430776376277e+01
4.778122901916503906e-01,2.788381428174943721e+01
4.878315925598144531e-01,9.587342064827680588e+01
4.937353134155273438e-01,5.546959959901869297e+00
4.958176612854003906e-01,4.137102529406547546e+01
4.965856075286865234e-01,8.996481113135814667e+01
4.950454235076904297e-01,2.904164452338591218e+01
4.916744232177734375e-01,5.714818190317600965e+00
5.026874542236328125e-01,7.448828374966979027e+01
5.034072399139404297e-01,6.438560253227478825e+00
5.018301010131835938e-01,9.370141446590423584e+01
5.040905475616455078e-01,4.697519256296800449e+00
5.065770149230957031e-01,4.358441155403852463e+01
5.076889991760253906e-01,4.553468983620405197e+01
5.102624893188476562e-01,5.738469993695616722e+01
5.089936256408691406e-01,5.108572211116552353e+01
5.049037933349609375e-01,4.578847398515790701e+00
5.056121349334716797e-01,2.350232354307081550e+01
5.178225040435791016e-01,7.514414214529097080e+00
5.230274200439453125e-01,9.634654752910137177e+01
5.157761573791503906e-01,8.541081889998167753e+00
5.137379169464111328e-01,7.007478384301066399e+01
5.205338001251220703e-01,3.955815666355192661e+01
5.168328285217285156e-01,8.238937174901366234e+00
5.237107276916503906e-01,8.900528773665428162e+01
5.147516727447509766e-01,8.810435864725150168e+00
5.258383750915527344e-01,7.916493172524496913e+00
5.197925567626953125e-01,1.129864126676693559e+01
5.222916603088378906e-01,6.651618770789355040e+01
5.272166728973388672e-01,3.316549151903018355e+01
5.188727378845214844e-01,7.229445650009438396e+00
5.281405448913574219e-01,4.260458808392286301e+01
5.114860534667968750e-01,8.776157466694712639e+01
5.265126228332519531e-01,7.883702278486452997e+00
5.244739055633544922e-01,2.204469019663520157e+01
5.331423282623291016e-01,4.319092042744159698e+01
5.309331417083740234e-01,9.591558128595352173e+01
5.291144847869873047e-01,4.513104952871799469e+01
5.215272903442382812e-01,4.214629597961902618e+01
5.126988887786865234e-01,8.681844674050807953e+01
5.366191864013671875e-01,5.970899463791283779e+00
5.317029953002929688e-01,8.617512002587318420e+01
5.345199108123779297e-01,9.157234720885753632e+01
5.358748435974121094e-01,9.340555571106960997e+00
5.338191986083984375e-01,8.257124193944036961e+01
5.437245368957519531e-01,4.459780674427747726e+01
5.351884365081787109e-01,7.939208580181002617e+01
5.251569747924804688e-01,8.741730881156399846e+00
5.324532985687255859e-01,3.895464811474084854e+01
5.428771972656250000e-01,2.777529106840120221e+01
5.300638675689697266e-01,8.132909114472568035e+01
5.452620983123779297e-01,9.860365509986877441e+01
5.459594726562500000e-01,9.060813888907432556e+01
5.445370674133300781e-01,5.902034238912165165e+01
5.466482639312744141e-01,2.980130167168681510e+01
5.490348339080810547e-01,7.793917610833887011e+00
5.476381778717041016e-01,7.430875427089631557e+00
5.559465885162353516e-01,4.891605701297521591e+01
5.570256710052490234e-01,5.644235119223594666e+01
5.549497604370117188e-01,4.434953246265649796e+01
5.528442859649658203e-01,1.802077706168347504e+01
5.516371726989746094e-01,7.466008458877695375e+00
5.582442283630371094e-01,6.252662708982825279e+01
5.539183616638183594e-01,4.221656225621700287e+01
5.502886772155761719e-01,7.542520692886682809e+00
5.593020915985107422e-01,9.962485767900943756e+01
5.619127750396728516e-01,5.752293407567776740e+00
5.656194686889648438e-01,4.102125566452741623e+01
5.649199485778808594e-01,1.303109414817299694e+01
5.610871315002441406e-01,3.715036873181816190e+01
5.626573562622070312e-01,4.948135442100465298e+00
5.641710758209228516e-01,4.720160610813763924e+00
5.601730346679687500e-01,8.736652307212352753e+01
5.633819103240966797e-01,4.688150356087135151e+00
5.663166046142578125e-01,5.274010259658098221e+01
5.670111179351806641e-01,1.010887373983860016e+02
5.678143501281738281e-01,9.169570356607437134e+01
5.687663555145263672e-01,3.609403308684704825e+01
5.696794986724853516e-01,6.013839980587363243e+00
5.706102848052978516e-01,5.616445360938087106e+00
5.743880271911621094e-01,4.265299368649721146e+01
5.729856491088867188e-01,5.813971550669521093e+00
5.722298622131347656e-01,6.331599459226708859e+00
5.736930370330810547e-01,2.967169836862012744e+01
5.714793205261230469e-01,6.013059199904091656e+00
5.750699043273925781e-01,4.619519248604774475e+01
5.757441520690917969e-01,5.300789386034011841e+01
5.772202014923095703e-01,9.959362778812646866e+01
5.764584541320800781e-01,5.539226213470101357e+01
