4.946556350083671783e-01,-2.218648669014176011e+00
4.946556350083671783e-01,-2.218648669014176011e+00
4.946556350083672893e-01,-2.218648669014176456e+00
4.946556350083672893e-01,-2.218648669014176456e+00
4.946556350083673448e-01,-2.218648669014176900e+00
4.946556350083673448e-01,-2.218648669014177344e+00
4.946556350083673448e-01,-2.218648669014177344e+00
4.946556350083674558e-01,-2.218648669014177788e+00
4.946556350083675113e-01,-2.218648669014178232e+00
4.946556350083675113e-01,-2.218648669014178676e+00
4.946556350083675113e-01,-2.218648669014178676e+00
4.946556350083675113e-01,-2.218648669014179120e+00
4.946556350083675113e-01,-2.218648669014179120e+00
4.946556350083675113e-01,-2.218648669014179120e+00
