timestamp,voltage,current,feedrate,energy
1.688586516855745000e+15,1.333999999999999986e+01,8.870000000000000284e+01,5.889999999999999680e+00,0.000000000000000000e+00
1.688586516855984000e+15,1.333999999999999986e+01,8.870000000000000284e+01,5.889999999999999680e+00,0.000000000000000000e+00
1.688586516871437000e+15,1.333999999999999986e+01,8.870000000000000284e+01,5.889999999999999680e+00,0.000000000000000000e+00
1.688586516886166000e+15,1.333999999999999986e+01,8.870000000000000284e+01,5.889999999999999680e+00,0.000000000000000000e+00
1.688586516886492000e+15,1.333999999999999986e+01,8.870000000000000284e+01,5.889999999999999680e+00,0.000000000000000000e+00
1.688586516901187000e+15,1.333999999999999986e+01,8.870000000000000284e+01,5.889999999999999680e+00,0.000000000000000000e+00
1.688586516916067000e+15,1.333999999999999986e+01,8.870000000000000284e+01,5.889999999999999680e+00,0.000000000000000000e+00
1.688586516916345000e+15,1.333999999999999986e+01,8.870000000000000284e+01,5.889999999999999680e+00,0.000000000000000000e+00
1.688586516931707000e+15,1.333999999999999986e+01,8.870000000000000284e+01,5.889999999999999680e+00,0.000000000000000000e+00
1.688586516946630000e+15,1.333999999999999986e+01,8.870000000000000284e+01,5.889999999999999680e+00,0.000000000000000000e+00
1.688586516946927000e+15,1.333999999999999986e+01,8.870000000000000284e+01,5.889999999999999680e+00,0.000000000000000000e+00
1.688586516962871000e+15,1.333999999999999986e+01,8.870000000000000284e+01,5.889999999999999680e+00,0.000000000000000000e+00
1.688586516978114000e+15,1.333999999999999986e+01,8.870000000000000284e+01,5.889999999999999680e+00,0.000000000000000000e+00
1.688586516978502000e+15,1.333999999999999986e+01,8.870000000000000284e+01,5.889999999999999680e+00,0.000000000000000000e+00
1.688586516993174000e+15,1.333999999999999986e+01,8.870000000000000284e+01,5.889999999999999680e+00,0.000000000000000000e+00
1.688586517009686000e+15,1.333999999999999986e+01,8.870000000000000284e+01,5.889999999999999680e+00,0.000000000000000000e+00
1.688586517010156000e+15,1.333999999999999986e+01,8.870000000000000284e+01,5.889999999999999680e+00,0.000000000000000000e+00
1.688586517024729000e+15,1.333999999999999986e+01,8.870000000000000284e+01,5.889999999999999680e+00,0.000000000000000000e+00
1.688586517025255000e+15,1.333999999999999986e+01,8.870000000000000284e+01,5.889999999999999680e+00,0.000000000000000000e+00
1.688586517039691000e+15,1.333999999999999986e+01,8.870000000000000284e+01,5.889999999999999680e+00,0.000000000000000000e+00
1.688586517055345000e+15,1.333999999999999986e+01,8.870000000000000284e+01,5.889999999999999680e+00,0.000000000000000000e+00
1.688586517055756000e+15,1.333999999999999986e+01,8.870000000000000284e+01,5.889999999999999680e+00,0.000000000000000000e+00
1.688586517069980000e+15,1.333999999999999986e+01,8.870000000000000284e+01,5.889999999999999680e+00,0.000000000000000000e+00
1.688586517084969000e+15,1.333999999999999986e+01,8.870000000000000284e+01,5.889999999999999680e+00,0.000000000000000000e+00
1.688586517085347000e+15,1.333999999999999986e+01,8.870000000000000284e+01,5.889999999999999680e+00,0.000000000000000000e+00
1.688586517100824000e+15,1.333999999999999986e+01,8.870000000000000284e+01,5.889999999999999680e+00,0.000000000000000000e+00
1.688586517115985000e+15,1.333999999999999986e+01,8.870000000000000284e+01,5.889999999999999680e+00,0.000000000000000000e+00
1.688586517116382000e+15,1.333999999999999986e+01,8.870000000000000284e+01,5.889999999999999680e+00,0.000000000000000000e+00
1.688586517131149000e+15,1.333999999999999986e+01,8.870000000000000284e+01,5.889999999999999680e+00,0.000000000000000000e+00
1.688586517146516000e+15,1.333999999999999986e+01,8.870000000000000284e+01,5.889999999999999680e+00,0.000000000000000000e+00
1.688586517146831000e+15,1.333999999999999986e+01,8.870000000000000284e+01,5.889999999999999680e+00,0.000000000000000000e+00
1.688586517161293000e+15,1.333999999999999986e+01,8.870000000000000284e+01,5.889999999999999680e+00,0.000000000000000000e+00
1.688586517177324000e+15,1.333999999999999986e+01,8.870000000000000284e+01,5.889999999999999680e+00,0.000000000000000000e+00
1.688586517177700000e+15,1.333999999999999986e+01,8.870000000000000284e+01,5.889999999999999680e+00,0.000000000000000000e+00
1.688586517192289000e+15,1.333999999999999986e+01,8.870000000000000284e+01,5.889999999999999680e+00,0.000000000000000000e+00
1.688586517207500000e+15,1.333999999999999986e+01,8.870000000000000284e+01,5.889999999999999680e+00,0.000000000000000000e+00
1.688586517207754000e+15,1.333999999999999986e+01,8.870000000000000284e+01,5.889999999999999680e+00,0.000000000000000000e+00
1.688586517223602000e+15,1.333999999999999986e+01,8.870000000000000284e+01,5.889999999999999680e+00,0.000000000000000000e+00
1.688586517238643000e+15,1.333999999999999986e+01,8.870000000000000284e+01,5.889999999999999680e+00,0.000000000000000000e+00
1.688586517238900000e+15,1.333999999999999986e+01,8.870000000000000284e+01,5.889999999999999680e+00,0.000000000000000000e+00
1.688586517254704000e+15,1.333999999999999986e+01,8.870000000000000284e+01,5.889999999999999680e+00,0.000000000000000000e+00
1.688586517255081000e+15,1.333999999999999986e+01,8.870000000000000284e+01,5.889999999999999680e+00,0.000000000000000000e+00
1.688586517270702000e+15,1.333999999999999986e+01,8.870000000000000284e+01,5.889999999999999680e+00,0.000000000000000000e+00
1.688586517285835000e+15,1.333999999999999986e+01,8.870000000000000284e+01,5.889999999999999680e+00,0.000000000000000000e+00
1.688586517286247000e+15,1.333999999999999986e+01,8.870000000000000284e+01,5.889999999999999680e+00,0.000000000000000000e+00
1.688586517301218000e+15,1.333999999999999986e+01,8.870000000000000284e+01,5.889999999999999680e+00,0.000000000000000000e+00
1.688586517316369000e+15,1.333999999999999986e+01,8.870000000000000284e+01,5.889999999999999680e+00,0.000000000000000000e+00
1.688586517316760000e+15,1.333999999999999986e+01,8.870000000000000284e+01,5.889999999999999680e+00,0.000000000000000000e+00
1.688586517332202000e+15,1.333999999999999986e+01,8.870000000000000284e+01,5.889999999999999680e+00,0.000000000000000000e+00
1.688586517348224000e+15,1.333999999999999986e+01,8.870000000000000284e+01,5.889999999999999680e+00,0.000000000000000000e+00
1.688586517348599000e+15,1.333999999999999986e+01,8.870000000000000284e+01,5.889999999999999680e+00,0.000000000000000000e+00
1.688586517364321000e+15,1.333999999999999986e+01,8.870000000000000284e+01,5.889999999999999680e+00,0.000000000000000000e+00
1.688586517364648000e+15,1.333999999999999986e+01,8.870000000000000284e+01,5.889999999999999680e+00,0.000000000000000000e+00
1.688586517379708000e+15,1.333999999999999986e+01,8.870000000000000284e+01,5.889999999999999680e+00,0.000000000000000000e+00
1.688586517395802000e+15,1.333999999999999986e+01,8.870000000000000284e+01,5.889999999999999680e+00,0.000000000000000000e+00
1.688586517396223000e+15,1.333999999999999986e+01,8.870000000000000284e+01,5.889999999999999680e+00,0.000000000000000000e+00
1.688586517410774000e+15,1.333999999999999986e+01,8.870000000000000284e+01,5.889999999999999680e+00,0.000000000000000000e+00
1.688586517426253000e+15,1.333999999999999986e+01,8.870000000000000284e+01,5.889999999999999680e+00,0.000000000000000000e+00
1.688586517426645000e+15,1.333999999999999986e+01,8.870000000000000284e+01,5.889999999999999680e+00,0.000000000000000000e+00
1.688586517441154000e+15,1.333999999999999986e+01,8.870000000000000284e+01,5.889999999999999680e+00,0.000000000000000000e+00
1.688586517456680000e+15,1.333999999999999986e+01,8.870000000000000284e+01,5.889999999999999680e+00,0.000000000000000000e+00
1.688586517457040000e+15,1.333999999999999986e+01,8.870000000000000284e+01,5.889999999999999680e+00,0.000000000000000000e+00
1.688586517471933000e+15,1.333999999999999986e+01,8.870000000000000284e+01,5.889999999999999680e+00,0.000000000000000000e+00
1.688586517487616000e+15,1.333999999999999986e+01,8.870000000000000284e+01,5.889999999999999680e+00,0.000000000000000000e+00
1.688586517487872000e+15,1.333999999999999986e+01,8.870000000000000284e+01,5.889999999999999680e+00,0.000000000000000000e+00
1.688586517502029000e+15,1.333999999999999986e+01,8.870000000000000284e+01,5.889999999999999680e+00,0.000000000000000000e+00
1.688586517517693000e+15,1.333999999999999986e+01,8.870000000000000284e+01,5.889999999999999680e+00,0.000000000000000000e+00
1.688586517518192000e+15,1.333999999999999986e+01,8.870000000000000284e+01,5.889999999999999680e+00,0.000000000000000000e+00
1.688586517532167000e+15,1.333999999999999986e+01,8.870000000000000284e+01,5.889999999999999680e+00,0.000000000000000000e+00
1.688586517547567000e+15,1.333999999999999986e+01,8.870000000000000284e+01,5.889999999999999680e+00,0.000000000000000000e+00
1.688586517547954000e+15,1.333999999999999986e+01,8.870000000000000284e+01,5.889999999999999680e+00,0.000000000000000000e+00
1.688586517562250000e+15,1.333999999999999986e+01,8.870000000000000284e+01,5.889999999999999680e+00,0.000000000000000000e+00
1.688586517577584000e+15,1.333999999999999986e+01,8.870000000000000284e+01,5.889999999999999680e+00,0.000000000000000000e+00
1.688586517577977000e+15,1.333999999999999986e+01,8.870000000000000284e+01,5.889999999999999680e+00,0.000000000000000000e+00
1.688586517593542000e+15,1.333999999999999986e+01,8.870000000000000284e+01,5.889999999999999680e+00,0.000000000000000000e+00
1.688586517608190000e+15,1.333999999999999986e+01,8.870000000000000284e+01,5.889999999999999680e+00,0.000000000000000000e+00
1.688586517608575000e+15,1.333999999999999986e+01,8.870000000000000284e+01,5.889999999999999680e+00,0.000000000000000000e+00
1.688586517624231000e+15,1.333999999999999986e+01,8.870000000000000284e+01,5.889999999999999680e+00,0.000000000000000000e+00
1.688586517639257000e+15,1.333999999999999986e+01,8.870000000000000284e+01,5.889999999999999680e+00,0.000000000000000000e+00
1.688586517639636000e+15,1.333999999999999986e+01,8.870000000000000284e+01,5.889999999999999680e+00,0.000000000000000000e+00
1.688586517655001000e+15,1.333999999999999986e+01,8.870000000000000284e+01,5.889999999999999680e+00,0.000000000000000000e+00
1.688586517655408000e+15,1.333999999999999986e+01,8.870000000000000284e+01,5.889999999999999680e+00,0.000000000000000000e+00
1.688586517669605000e+15,1.333999999999999986e+01,8.870000000000000284e+01,5.889999999999999680e+00,0.000000000000000000e+00
1.688586517685123000e+15,1.333999999999999986e+01,8.870000000000000284e+01,5.889999999999999680e+00,0.000000000000000000e+00
1.688586517685513000e+15,1.333999999999999986e+01,8.870000000000000284e+01,5.889999999999999680e+00,0.000000000000000000e+00
1.688586517700612000e+15,1.333999999999999986e+01,8.870000000000000284e+01,5.889999999999999680e+00,0.000000000000000000e+00
1.688586517716196000e+15,1.333999999999999986e+01,8.870000000000000284e+01,5.889999999999999680e+00,0.000000000000000000e+00
1.688586517716606000e+15,1.333999999999999986e+01,8.870000000000000284e+01,5.889999999999999680e+00,0.000000000000000000e+00
1.688586517731666000e+15,1.333999999999999986e+01,8.870000000000000284e+01,5.889999999999999680e+00,0.000000000000000000e+00
1.688586517746632000e+15,1.333999999999999986e+01,8.870000000000000284e+01,5.889999999999999680e+00,0.000000000000000000e+00
1.688586517746954000e+15,1.333999999999999986e+01,8.870000000000000284e+01,5.889999999999999680e+00,0.000000000000000000e+00
1.688586517761615000e+15,1.333999999999999986e+01,8.870000000000000284e+01,5.889999999999999680e+00,0.000000000000000000e+00
1.688586517777124000e+15,1.333999999999999986e+01,8.870000000000000284e+01,5.889999999999999680e+00,0.000000000000000000e+00
1.688586517777509000e+15,1.333999999999999986e+01,8.870000000000000284e+01,5.889999999999999680e+00,0.000000000000000000e+00
1.688586517792636000e+15,1.333999999999999986e+01,8.870000000000000284e+01,5.889999999999999680e+00,0.000000000000000000e+00
1.688586517807467000e+15,1.333999999999999986e+01,8.870000000000000284e+01,5.889999999999999680e+00,0.000000000000000000e+00
1.688586517807843000e+15,1.333999999999999986e+01,8.870000000000000284e+01,5.889999999999999680e+00,0.000000000000000000e+00
1.688586517822674000e+15,1.333999999999999986e+01,8.870000000000000284e+01,5.889999999999999680e+00,0.000000000000000000e+00
1.688586517838737000e+15,1.333999999999999986e+01,8.870000000000000284e+01,5.889999999999999680e+00,0.000000000000000000e+00
1.688586517839053000e+15,1.333999999999999986e+01,8.870000000000000284e+01,5.889999999999999680e+00,0.000000000000000000e+00
1.688586517854286000e+15,1.333999999999999986e+01,8.870000000000000284e+01,5.889999999999999680e+00,0.000000000000000000e+00
1.688586517869416000e+15,1.333999999999999986e+01,8.870000000000000284e+01,5.889999999999999680e+00,0.000000000000000000e+00
1.688586517869801000e+15,1.333999999999999986e+01,8.870000000000000284e+01,5.889999999999999680e+00,0.000000000000000000e+00
1.688586517884739000e+15,1.333999999999999986e+01,8.870000000000000284e+01,5.889999999999999680e+00,0.000000000000000000e+00
